gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35
AZU1,-0.0058929003,-0.005969442,-0.002195138,-0.0030678858,0.001170993,0.004390137,-0.005176371,-0.00068493333,-0.00051700254,0.0033045495,-0.002174508,-0.009123799,-0.014170694,-0.0034428847,-0.012867762,0.006298548,-0.0030156707,-0.0046536145,-0.008357928,-0.0035227295,-0.0072584883,0.00072538416,0.00021352805,-0.00085716863,-0.00029038423,-0.004659095,-0.0029578507,0.005509728,-0.0023400928,-0.0035546068,0.0031357063,0.0023275826,0.0010685966,-0.00079309376,0.0018054121,0.0025927399
PRTN3,-0.005058617,-0.0047468543,0.0029904614,-0.003442635,0.0074023786,-0.0022486912,0.0008975485,0.0031681722,-0.0023307605,0.0020129688,0.00029725637,0.0012712093,-0.012144655,0.0013891137,-0.008346181,0.0057223374,-0.0074850563,0.0060089086,-0.016674804,0.0012291698,-0.0064841565,-0.0009374492,-0.0016803197,-0.001666981,0.0030312524,-0.0005582267,-0.0030499343,-0.003548367,0.0010743443,-0.0033301483,0.018443123,-0.007116769,-0.0033424569,0.000670953,0.0002742443,-0.0036813002
CFD,-0.0059470804,-0.0019542694,0.0107041225,0.004026677,-0.018084837,-0.00022342324,-0.0025617606,-0.0063316915,0.028865548,0.018868383,0.012649195,-0.00075137283,-0.036590233,-0.01929046,-0.019209635,0.0066680256,-0.0024750147,0.0075559225,-0.007527622,-0.0045200917,-0.015698453,-0.0045168083,-0.0057120523,-0.0050742137,-0.00023611472,0.0018713812,-0.012547339,-0.0015603722,-0.012396238,-0.009659145,0.008422419,0.0030825508,0.01592577,0.007945091,-0.008341007,-0.0070075514
CNN2,-0.008451089,-0.0057397685,-0.0026425913,0.0077352626,-0.0035137318,0.009776431,-0.011679382,-0.012651606,0.0043275603,0.004207603,0.0093256235,0.0028936453,-0.005747242,0.004034205,-5.2604155e-06,0.0018679732,-0.0024090938,0.005907597,-0.004856924,0.00020240578,0.002505131,-0.002746818,0.0019148026,0.0011481092,0.0088361455,0.0059421407,-0.0017054528,0.0001823513,-0.0039277375,-0.0019603875,0.012033355,0.0026579027,0.0007020377,-0.0017759722,-0.0062399707,-0.0081693595
POLR2E,0.009385359,0.025295356,0.019215586,0.021939632,-0.0107676685,0.003406855,-0.00497538,-0.016398497,0.00030514103,-0.007003047,-0.003188303,0.0046922024,0.01459794,0.009579918,0.013034972,-0.00526964,-0.0074207676,0.004587125,0.010254928,0.0046467944,0.010560324,5.46181e-06,0.006416525,0.01576018,0.008463945,0.008794443,-0.0067541106,-0.0024879763,-0.019244984,0.0013098184,0.0015978658,-0.004471651,-0.0037769994,-0.011062502,-0.022779683,-0.014350271
CBARP,-0.0046691657,-0.003358784,-0.003089758,-0.003861053,-0.0022421277,0.0023075887,-0.003489946,-0.00055279443,-0.0046523865,0.0008019041,0.0026195473,0.0006356934,0.0019791278,-0.0001358959,-0.0011119581,-0.0010238856,-0.0006008148,0.0015119734,-0.00778674,0.0053619538,-0.004354462,5.644083e-05,0.0012319954,0.0027114565,-0.0017504654,-3.240939e-05,0.0055145156,-0.0080219135,0.012904295,0.0046000923,-0.00025881617,-0.002514527,0.003572574,0.0042157737,-0.0013989707,0.00025104708
MIDN,-0.006259756,-0.007536712,-0.015445538,-0.0055525587,0.01094303,0.008959276,-0.0031654215,-0.0010464313,-8.378194e-05,-0.005409425,0.0016045454,-0.0008131296,0.0033902705,0.003659829,-0.0037190837,0.004246839,-0.00440508,-0.0076393266,-0.009171212,-0.011688367,-0.0076845526,0.00061863445,-0.00042536418,-0.0056369943,0.0011741779,-0.0054589207,0.0045453003,0.00450706,0.0013836372,-0.0026534537,0.00740262,0.0019407069,0.007641832,-0.00021197365,0.002546469,-0.00045722883
REEP6,-0.0004984142,-0.005575336,-0.023586692,-0.023408169,0.0033475894,-0.0050101117,0.007651285,0.02657438,0.0056428113,-0.007876906,-0.00920935,0.007306675,0.010224145,0.0026690185,0.009877948,0.0039277133,0.008261511,0.00055467145,-0.00027223988,-0.0032018856,-0.0037881078,-0.0012989923,-0.0077280556,-0.002557777,0.0034094898,-0.0053971806,-0.0067003407,0.0012285801,-0.007908372,-0.0054743243,0.0029491335,0.0007202986,-0.006368074,-0.004218524,0.020247832,0.0077486685
MKNK2,-0.0033486483,-0.002856555,-0.009052482,0.0014447173,0.007931773,0.009113531,-0.0016299903,0.0016176243,0.00029550592,-0.0077436403,0.0012206638,0.0007668493,0.001886596,0.0026193662,0.0034476183,0.005077515,-0.00065991044,-0.011179602,-0.006396204,-0.013261876,-0.0055927318,-0.0009424508,0.00033168626,-0.005567064,0.0047517153,-0.0011514814,0.004015708,0.0062070363,0.0047371807,-0.003380291,0.0076250467,0.0034361032,-0.0039708284,-0.008294012,-0.00029087096,-0.0042817397
GADD45B,-0.003815965,-0.0053706393,-0.0021179933,0.0033233576,6.0373444e-05,-0.0026509117,0.0032720808,-0.0010510263,-0.0022641907,-0.00715105,0.0056819753,0.006556634,0.0059217266,0.012944897,-0.0026761275,0.013396364,-0.006111977,-0.028211229,-0.0066265133,-0.020755246,0.0066333218,0.00086558517,0.012135088,-0.0029395162,0.0104890885,-0.0047398675,0.021149578,0.008153394,0.020743135,-0.0011748894,0.0028365327,0.0042984295,0.003985792,-0.0057567414,-0.012736473,-0.012113136
ZNF556,0.0005043853,-0.00041464646,0.0010618927,0.0012046995,0.000688319,-0.0012473197,-0.00027260775,0.00075551576,-0.00061865343,0.00027322627,-4.5991317e-05,0.0017671371,-0.00074457354,-0.0011109952,-0.0016923745,0.0014970513,0.0011216468,-0.0011739108,-0.0023342583,1.8240185e-05,0.000503398,-0.001804807,-0.0011648224,0.00021351325,-0.0010453347,0.0003688649,0.00029069872,-0.00019490875,-0.0010029981,0.0012299949,5.0374856e-05,-0.00010002032,-0.00027623298,-0.00014120691,-0.00064820924,0.0005724856
TLE2,0.0044697938,-0.0027541511,0.0013049128,0.0009867284,0.011170254,0.006018074,-0.0003593527,0.004257366,-0.0051787863,0.0031791227,-0.0025899804,-0.0044368957,-0.007364607,-0.0022198388,-0.00884664,0.0013801387,-0.0014867337,-0.0034316794,-0.0026061884,-0.0023170582,0.00033110156,0.0008792608,-0.005624617,-0.008906491,-0.0039660363,-0.005081571,-0.00047012197,0.005254001,-0.0062978766,0.005326111,-0.001767598,-0.005110475,0.010669272,-0.001786144,0.00026539373,0.009400669
SMIM24,-0.0049601174,-0.004436002,-0.0048837983,-0.003662039,0.0064078467,0.0045679184,-0.0016062174,0.0005600945,-0.0042776996,0.0029701565,-0.00034052457,-0.007643718,-0.0053090965,-0.0062790634,0.0016290899,0.0025519219,0.00052988663,0.00564734,-0.0039925994,0.005680896,-0.0056746984,0.0018484594,0.0028195712,0.0027245777,-0.006137175,0.000112329464,0.010674077,-0.0022045241,0.016604368,0.005009589,-0.007674921,-0.0033754355,0.00061820284,0.008202885,0.008268093,0.004190062
ATCAY,-0.001875605,-0.0017196584,0.0023207502,-0.00072312204,0.0014244708,-0.0032759872,0.001997336,-0.0027546878,-0.0006221677,-0.00043592436,0.0016424657,0.003533524,-0.0024136752,0.002708041,-0.0026112183,0.00081594544,-0.0036484809,-0.0043478957,0.0030159822,-0.0027829066,0.0023414209,-0.00072175043,0.004119568,-0.0012990509,0.005238089,0.00012386276,0.00016975145,-0.0010647728,0.00013148403,0.0013957332,-0.0018568586,-0.0007708427,0.0005421503,0.004353432,-0.00069199986,-0.003265564
ANKRD24,-0.002195714,-0.0057546045,0.00061350135,-0.0037957216,0.00084953126,-0.0011645007,-0.0019478364,0.0010760463,0.00126139,-0.0023902943,0.0020103774,0.0016877317,-0.00229,3.7596263e-05,0.0001911705,-0.0017372994,-0.0030984737,-0.0017636057,8.190287e-05,-0.002322365,-0.00037644454,0.0012339564,-0.001557957,-0.0004629231,0.0034345973,0.0006645982,-0.00033419573,-0.0012138102,-0.0023850945,0.0011001826,-0.00022269228,0.000825655,-0.0032486233,0.0007536335,-0.0005238014,0.00015030128
EBI3,-0.0029187219,0.0016996438,-0.00041101436,-0.0026365255,0.00079112843,-0.0060472162,-0.00319324,-0.0014327577,0.0027056038,-0.0046087625,-0.0060666404,0.002442692,0.0056288717,0.003918477,-0.0021487947,-0.0058819395,-0.0036474012,-0.0010718813,-0.006217966,-0.0011735924,-0.0044047553,0.003405492,0.004373951,0.015289436,0.0059778616,0.0013583582,-0.001091622,0.017752055,0.0014148984,-0.00015868204,0.01791485,0.018253064,0.013327824,0.0012766762,0.0021073509,-0.0040301085
TMIGD2,-0.007614416,0.006011091,-0.0053640692,-7.608982e-05,0.0019425114,-0.0073239147,-0.0017201698,-0.010116483,-0.00036550363,0.0029909883,-0.00018978168,-0.0031879453,-0.0032726496,-0.00015383343,-0.00085006247,0.00022015664,0.0042273114,-0.0040591685,0.0037412592,-0.0077856635,0.002500544,0.00029289178,-0.0046811546,-0.0008604738,-0.0038649384,-0.0035344926,-0.00090574974,0.0026647889,-0.004997495,0.0044974405,0.0048398245,-0.008441073,0.008811579,0.002556023,-0.0024486906,0.005060247
SEMA6B,-0.0035198182,0.0045814873,-8.657186e-05,0.004889277,0.0005836035,0.000930987,-0.0026241937,-0.0012762195,-0.0014240688,-0.0018254924,-0.00075945887,0.0006295815,-0.0007036067,-0.0005408936,-0.00071808713,-0.0016889857,0.00027082136,-0.0015703193,-0.000707281,-0.0024362095,-0.0009681338,-0.00018539852,-0.0022199287,0.0026865343,0.00088311144,0.0031731506,0.000542509,0.003186432,-0.00070706423,3.8629914e-05,0.0033499508,0.0014113223,0.00069626415,-9.622377e-05,-0.0019280668,-0.001053694
PTPRS,-0.0011590174,-0.005699352,-0.00036743577,-0.008279826,0.0045838645,-0.0022824453,-0.0017971883,0.008966221,-0.005324056,-0.00088549196,-0.0025091094,-0.0010332167,0.0013737422,-0.000116461226,-0.0039187055,-0.001093705,-0.0011707906,-0.0013038162,-0.0013214181,-0.0018357232,0.00014674872,0.0025677609,-0.0020705923,-0.002031771,-0.002759024,0.0016263752,-0.003072808,0.003194569,-0.0018254508,-0.0004175447,-0.003421427,0.0017229442,-0.0016353227,0.00064047147,0.0025116508,0.0023047212
DENND1C,-0.004719848,-0.004509879,0.00064512104,0.0020500477,-0.0029008023,0.0017496331,0.001074813,-0.007359079,0.008558352,0.009508995,0.0075700716,0.00777869,-0.008619667,-0.009326847,-0.015877133,0.005334912,0.0036549023,-0.0014292087,-0.005858655,-0.0060447706,-0.003147764,-0.0033092939,-0.0040854528,-0.005943324,-0.002960546,-0.007728327,-0.0046190456,0.0022918729,-0.0007137522,0.0021706768,0.0020374646,0.0026939379,0.01233156,-0.0033318347,0.0037310137,0.0016328639
CD70,-0.0031744887,-0.006653619,0.0011269888,-0.0038899432,-0.0013382732,-0.00075614406,-0.000961611,-0.002454915,-0.00080897973,0.0028993506,-0.0018166371,-0.0031322762,-0.0027162018,-0.0032122165,-0.0012526812,-0.000621484,-0.00044545133,-0.00066624023,-0.0037523482,-0.0031963263,-0.0045221383,0.0010339275,-0.0013838013,-0.0011885491,0.0039688013,-0.0052914703,0.00021542396,0.00985875,-0.0039547402,0.0027345042,0.003974643,0.0049500396,0.002758251,0.001907695,-0.0013884814,0.0063700746
TNFSF14,-0.005198908,0.00028205346,0.0005111037,-0.001598296,0.0018540691,-0.009832592,-0.007972579,0.004117347,0.0054102098,0.0019906277,0.006669184,-0.0047270195,-0.011056579,-0.017092993,0.00061098544,0.001689142,-0.0043313885,0.008120225,-0.015783563,-0.0030360038,-0.0046198773,0.0055663604,-0.0148530435,0.0022704608,0.00027610784,-0.0063050766,0.00014119584,-0.007947538,0.0067221657,0.0002784848,0.007940922,0.013788588,-0.0014739,0.005785682,-0.002155543,-0.0030704592
C3,-0.0024837172,-0.019609796,-0.008763246,-0.00221311,0.0016794516,0.009224572,0.010417414,0.0028099222,-0.005052223,0.0053312713,0.0006509427,-0.007965029,-0.028067222,0.012259461,-0.008971623,0.006672884,-0.0029941022,0.00030238513,-0.0081401225,-0.009204738,0.0039828457,-0.0065130475,-0.0073534246,-0.008528567,0.013162504,-0.005208795,-0.008993837,0.0027933512,-0.007188971,-0.0014264096,0.008078016,-0.0034879216,0.0022431745,0.040735442,0.009096772,3.8420632e-05
INSR,-0.00080790016,-0.0041977926,-0.004037268,-0.004416466,0.0043436806,0.0015143839,0.0007275372,0.0006152841,0.00097055995,0.0016896508,0.0038823986,-0.0057558217,-0.0008165426,0.00052879547,0.0052088522,0.0033334133,0.0034336667,-0.0016825041,-0.0010661201,-0.002212419,-0.007542171,0.0006456338,-0.0015935403,-0.0015466366,0.0006463532,0.00078064756,-0.0011368573,0.00090423424,0.00076039287,-0.00012256672,-0.0018003137,-0.0015175339,0.00032048792,0.0014759565,0.0035871847,0.0029535524
PCP2,-0.0033916477,0.00060970336,-0.0022075833,0.0019215352,-0.0015611394,0.0007110632,-0.002378029,-0.000290517,0.0008616239,-0.0005095,0.0012426442,-0.007884009,-0.0024728111,-0.00523767,0.0023260894,-0.0014966419,0.0023927584,-0.0012660951,-0.00062706065,-0.0017587784,-0.0046287444,0.00039476663,-0.0035979785,-0.0008546775,-0.003949194,-0.0020847607,0.00214813,0.0014597026,-0.0014901523,-0.0030056566,-0.00035292722,0.0006984895,-0.0005810047,-0.00019540581,0.0006901693,-0.0011794585
MCEMP1,-0.0016111668,-0.00934971,-0.006214971,-0.0021077546,0.0022643944,0.0058859163,-0.002581558,-0.007288405,0.00047587493,-0.0054499325,0.0027713126,0.000964296,-0.0075921216,0.0011731772,0.0069721374,0.004222119,-0.0021551745,-0.0072288443,-0.010864553,-0.00751616,0.005209663,-0.00061083434,-0.0033930335,-0.007030514,0.0059510493,0.0013509401,0.005863305,-0.0013519721,0.005658872,-0.0020829204,0.019330094,0.0003236912,-0.008192798,-0.004634437,0.0031678998,-0.005028487
CLEC4M,-0.0072856448,-0.0049684914,-0.0030789906,-0.004067613,0.004853946,-0.00374575,-0.007080154,0.0023702069,-0.0013267818,-0.0024014818,0.0030324238,-0.0015407924,-0.0010907789,0.0051878206,-0.0026711603,0.0010517364,-0.001922777,0.0028785563,-0.00392086,-0.0028315242,-0.004241167,-0.0038786232,-0.0039373445,-0.0038181462,-0.0014726009,-0.008303363,-0.0029471882,-0.0031007894,0.00026132562,0.0014810784,-0.0055875247,-0.0028490105,0.003898848,0.017871702,0.008483098,0.005924561
CCL25,0.0016820768,-0.0046409946,-0.0070773466,-0.0014342341,-0.007030209,-0.00060034683,0.010852075,0.0021997723,-0.0036219554,0.00031170747,-0.0006905121,-0.0012628231,-0.006344518,0.0045694015,-0.0035778745,-0.00088779704,-0.0026057435,0.002178173,0.0017533763,-0.0074484926,-0.003579013,-0.0031296895,-0.0014661573,-0.0022727558,0.004214305,-0.0029566598,-0.005990614,-0.0037883313,-0.008333832,-0.0018964116,-0.002731587,-0.00317019,0.0031646749,0.016261987,0.00012479916,-0.0014082676
ANGPTL4,-0.0065259486,0.0006712413,-0.000734174,0.00092968217,-0.0016367073,-0.0049855527,-0.00086553156,-0.000105222876,0.0013876269,0.00046442513,-0.0046664444,-0.0005039394,0.0072707096,0.0023717,-0.0049729496,0.0021025187,-0.00393139,-0.015924016,-0.002905901,-0.011763017,-0.0012220207,-0.0013623047,0.0055775153,-0.0072207195,0.011079286,-0.0040408713,0.012375798,0.005009762,0.013754118,0.0024090416,0.005106061,-0.0031939757,-0.003944368,-0.003836974,-0.00022992134,-0.0030472055
MARCH2,0.00048414362,-0.012074695,-0.004759212,-0.003394013,0.00264537,0.0036768164,0.004983088,0.01663376,0.013009626,0.0036278076,0.0080012055,-0.005770393,-0.018766282,-0.015601234,-0.020044828,0.005612439,0.0022625583,0.0004419328,-0.0034048292,-0.0050357347,-0.020495798,-0.0028222068,-0.010363657,-0.013516782,-0.01060303,-0.010702552,-0.0028127562,0.007199449,0.0035634625,-0.0020957065,-0.0070705037,0.008712518,0.009381427,0.0017115179,0.014288352,0.008573106
PRAM1,-0.017497635,0.060192548,-0.015235998,0.017231688,0.007645203,-0.046949882,0.009370056,-0.03642309,0.044440508,0.015240135,0.022977205,-0.02069698,-0.078229874,-0.043004945,-0.042717326,-0.013659693,0.005579876,-0.014355188,0.0077802017,-0.011066759,-0.014261727,0.008264678,-0.02193947,-0.025227604,-0.0076522315,-0.006506748,0.010239999,0.0209377,-0.008427484,0.0018981535,0.017497988,0.027744781,0.062303986,-0.007247404,0.0037073283,0.0064851632
MYO1F,-0.0029354033,-0.032227993,-0.027247159,-0.017351061,0.0058727134,0.02315148,-0.00019924379,0.0067512617,0.02226267,0.014194706,0.018250557,-0.0033870435,-0.061889492,-0.0066497433,-0.021144329,0.009581691,0.0050540995,0.006299702,-0.04349135,-0.010603209,-0.02395504,-0.005602106,-0.0111709945,-0.021261277,-0.0005592728,0.0009082564,0.0017435491,0.009256113,0.003408476,-0.004690042,0.045982704,0.0070130476,0.006535522,0.006183127,0.013214436,0.0038246922
OLFM2,-0.003832351,-0.001619697,0.0014108364,-0.001010225,-0.0010051278,-0.0026567967,0.0014352883,-0.0032331622,-0.0006824335,-2.5018573e-05,0.0029054526,-0.003570261,0.004401774,-0.0018305234,0.004648389,0.001355511,0.002127594,-0.00014975683,-0.00033276112,0.0005305642,-0.0028749355,-0.00032046693,-0.001153398,-0.00044614586,-0.0046043354,0.0019845923,0.0008681741,-0.00042714938,0.0009247071,-0.0006105012,-0.0012922533,-0.0032334758,0.0020712344,-0.00065140316,-0.0019482968,3.844388e-05
ICAM1,-0.0022380478,2.7770018e-05,0.0008925057,0.009389016,-0.00068907597,0.004887807,1.16164465e-05,-0.007968355,-0.0015435729,0.0027864052,0.0017711896,-0.0003223484,0.0022438695,0.00031120062,-0.005042465,-0.000577746,-0.0002754064,-0.0056806654,-0.0033509862,-0.007430777,0.0039690984,0.0010319627,0.006682341,0.003847438,0.0051255664,-0.0050536636,0.003014577,0.011929928,0.0033665702,0.004511344,0.005754111,0.01202161,0.0045693857,-0.0028521137,-0.0047774995,-0.00188192
ICAM4,0.006553731,-0.0040915073,-0.0068822247,-0.00711083,-0.0073815663,0.0033901602,0.0072214482,0.017100027,0.013008004,0.00877492,0.0015637645,0.00031118686,-0.008801439,-0.005954378,-0.007908375,0.008151017,0.0022715596,-7.686578e-05,0.00011010776,-0.0040327217,-0.014728183,-0.002621141,-0.0046989205,-0.011928999,-0.0076400153,-0.0067283455,-0.0052065332,-0.0012878355,-0.0056261322,-0.0066634137,-0.01051885,-0.000611938,0.008095462,0.0025681185,0.011167919,0.013685945
CDKN2D,0.0010469669,0.010465453,-0.0072059645,0.012572454,-0.010061302,0.01765817,-0.009761689,-0.0029322195,0.0036463833,-0.0053401524,0.010124809,-0.0020917023,0.009833987,0.012414184,0.019484278,0.0070837475,-0.0053635715,3.5918925e-05,-0.01082579,-0.009433413,-0.0051569627,-0.0034389894,-0.0072977105,-0.00076628587,0.006310048,0.0026540698,-0.0016754463,-0.0010259388,-0.0037806216,-0.0062438804,0.0056117177,-0.0009109469,0.0019865304,0.0040125726,-0.0037944946,0.0005900333
C19orf38,-0.0046601915,0.0102284225,0.0018998997,0.0010993022,-0.0039398116,-0.0097414,0.00468016,-0.0013465943,0.010846996,0.010012651,0.007302711,-0.009057562,-0.010741071,-0.017277801,-0.0028959757,0.0024097473,0.003527008,-0.002224252,0.0009572869,-0.012219831,-0.007431888,0.000839768,-0.00869535,-0.0014692226,-0.0057378006,0.0026352783,-0.0044626077,0.006533282,0.0018485438,-0.0037433645,-0.0024420994,0.007900781,0.002413083,0.0057943384,0.0009791163,-0.0025431404
SPC24,0.0023796917,0.002808623,-0.0011583951,-0.0019975565,-0.004482881,-0.003821533,-0.010117205,0.0061191125,0.00097201025,-0.010537806,-0.0015310192,0.00319552,0.012563224,0.006053383,0.015202852,-0.00053929,-0.0036011855,0.003928278,0.0012480336,-0.0012631214,0.0016209562,-0.0021018893,0.0005333712,0.0020068905,0.0009106585,0.00678062,-0.005239148,-0.001615275,-0.00683656,-0.0023763038,0.0015295454,-0.007391671,-0.003366215,-0.002138394,-0.006573096,-0.004172199
RAB3D,0.0037214032,0.0012142913,-0.0028227225,-0.011983166,0.010114968,-0.0018835692,0.007705602,0.0146695385,0.0063216947,0.0018014922,0.0018522879,-0.005754996,-0.01192384,-0.0020891314,-0.005706058,0.001331726,0.004294842,-0.0018580698,-0.003835734,-0.0025706294,-0.0040840353,-0.0022945798,-0.0063481955,-0.008071351,0.0006114791,0.0011197353,-0.0018018911,0.0060369316,-0.002677725,-0.0018982791,-0.0021483174,0.00045779155,-0.0012839204,0.00010893905,0.004713682,0.0064556412
CCDC159,-0.0036171149,-0.0050325724,-0.006128253,-0.0063063176,-0.0036555668,-0.0076210327,0.0011002686,0.0054588756,0.0037992757,0.0023552203,0.0003548761,-0.002773812,-0.0104277,-0.0033487196,-0.005409662,0.00022029485,0.000108859276,-0.0005212474,-0.0039846674,-0.0032623669,-0.005020641,-0.0014585006,-0.0022625818,-0.005674915,-0.0039975275,-0.00017704422,-0.0029499826,0.0054666703,-0.0043101828,0.00041319832,-0.0014515413,0.003511198,2.916221e-05,0.0015624813,0.0039200527,0.0027496137
CNN1,-0.0048349756,0.0021330267,0.001925855,-0.0070066145,0.002862945,-0.008723494,0.00048362077,-0.0036708147,-0.00073498464,-0.0019111995,0.00074048317,0.0018241414,0.0016344057,0.0046271402,0.0032972815,0.00033074478,0.0026306491,-0.0043858336,0.0028752591,0.002006436,0.00051650306,-0.00043556403,0.004017876,0.00016582738,0.0026486313,0.0005256395,0.006141999,0.0002922155,0.0066441875,0.00041357812,-0.0027682276,-0.0026145752,-0.002170723,0.0021247983,-0.001825152,-0.005896391
ACP5,0.016446846,0.02540583,0.0073648794,0.013507021,-0.00037629757,-0.008229125,0.0040322705,0.021349099,-0.0043561305,0.0027843204,-0.0006458045,-0.008044569,-0.0072822175,-0.001412595,-0.007634329,0.0022008836,0.0038684127,-0.0068468517,0.0052248067,-0.00526552,-0.0031669864,-0.00018345725,-0.0021907904,-0.0015703063,-0.0011013575,-0.0019956604,-0.004002598,0.0016264712,-0.005757122,-0.003745897,-0.013200463,-0.007869889,-0.005659262,0.0049764453,-0.0022677684,0.0028068067
ZNF844,0.0006466376,-0.0011494416,-0.001594722,-0.0039020581,-0.0011023296,0.0013786246,-0.0018960317,0.0022600133,-0.000102642414,-0.0013872565,-0.0012088463,0.002547554,0.0003225296,0.00073442573,-0.00024836915,0.002208433,-0.0024864306,0.0028327133,0.0035552941,0.0008310903,0.00069487316,-0.00033180646,-0.002966843,-0.0040215203,-0.0011192362,-0.0005729248,0.0011849473,0.0014580576,0.0007057687,-0.0009845209,-0.0006873002,0.00034192725,0.0017077444,-0.0017132378,0.00075340364,0.0004526813
ZNF625,-0.0015631097,0.0010790299,-0.00040710557,0.0006571336,-0.0010745805,-0.0010343728,-0.0015261257,-0.0021765775,-0.0003452089,-0.00041469635,0.00024354563,-0.00017239901,-0.00016997664,-0.00019307715,-0.00087913725,-0.00013491041,-0.00015666992,2.0506048e-05,0.00034389648,0.00033920057,-0.0012138217,-0.00032292004,0.0005689306,-0.00017167303,-0.00029409208,0.00034806438,0.00015140937,-2.4278275e-05,5.925653e-05,0.00087315374,-0.00026829733,0.0005859129,-0.0011949888,-0.00042402244,-8.873822e-05,-0.00029143607
JUNB,-0.010761502,0.0050842008,-0.019071575,0.009430864,0.031783607,-0.0020339242,0.010075975,-0.021336395,-0.00077173347,-0.0057765436,0.01232158,0.005323173,0.011025466,0.0075018574,0.007646194,0.00886048,-0.0021851824,-0.031710602,-0.007908086,-0.018359238,0.007044964,0.00074931025,0.010496461,-0.0064114304,0.009906076,-0.010295408,0.029220909,0.003202351,0.034672644,0.0097021,0.0029213848,0.01400082,0.003893119,-0.005383955,-0.01269456,-0.016498785
PRDX2,0.0206723,0.047132906,0.024713574,0.035343334,-0.0060197543,0.010287149,0.009620428,-0.019893525,0.0022633732,-0.0047581843,0.0015739402,0.0026503745,0.019923659,0.020239135,0.021088425,-0.008377556,-0.0036328144,0.009761761,0.0071099396,0.0024037063,0.014341351,0.0060592596,0.0039341156,0.014701104,0.013209387,0.0074901464,-0.0077877427,-0.0043673445,-0.015636032,0.00045352726,0.004742549,-0.006042221,-0.0031720635,-0.008949938,-0.01784931,-0.010072788
RTBDN,0.006741971,-0.0030340531,-0.0044700042,0.004106509,0.009267809,0.0067107845,0.004499591,0.0043262406,-0.003984634,-9.39297e-05,0.0008188832,0.0021994745,0.0019851788,0.0016757266,-0.0055222297,0.0021588516,0.0026519496,-0.0054230015,-0.0049585523,-0.0031915235,0.00032998563,-0.0017617005,-0.00041206734,-0.006493131,-0.00317823,-0.004373761,0.0038363638,0.0015403609,0.0030284664,0.0053735874,0.0029093383,0.0014291765,0.007935337,-0.0031559214,0.00027829877,0.0030813927
KLF1,0.05621692,0.09368461,0.035152465,0.016985586,-0.061057705,-0.00053120806,-0.013655672,0.058832675,0.0061732368,0.0025858155,0.008319315,-0.0015714633,0.0027379496,0.015167792,0.021257408,0.0070158965,0.0050532045,0.001890933,0.011996075,0.0016686559,0.00048298703,-0.0018178235,-0.0020673834,-0.0056776283,-0.006550485,0.00081170804,-0.011427881,-0.009100365,-0.0051637394,-0.017501399,-0.017059743,-0.022789128,-0.016534243,-0.005313113,0.00036001002,0.013930811
CALR,0.010626562,0.0019593285,0.00035865695,0.011071228,0.00240058,0.021253087,-0.007495737,-0.009905141,-0.012627365,0.004253609,-0.0019591418,0.003391009,0.014275022,0.016656874,0.005350438,-0.0053180163,-0.00095049833,0.0097241895,-0.00272867,0.009156707,0.019693445,-0.00026356522,0.0010516045,0.0057536177,0.0075426507,0.008727667,-0.0052494756,-0.0030801506,-0.007341902,0.0027233534,0.009612087,-0.009229097,-0.0106199635,0.0010296492,-0.0064962246,-0.00064026675
LYL1,0.0028915692,0.026711991,-0.017910868,-0.009748876,-0.028065791,0.04410315,-0.036792245,-0.00419675,0.004239758,-0.014195102,0.0049438323,-0.0012252791,0.025781805,0.0144658815,0.017592466,0.008251139,-0.003815225,0.010747054,-0.008103978,-0.003301233,-0.02189645,-0.00033844012,-0.008528776,-0.00017438557,-0.00207801,-0.0143502,-0.009626045,-0.004196336,-0.008254053,-0.0028873463,0.004252123,-0.005932515,0.008624438,-0.010088956,-0.009203364,0.006143959
IER2,-0.013190402,0.0042934357,-0.01112699,0.008629703,0.031002399,0.0038652658,-0.0029501535,-0.014143167,-0.0031934679,-0.008735247,0.0086854305,0.00572555,0.013934437,0.0101786675,0.013449537,0.0065250015,-0.0028616937,-0.017818457,-0.007702846,-0.0101440055,0.0056272717,0.0016887272,0.0075082015,-0.0040095234,0.008201084,-0.01177453,0.023757571,0.0022602521,0.021048611,0.0057901903,0.0061452924,0.0035705676,0.0062690848,-0.00787047,-0.0120095555,-0.013001205
PODNL1,-0.006177299,-0.0011760031,-0.0016868635,-0.002494806,0.0037770108,0.0006610489,-0.005287496,-0.004487535,-6.79198e-05,-0.0006991031,-0.0027109506,-0.0013740765,-0.0040270872,-0.00022081714,-0.0059489384,-0.0014387305,0.0011341951,0.00015970193,-0.0018475789,-0.004478851,4.659792e-05,0.0025276728,0.0005667841,0.00081944925,0.0032631445,0.0032128086,-0.00075498864,0.007598744,-0.0049912934,0.0076151877,0.004088602,0.0055226227,0.002872056,-0.0016799293,0.0051177726,0.0043493155
