cluster_id,go_term,k,K,n,N,pval,overlap_genes,pval_adj,significant
4,regulation of cell projection organization (GO:0031344),1,14,971,12875,0.6665820618084716,MACF1,0.79666287892621,False
4,regulation of cell proliferation involved in heart morphogenesis (GO:2000136),2,5,971,12875,0.04874193481179257,ENG;TBX3,0.31459201315814594,False
4,regulation of cell size (GO:0008361),2,24,971,12875,0.5497636813092995,MSN;PLEK,0.7498209521582424,False
4,regulation of cell-cell adhesion (GO:0022407),6,43,971,12875,0.1018492619714055,ADAM8;B4GALNT2;CD47;CITED2;FERMT3;TGFB1,0.42941069414827626,False
4,regulation of cell-substrate adhesion (GO:0010810),7,43,971,12875,0.040282208471715486,ALOX15;DMTN;FBLN2;FZD7;GCNT2;LIMS1;RAC2,0.29498971126979345,False
4,regulation of cellular amide metabolic process (GO:0034248),1,32,971,12875,0.9189235490229206,RPL10,0.9483091801298866,False
4,regulation of cellular amine metabolic process (GO:0033238),10,51,971,12875,0.004232629670241727,OAZ2;ODC1;PSMA4;PSMB1;PSMB2;PSMB3;PSMB6;PSMB8;PSMB9;PSME1,0.0970955047245813,False
4,regulation of cellular component biogenesis (GO:0044087),3,39,971,12875,0.5722862783887571,HSP90AA1;HSPA8;MSN,0.7601005207951558,False
4,regulation of cellular component organization (GO:0051128),11,139,971,12875,0.4797750074659274,ABL2;ATF5;CISH;HSP90AA1;HSPA8;KIF14;MKI67;SGK1;SGK2;SOCS2;TFRC,0.7221277582728267,False
4,regulation of cellular component size (GO:0032535),3,31,971,12875,0.4175269752435825,HP1BP3;MSN;PPP1R15A,0.6963558120636166,False
4,regulation of cellular extravasation (GO:0002691),2,9,971,12875,0.14372050532196298,ADAM8;ICAM1,0.5030217686268704,False
4,regulation of cellular ketone metabolic process (GO:0010565),11,64,971,12875,0.007825004401992554,OAZ2;ODC1;PPARA;PSMA4;PSMB1;PSMB2;PSMB3;PSMB6;PSMB8;PSMB9;PSME1,0.1392411998261105,False
4,regulation of cellular localization (GO:0060341),6,49,971,12875,0.16139761780851244,ADGRE2;FES;GSN;HSP90AA1;HSP90AB1;REEP6,0.5316415595360138,False
4,regulation of cellular protein localization (GO:1903827),3,46,971,12875,0.6846896149240234,CTNNB1;HSP90AA1;HSP90AB1,0.8092172730076601,False
4,regulation of cellular response to growth factor stimulus (GO:0090287),3,17,971,12875,0.13196385911146183,FST;ITGA3;SLIT2,0.4938563275795661,False
4,regulation of cellular response to heat (GO:1900034),6,79,971,12875,0.5541051668663693,CRYAB;DNAJB1;HSP90AA1;HSP90AB1;HSPA8;MAPKAPK2,0.7544350259529844,False
4,regulation of cellular response to oxidative stress (GO:1900407),2,9,971,12875,0.14372050532196298,ALOX5;DHFR,0.5030217686268704,False
4,regulation of cellular response to stress (GO:0080135),15,118,971,12875,0.0317148819018581,ALOX5;ATF3;ATF4;CEBPB;CRYAB;DNAJB1;HSP90AA1;HSP90AB1;HSPA8;IER3;ING2;MANF;MAPKAPK2;NPM1;VASH1,0.2591636701336388,False
4,regulation of cellular response to transforming growth factor beta stimulus (GO:1903844),5,24,971,12875,0.030798979493361422,DKK3;ENG;FOLR1;ITGA3;TGFB1,0.2538582552180093,False
4,regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902547),1,5,971,12875,0.3243825141307271,CD63,0.6722981902572187,False
4,regulation of cellular senescence (GO:2000772),4,31,971,12875,0.20265580738294442,ING2;VASH1;YBX1;YPEL3,0.5724876220432139,False
4,regulation of centrosome cycle (GO:0046605),2,22,971,12875,0.5022985729539235,ATF5;NPM1,0.7259832817828515,False
4,regulation of chemokine production (GO:0032642),6,42,971,12875,0.09325851032028593,ADAM17;AIF1;EGR1;IL6R;LGALS9;TLR2,0.4100789922628739,False
4,regulation of chemotaxis (GO:0050920),5,32,971,12875,0.08929805018707959,AIF1;EFNB2;TGFB1;THBS1;ZSWIM8,0.4098882562142918,False
4,regulation of cholesterol storage (GO:0010885),2,16,971,12875,0.34264231335701306,ABCA1;PPARA,0.6787057976847483,False
4,regulation of chondrocyte differentiation (GO:0032330),6,26,971,12875,0.011275498588260779,ACVRL1;LOXL2;MDK;PKDCC;SOX5;ZBTB16,0.1703853120003851,False
4,regulation of chromatin organization (GO:1902275),1,14,971,12875,0.6665820618084716,MKI67,0.79666287892621,False
4,regulation of circadian sleep/wake cycle (GO:0042749),1,5,971,12875,0.3243825141307271,PTGDS,0.6722981902572187,False
4,regulation of coagulation (GO:0050818),1,11,971,12875,0.5780596397643831,PROCR,0.7601005207951558,False
4,regulation of collateral sprouting (GO:0048670),1,8,971,12875,0.46606502263037075,PTPRS,0.7150586648575551,False
4,regulation of complement activation (GO:0030449),9,50,971,12875,0.011498980156551831,C1QBP;C3;CD55;CD59;CFH;CFP;CLU;CR1L;PHB,0.17123455208827063,False
4,regulation of complement-dependent cytotoxicity (GO:1903659),4,9,971,12875,0.0029778658729246506,CD55;CD59;CFH;CR1L,0.078748008639563,False
4,regulation of cytokine production (GO:0001817),14,150,971,12875,0.2407994330653957,ALOX5;BCL6;BTNL9;CCR7;CD47;DDX58;GAPDH;IRF7;LGALS9;MAPKAPK2;PLD3;RGCC;S100A13;TRIM56,0.6345100145969323,False
4,regulation of cytokine production involved in immune response (GO:0002718),3,24,971,12875,0.2698053039711778,LAPTM5;LILRB1;TNFRSF14,0.6688923160952116,False
4,regulation of cytokine production involved in inflammatory response (GO:1900015),4,43,971,12875,0.40914247751861094,ALOX5;IL17RA;PLD3;PPARA,0.6963558120636166,False
4,regulation of cytokine-mediated signaling pathway (GO:0001959),10,74,971,12875,0.05035155952239098,AXL;BIRC3;CD24;HSP90AB1;PTPN6;RUNX1;SOCS1;SOCS3;TAX1BP1;TRAF1,0.31461628478150744,False
4,regulation of cytokinesis (GO:0032465),5,84,971,12875,0.7690484344974409,BCL2L1;CALM2;CDC42;KIF14;PLK1,0.8582255461077272,False
4,regulation of defense response (GO:0031347),13,83,971,12875,0.008926067416291691,ALOX15;ALOX5;BCL6;BIRC3;DHX58;GRN;HERC5;IRF1;MGLL;PTGES;SEMA7A;TKFC;TMSB4X,0.15219335797338168,False
4,regulation of defense response to bacterium (GO:1900424),2,7,971,12875,0.09256930156100078,CYBA;GRN,0.4098882562142918,False
4,regulation of defense response to virus (GO:0050688),2,16,971,12875,0.34264231335701306,C1QBP;HERC5,0.6787057976847483,False
4,regulation of delayed rectifier potassium channel activity (GO:1902259),3,18,971,12875,0.14995787672325717,KCNE3;NOS1AP;VAMP2,0.516310664161088,False
4,regulation of dendrite development (GO:0050773),3,39,971,12875,0.5722862783887571,CAMK1D;HECW2;SDC2,0.7601005207951558,False
4,regulation of dendrite morphogenesis (GO:0048814),2,32,971,12875,0.7067440253338941,HECW2;SDC2,0.8221108111826041,False
4,regulation of dendritic cell antigen processing and presentation (GO:0002604),3,9,971,12875,0.025452553901335967,CCR7;CD68;THBS1,0.23509933194464386,False
4,regulation of dendritic spine development (GO:0060998),2,21,971,12875,0.4773818935390772,MEF2C;PTPRS,0.7204806688597668,False
4,regulation of dendritic spine morphogenesis (GO:0061001),2,32,971,12875,0.7067440253338941,RELN;SRCIN1,0.8221108111826041,False
4,regulation of developmental growth (GO:0048638),1,31,971,12875,0.9122929389076385,INSR,0.9429998673616415,False
4,regulation of digestive system process (GO:0044058),1,6,971,12875,0.375355674875021,SGK1,0.6787057976847483,False
4,regulation of DNA binding (GO:0051101),9,47,971,12875,0.007653560441192459,BCL3;CDT1;HES1;HMGB1;HMGB2;MDFI;NFKBIA;PLAUR;TGFB1,0.1374752743399098,False
4,regulation of DNA damage checkpoint (GO:2000001),1,10,971,12875,0.5436133567823097,WDR76,0.7473211778436951,False
4,"regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)",2,28,971,12875,0.634810291915864,MSX1;PMAIP1,0.7844456579076464,False
4,regulation of DNA repair (GO:0006282),2,45,971,12875,0.8633959459862822,DEK;PCNA,0.9132810450877119,False
4,regulation of early endosome to late endosome transport (GO:2000641),1,18,971,12875,0.756442853192594,MSN,0.8492141465086668,False
4,regulation of embryonic development (GO:0045995),1,36,971,12875,0.940801901961956,INSR,0.9615066137066904,False
4,regulation of endocytosis (GO:0030100),5,61,971,12875,0.4915052038525439,ABL2;LILRB1;LRP1;SMPD1;SNCA,0.7259832817828515,False
4,regulation of endodeoxyribonuclease activity (GO:0032071),2,8,971,12875,0.11743873833960139,HMGB1;NPM1,0.4572665803652374,False
4,regulation of endothelial cell chemotaxis (GO:2001026),3,15,971,12875,0.0985477188833021,HSPB1;THBS1;TMSB4X,0.4254758656548916,False
4,regulation of epidermal cell differentiation (GO:0045604),5,25,971,12875,0.0361860683838605,CTSL;KLF7;RUNX1;ZFP36;ZFP36L1,0.27340585001139045,False
4,regulation of epidermis development (GO:0045682),1,9,971,12875,0.5063580872939216,KLF7,0.7259832817828515,False
4,regulation of epithelial cell differentiation (GO:0030856),4,19,971,12875,0.05012235892596328,APOLD1;CD24;CEBPB;KLF7,0.31461628478150744,False
4,regulation of epithelial cell migration (GO:0010632),5,51,971,12875,0.33977012257391503,ARSB;GLUL;MACF1;PLCG2;RTN4,0.6787057976847483,False
4,regulation of epithelial cell proliferation (GO:0050678),14,93,971,12875,0.00962598131152274,ACVRL1;AQP11;CDKN1C;FUT1;GRN;LAMC1;LIMS1;MYC;NR4A1;OSR2;SGPP2;TGFB1;ZFP36;ZFP36L1,0.15509031105640764,False
4,regulation of epithelial to mesenchymal transition (GO:0010717),10,76,971,12875,0.05855872596497899,COL1A1;CTNNB1;FOXA1;GCNT2;LOXL2;MDK;RGCC;SDCBP;TGFB1;VASN,0.3406948498544648,False
4,regulation of ERBB signaling pathway (GO:1901184),2,16,971,12875,0.34264231335701306,IFI6;PTPN12,0.6787057976847483,False
4,regulation of establishment of cell polarity (GO:2000114),2,16,971,12875,0.34264231335701306,GSN;PTK2B,0.6787057976847483,False
4,regulation of establishment or maintenance of cell polarity (GO:0032878),1,18,971,12875,0.756442853192594,PTK2B,0.8492141465086668,False
4,regulation of execution phase of apoptosis (GO:1900117),2,22,971,12875,0.5022985729539235,BCL2L1;MTRNR2L8,0.7259832817828515,False
4,regulation of exocytosis (GO:0017157),4,52,971,12875,0.5586594358276857,HAP1;RALA;SNCA;VAMP2,0.7586929856033621,False
4,regulation of extracellular matrix assembly (GO:1901201),2,7,971,12875,0.09256930156100078,RGCC;TGFB1,0.4098882562142918,False
4,regulation of extracellular matrix constituent secretion (GO:0003330),1,8,971,12875,0.46606502263037075,RGCC,0.7150586648575551,False
4,regulation of extracellular matrix organization (GO:1903053),2,15,971,12875,0.3141612973441497,LRP1;RUNX1,0.6722981902572187,False
4,regulation of fat cell differentiation (GO:0045598),12,80,971,12875,0.016271410207888592,ALOX5;CEBPB;GATA2;GPER1;ID2;RUNX1T1;TGFB1;TRIB3;ZBTB16;ZFP36;ZFP36L1;ZFP36L2,0.2124242354804931,False
4,regulation of fat cell proliferation (GO:0070344),1,7,971,12875,0.42248673709402446,GATA2,0.6963558120636166,False
4,regulation of Fc-gamma receptor signaling pathway involved in phagocytosis (GO:1905449),1,5,971,12875,0.3243825141307271,CD47,0.6722981902572187,False
4,regulation of fever generation (GO:0031620),1,5,971,12875,0.3243825141307271,PTGES,0.6722981902572187,False
4,regulation of fibrinolysis (GO:0051917),2,13,971,12875,0.25654260652807975,SERPINE1;THBS1,0.6495440463157764,False
4,regulation of fibroblast growth factor receptor signaling pathway (GO:0040036),1,20,971,12875,0.7918433537240845,THBS1,0.8703058299982532,False
4,regulation of fibroblast proliferation (GO:0048145),6,46,971,12875,0.12997775670017453,CDKN1A;CTNNB1;FN1;FTH1;GSTP1;MYC,0.4938563275795661,False
4,regulation of G protein-coupled receptor signaling pathway (GO:0008277),12,82,971,12875,0.01951006618716029,C3;CCL5;GPER1;MGLL;PDE6B;PHB;PLEK;RGS16;RGS2;RGS6;SYP;USP20,0.21472350300782192,False
4,regulation of generation of precursor metabolites and energy (GO:0043467),2,50,971,12875,0.8997519816688503,GCGR;SLC2A6,0.9346032586456579,False
4,regulation of germinal center formation (GO:0002634),2,5,971,12875,0.04874193481179257,BCL6;MEF2C,0.31459201315814594,False
4,regulation of glial cell differentiation (GO:0045685),1,7,971,12875,0.42248673709402446,SLC45A3,0.6963558120636166,False
4,regulation of glial cell proliferation (GO:0060251),1,9,971,12875,0.5063580872939216,HES1,0.7259832817828515,False
4,regulation of glucose transmembrane transport (GO:0010827),5,19,971,12875,0.011511566526942562,C3;PRKCB;RTN2;SLC2A1;TRIB3,0.17123455208827063,False
4,regulation of glutamate receptor signaling pathway (GO:1900449),1,6,971,12875,0.375355674875021,FRRS1L,0.6787057976847483,False
4,regulation of Golgi to plasma membrane protein transport (GO:0042996),1,8,971,12875,0.46606502263037075,PKDCC,0.7150586648575551,False
4,regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645),1,16,971,12875,0.7150291509025171,DDX58,0.8221108111826041,False
4,regulation of growth hormone receptor signaling pathway (GO:0060398),2,5,971,12875,0.04874193481179257,GDF15;LEPROT,0.31459201315814594,False
4,regulation of GTPase activity (GO:0043087),17,189,971,12875,0.2589216887303609,ADAP1;ARHGAP9;CAV2;CCL5;FGD3;FGD4;GNB5;LIMS1;NTRK1;PLXNA2;PLXNA4;PRTN3;RASA4;RGS16;RGS6;S100A10;TBC1D2,0.6538287736639353,False
4,regulation of hair cycle (GO:0042634),1,10,971,12875,0.5436133567823097,HPSE,0.7473211778436951,False
4,regulation of heart growth (GO:0060420),1,5,971,12875,0.3243825141307271,DUSP9,0.6722981902572187,False
4,regulation of heart rate by cardiac conduction (GO:0086091),3,39,971,12875,0.5722862783887571,DSC2;KCNE3;KCNH2,0.7601005207951558,False
4,regulation of hematopoietic progenitor cell differentiation (GO:1901532),14,75,971,12875,0.0012821636831658214,GATA2;LMO2;MIXL1;MYB;PSMA4;PSMB1;PSMB2;PSMB3;PSMB6;PSMB8;PSMB9;PSME1;RUNX1;SPI1,0.05548271938063009,False
4,regulation of hemopoiesis (GO:1903706),2,12,971,12875,0.22772187641887484,PRKCB;RUNX1,0.6068736721225352,False
4,regulation of histamine secretion by mast cell (GO:1903593),1,7,971,12875,0.42248673709402446,VAMP2,0.6963558120636166,False
4,regulation of hormone biosynthetic process (GO:0046885),1,6,971,12875,0.375355674875021,EGR1,0.6787057976847483,False
4,regulation of hormone secretion (GO:0046883),1,16,971,12875,0.7150291509025171,VAMP2,0.8221108111826041,False
4,regulation of humoral immune response (GO:0002920),9,54,971,12875,0.01866596737355703,C1QBP;C3;CCR7;CD55;CD59;CFH;CFP;CLU;CR1L,0.2124242354804931,False
4,regulation of hydrolase activity (GO:0051336),6,73,971,12875,0.4756155720843804,ADAP1;ARHGAP9;FGD3;FGD4;PLXNA2;PLXNA4,0.7204806688597668,False
4,regulation of immune effector process (GO:0002697),8,53,971,12875,0.043717948555456146,C1QBP;C3;CD55;CD59;CFH;CFP;CLU;CR1L,0.3071548857918395,False
4,regulation of immune response (GO:0050776),21,179,971,12875,0.02856146019891106,AHR;BCL6;BIRC3;C3;CD3D;CD99;CLEC2B;COL1A1;COL2A1;DHX58;HERC5;HLA-E;ICAM1;IRF1;IRF7;ITGA4;ITGB2;JAML;LILRB1;PILRA;TKFC,0.24437846675779545,False
4,regulation of inclusion body assembly (GO:0090083),2,11,971,12875,0.19915052696157332,DNAJB1;DNAJB2,0.5676386277467599,False
4,regulation of inflammatory response (GO:0050727),26,206,971,12875,0.0065766141655584,ALOX15;ALOX5;BCL6;BIRC3;CCL5;CD47;CEBPA;DNASE1;FNDC4;GPER1;GPSM3;GRN;IL17RA;MDK;MGLL;NFKBIA;NINJ1;PDE2A;PPARA;PTGES;SEMA7A;SERPINE1;SNCA;TLR2;TMSB4X;VAMP2,0.12648356940629488,False
4,regulation of inflammatory response to antigenic stimulus (GO:0002861),12,137,971,12875,0.3378971634712572,ADAM17;ADCY2;ADCY4;AVP;GGT5;GIP;GIPR;MYH9;PLCG2;PRKAR2B;PTH2;PTH2R,0.6787057976847483,False
4,regulation of innate immune response (GO:0045088),10,64,971,12875,0.02075978168043575,ADAM8;BIRC3;CCL5;DHX58;HLA-E;HSP90AB1;IRF1;LYAR;PTPN6;TKFC,0.22314229882168377,False
4,regulation of insulin receptor signaling pathway (GO:0046626),2,45,971,12875,0.8633959459862822,PRKCB;SOCS1,0.9132810450877119,False
4,regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178),1,28,971,12875,0.8889707369022071,KLF7,0.9284697109499738,False
4,regulation of insulin-like growth factor receptor signaling pathway (GO:0043567),3,19,971,12875,0.16867703631024977,IGFBP2;IGFBP4;IGFBP6,0.5316415595360138,False
4,regulation of integrin-mediated signaling pathway (GO:2001044),4,14,971,12875,0.017458494350589215,CD63;DMTN;FLNA;LIMS1,0.2124242354804931,False
4,regulation of interferon-gamma production (GO:0032649),11,86,971,12875,0.05787834674076572,AXL;C1QBP;CCR7;CD2;CD47;DDIT3;HMGB1;INHA;LAPTM5;LGALS9;LILRB1,0.3401246055383269,False
4,regulation of interleukin-1 production (GO:0032652),2,16,971,12875,0.34264231335701306,CCR7;HMGB1,0.6787057976847483,False
4,regulation of interleukin-10 production (GO:0032653),5,48,971,12875,0.29420871744123905,CD47;HMGB1;LGALS9;LILRB1;PLCG2,0.6722981902572187,False
4,regulation of interleukin-12 production (GO:0032655),12,51,971,12875,0.00032017430504908647,C1QBP;CCR7;CD47;HMGB1;LAPTM5;LGALS9;LILRB1;LTB;MDK;PLCG2;THBS1;TLR2,0.020320395893782022,True
4,regulation of interleukin-13 production (GO:0032656),2,16,971,12875,0.34264231335701306,HLA-E;LGALS9,0.6787057976847483,False
4,regulation of interleukin-17 production (GO:0032660),3,33,971,12875,0.4583504149107437,DDIT3;PHB;TGFB1,0.7150586648575551,False
4,regulation of interleukin-18 production (GO:0032661),1,8,971,12875,0.46606502263037075,TLR2,0.7150586648575551,False
4,regulation of interleukin-2 production (GO:0032663),4,48,971,12875,0.49440237812904936,LAPTM5;PLCG2;RUNX1;ZFP36,0.7259832817828515,False
4,regulation of interleukin-23 production (GO:0032667),2,9,971,12875,0.14372050532196298,IL17RA;PLCG2,0.5030217686268704,False
4,regulation of interleukin-4 production (GO:0032673),5,23,971,12875,0.025944858098619863,CEBPB;DDIT3;FCER1G;HLA-E;LGALS9,0.23509933194464386,False
4,regulation of interleukin-5 production (GO:0032674),1,13,971,12875,0.6393556874090116,LGALS9,0.7844456579076464,False
4,regulation of interleukin-6 production (GO:0032675),14,110,971,12875,0.03677669457049992,AIF1;CD47;CYBA;DDX58;HMGB1;IL17RA;IL6R;LGALS9;MAPKAPK2;PLCG2;POU2F2;PTPN6;TLR2;TMEM106A,0.2756804191426451,False
4,regulation of interleukin-8 production (GO:0032677),9,81,971,12875,0.15545517762051297,BCL3;CD2;DDIT3;DDX58;HMGB1;LGALS9;SERPINE1;TLR2;TMSB4X,0.5255891602260911,False
4,regulation of intracellular signal transduction (GO:1902531),46,437,971,12875,0.013136988183665349,AKAP12;AKAP13;ARHGAP10;ARHGAP25;ARHGAP4;ARHGAP9;ARHGDIB;ARHGEF26;ARHGEF6;BCL3;BIRC3;CAPN3;CD24;CDC42;DAPK2;DDIT4;FGD3;FGD4;GPAT3;HSPB1;IER3;ING2;LBH;MDM4;NFKBIA;NTRK1;NTRK3;OPTN;PDE2A;PLCG2;PRDM1;PRKAR2B;RAC2;RASSF2;RHOB;RHOC;RHOH;RICTOR;RMI2;SGK1;SQSTM1;TAF7;TAOK3;TMSB4X;TP53INP1;TRAF1,0.18410210349827832,False
4,regulation of intracellular transport (GO:0032386),3,39,971,12875,0.5722862783887571,CRYAB;HAP1;REEP6,0.7601005207951558,False
4,regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229),3,16,971,12875,0.11479418525410784,BCL2L1;CDKN2D;CLU,0.4572665803652374,False
4,regulation of ion transmembrane transport (GO:0034765),3,35,971,12875,0.4979031171800347,KCNH2;KCNJ15;KCNJ6,0.7259832817828515,False
4,regulation of ion transport (GO:0043269),7,79,971,12875,0.38653463382125314,KCNJ15;KCNJ6;SNCA;SYT12;SYT13;TF;VAMP2,0.6962743072806679,False
4,regulation of kinase activity (GO:0043549),11,94,971,12875,0.09574538555433668,AXL;CDKN1C;EPHB6;ERBB3;FLT1;INSR;KIT;LMO4;NLRC5;NTRK1;NTRK3,0.420044272109348,False
4,regulation of leukocyte activation (GO:0002694),1,16,971,12875,0.7150291509025171,GPER1,0.8221108111826041,False
4,regulation of leukocyte chemotaxis (GO:0002688),6,19,971,12875,0.0020910527549022682,ADAM17;CAMK1D;IL6R;MDK;PTK2B;SLIT2,0.07096130449075994,False
4,regulation of leukocyte degranulation (GO:0043300),2,9,971,12875,0.14372050532196298,ADGRE2;FES,0.5030217686268704,False
4,regulation of leukocyte mediated cytotoxicity (GO:0001910),2,9,971,12875,0.14372050532196298,DNASE1;ICAM1,0.5030217686268704,False
4,regulation of leukocyte migration (GO:0002685),2,17,971,12875,0.3707327739230863,RAC2;RHOH,0.6787057976847483,False
4,regulation of lipid storage (GO:0010883),2,22,971,12875,0.5022985729539235,C3;NFKBIA,0.7259832817828515,False
4,regulation of lipid transport (GO:0032368),2,9,971,12875,0.14372050532196298,LRP1;PPARA,0.5030217686268704,False
4,regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664),3,21,971,12875,0.2079001962749371,CARD16;CD55;TRIB1,0.5802943455680638,False
4,regulation of long-chain fatty acid import across plasma membrane (GO:0010746),2,6,971,12875,0.06951671040925697,ACSL1;THBS1,0.35772923410601426,False
4,regulation of long-term neuronal synaptic plasticity (GO:0048169),1,11,971,12875,0.5780596397643831,SYP,0.7601005207951558,False
4,regulation of long-term synaptic potentiation (GO:1900271),2,30,971,12875,0.6723766695922243,RELN;SQSTM1,0.7971389656933967,False
4,regulation of low-density lipoprotein particle clearance (GO:0010988),1,10,971,12875,0.5436133567823097,ANXA2,0.7473211778436951,False
4,regulation of lymphocyte activation (GO:0051249),2,15,971,12875,0.3141612973441497,CCL5;THEMIS2,0.6722981902572187,False
4,regulation of lysosomal lumen pH (GO:0035751),2,13,971,12875,0.25654260652807975,CLN5;GRN,0.6495440463157764,False
4,regulation of macromolecule metabolic process (GO:0060255),12,200,971,12875,0.8330720010037639,AHR;AIF1;ATP1B1;MYC;NKAPL;PCBP3;PRDM1;TAPBP;TRIM22;TRIM38;YBX1;ZFP36L1,0.8977838139727142,False
4,regulation of macrophage activation (GO:0043030),2,30,971,12875,0.6723766695922243,CEBPA;THBS1,0.7971389656933967,False
4,regulation of macrophage derived foam cell differentiation (GO:0010743),4,31,971,12875,0.20265580738294442,ABCA1;ABCA5;NFKBIA;PPARA,0.5724876220432139,False
4,regulation of male gonad development (GO:2000018),1,7,971,12875,0.42248673709402446,CITED2,0.6963558120636166,False
4,regulation of mast cell activation involved in immune response (GO:0033006),2,11,971,12875,0.19915052696157332,ADGRE2;FES,0.5676386277467599,False
4,regulation of mesenchymal cell proliferation (GO:0010464),1,11,971,12875,0.5780596397643831,MYC,0.7601005207951558,False
4,regulation of microtubule cytoskeleton organization (GO:0070507),2,37,971,12875,0.7796266768651519,MAPRE3;STMN1,0.862527131174462,False
4,regulation of microtubule-based movement (GO:0060632),1,11,971,12875,0.5780596397643831,HAP1,0.7601005207951558,False
4,regulation of microtubule-based process (GO:0032886),2,36,971,12875,0.7664545504565328,ATF5;MACF1,0.8570468132034884,False
4,regulation of mitochondrial depolarization (GO:0051900),2,11,971,12875,0.19915052696157332,IFI6;MLLT11,0.5676386277467599,False
4,regulation of mitochondrial fission (GO:0090140),1,25,971,12875,0.8594549732905458,RALA,0.9111371209048993,False
4,regulation of mitochondrial fusion (GO:0010635),3,11,971,12875,0.04465626911427385,ADCK1;TFRC;VAT1,0.3077114691827251,False
4,regulation of mitochondrial membrane permeability (GO:0046902),2,19,971,12875,0.4253475889863373,BCL2L1;PMAIP1,0.6963558120636166,False
4,regulation of mitochondrial membrane potential (GO:0051881),4,41,971,12875,0.37411529585102293,BCL2L1;OPRD1;PIP5KL1;PMAIP1,0.6787057976847483,False
4,regulation of mitotic cell cycle (GO:0007346),21,178,971,12875,0.027055240526200793,BTG1;BTG2;CAV2;CCNB1;CDC20;CDKN1C;CKS2;FOXA1;MKI67;PLK1;PSMA4;PSMB1;PSMB2;PSMB3;PSMB6;PSMB8;PSMB9;PSME1;SDCBP;TGFB1;UBE2S,0.23959617656691307,False
4,regulation of mononuclear cell migration (GO:0071675),6,23,971,12875,0.006000079449130575,AIF1;CCL5;MDK;MSN;SLIT2;THBS1,0.1177747553726249,False
4,regulation of morphogenesis of a branching structure (GO:0060688),1,5,971,12875,0.3243825141307271,RTN4,0.6722981902572187,False
4,regulation of mRNA stability (GO:0043488),20,146,971,12875,0.006653479607824432,CARHSP1;HSPA8;HSPB1;MAPKAPK2;NPM1;PSMA4;PSMB1;PSMB2;PSMB3;PSMB6;PSMB8;PSMB9;PSME1;SET;UBC;VIM;YBX1;ZFP36;ZFP36L1;ZFP36L2,0.12668225173297717,False
4,regulation of multicellular organism growth (GO:0040014),2,18,971,12875,0.39832963607306504,GDF15;PPIB,0.6963558120636166,False
4,regulation of multicellular organismal development (GO:2000026),4,28,971,12875,0.15651736021438742,CD24;DUSP9;HPSE;INSR,0.5255891602260911,False
4,regulation of muscle cell differentiation (GO:0051147),7,35,971,12875,0.014135885205279747,CDC42;CDH15;CTNNA2;CTNNB1;ID2;MEF2C;TCF23,0.19088457752377758,False
4,regulation of muscle organ development (GO:0048634),2,7,971,12875,0.09256930156100078,CENPF;TGFB1,0.4098882562142918,False
4,regulation of muscle system process (GO:0090257),2,12,971,12875,0.22772187641887484,MYL9;TPM1,0.6068736721225352,False
4,regulation of myelination (GO:0031641),3,26,971,12875,0.3121316720722648,CST7;ITGAX;KIF14,0.6722981902572187,False
4,regulation of myeloid cell differentiation (GO:0045637),13,68,971,12875,0.0015045882693861686,ASH2L;FES;MEF2C;MEIS1;MYL9;NFE2;PRKCB;PTK2B;RUNX1;SPI1;THBS1;TNRC6B;ZBTB16,0.059667755561324726,False
4,regulation of myoblast differentiation (GO:0045661),5,34,971,12875,0.10931745460372226,BTG1;MEF2C;TBX3;TGFB1;ZFP36L1,0.450520418972916,False
4,regulation of nervous system development (GO:0051960),9,42,971,12875,0.0035117128758307995,BHLHE40;BHLHE41;CTNNB1;HES1;HES2;HES6;HES7;HMGB2;KIF14,0.08683508202054341,False
4,regulation of neural precursor cell proliferation (GO:2000177),3,23,971,12875,0.2488785153933281,GATA2;ID2;MDK,0.6495440463157764,False
4,regulation of neuron differentiation (GO:0045664),7,79,971,12875,0.38653463382125314,CALR;HES1;ID2;MEF2C;TCF4;ZEB1;ZFHX3,0.6962743072806679,False
4,regulation of neuronal synaptic plasticity (GO:0048168),2,29,971,12875,0.6540004243698808,SHISA8;SYP,0.79666287892621,False
4,regulation of neurotransmitter receptor activity (GO:0099601),4,58,971,12875,0.6460646824551766,MEF2C;PTK2B;RELN;SHISA8,0.7915747460712074,False
4,regulation of neurotransmitter secretion (GO:0046928),2,33,971,12875,0.7227694195547425,GPER1;MEF2C,0.8290078161639938,False
4,regulation of neurotransmitter transport (GO:0051588),1,16,971,12875,0.7150291509025171,MEF2C,0.8221108111826041,False
4,regulation of neurotrophin TRK receptor signaling pathway (GO:0051386),1,7,971,12875,0.42248673709402446,NTRK3,0.6963558120636166,False
4,regulation of neutrophil activation (GO:1902563),1,5,971,12875,0.3243825141307271,GRN,0.6722981902572187,False
4,regulation of neutrophil degranulation (GO:0043313),3,5,971,12875,0.0038093473083279103,ITGAM;ITGB2;SPI1,0.08965516285965273,False
4,regulation of neutrophil migration (GO:1902622),2,10,971,12875,0.17106066189842803,RAC2;RHOH,0.5316415595360138,False
