gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35
NFKBIA,-0.07708351,0.0042842496,-7.872951e-05,0.04487847,0.024043215,0.03189321,0.050399657,-0.017440254,-0.0013720295,0.016728556,0.025126928,-0.010725862,-0.008797766,-0.00016030621,-0.018630184,-0.0016427529,0.027193477,0.036647957,0.018224712,0.0031517975,-0.015898157,0.026588969,0.034505144,0.022488372,0.036704108,-0.034565665,-0.0012393247,-0.014861693,-0.015359367,0.0010323717,-0.0023148684,-0.0044765132,-0.029740801,-0.0030692792,-0.014036125,0.008903137
FOXA1,0.038106296,0.08665968,-0.14935228,0.058582943,-0.032308258,-0.19773188,0.068042785,-0.08013348,-0.00089768873,-0.008624958,-0.0020820003,-0.006206627,-0.029315671,0.0208014,-0.001783832,-0.009694709,-0.052166864,-0.03478054,0.012639588,0.10007246,-0.033467863,0.027898582,0.046464484,-0.03534398,0.0016551982,-0.007453532,-0.015707448,0.07401367,-0.02821584,-0.028549312,0.02894654,-0.0041130353,0.07196628,-0.09138787,0.05192227,-0.00809465
MDGA2,-0.0073229508,0.0015353895,-0.040373538,-0.0040047453,-0.011183775,0.010297579,-0.013318415,0.016592534,0.00951383,0.013174751,-0.005663891,-0.0078074248,-0.003779203,-0.0005374902,0.013158163,0.02074308,0.0027354837,0.010639539,0.0027251283,-0.018291606,-0.024113938,-0.009989361,0.0019683007,-0.010965755,-0.009123379,-0.0069458946,-0.010443381,0.01597467,0.0062464215,-0.016456284,-0.014212064,-0.0022387737,-0.0065321405,-0.0113445725,-0.008783214,0.016756844
PYGL,0.08503889,-0.034192957,-0.0800583,-0.02564041,-0.055336453,-0.022645965,0.01574744,0.09294855,-0.004128713,0.002149705,0.0012981191,0.011656849,0.014936877,0.011637034,-0.0060030315,0.0070100864,0.0028983166,0.022304766,0.0010485733,-0.018450089,-0.03697047,0.00080313085,-0.0104016345,0.000115277086,0.0017861376,0.0032550918,0.013040496,-0.0037781345,-0.0009379829,-0.039727274,-0.010936542,-0.00563463,-0.01160656,0.0049975696,-0.0006456481,0.020295452
LINC00640,-0.033520546,0.002787708,-0.0020473492,0.0042138053,-0.0060847625,-0.0023729526,-0.0042160046,0.0023604962,-0.00054462877,0.0018345723,-0.00016149787,0.0034902757,0.0013617022,-0.0045580473,-0.0015872718,-0.0046555875,-0.00082034484,0.002231153,0.0023641048,-0.00079251593,-0.0033564444,-0.0011355126,-0.0001773854,-0.0025641788,-0.0019850899,0.0010812418,-0.001152708,0.0036794473,0.0038844405,0.0014256138,0.0020817195,-0.004863652,-0.0063476777,-0.0029473372,0.0015213019,0.005963021
FRMD6-AS1,-0.05812046,0.000172119,-0.018138528,-0.0056600184,-0.006716827,0.0027297002,0.014566635,0.008996172,-0.0013897008,0.0028059343,0.009432709,-0.001585593,0.0012339966,-0.007280987,-0.0019324695,0.00036007186,0.017375976,-0.0009924831,0.00095905527,-0.0077197105,-0.011936043,0.0054959394,-0.004147882,-0.0017707993,-0.00916797,0.0014226848,-0.009446055,-0.0054488075,0.008656967,0.007296455,0.0001403567,0.0030148975,-0.006201168,0.0055935783,0.006755741,0.00052326504
SAMD4A,-0.004841549,-0.00020808038,-0.011258373,-0.0020915146,0.0021567238,-0.0031421129,0.00523003,-0.011297741,0.0006083066,-0.0132461395,-0.0015488386,0.008393079,0.013797146,-0.0009239055,-0.0013870042,0.0013738761,0.01052115,-0.006803295,-0.0075168535,0.0008881783,0.002388512,0.0053793113,0.0038987782,0.011886373,0.0053577814,-0.004366883,-0.001628454,0.009323323,-0.0013819118,-0.003996433,0.012346181,-0.0028030106,-0.00034613523,-0.012853811,0.0057748104,-0.00076380227
LGALS3,0.008853988,-0.0058733528,-0.1074396,0.029606923,0.07477077,-0.022738004,0.08196875,-0.0055472758,-0.013322011,0.023648731,0.008959291,-0.02573775,0.0058112657,8.8477e-05,-0.026602935,0.037562337,0.0071807303,-0.04091453,0.04360366,-8.029997e-05,0.0024811667,0.0056572356,0.013717463,-0.0012116407,0.009704114,-0.016377326,0.011498555,-0.020281328,0.011570701,-0.013658407,0.0054510334,-0.045782868,-0.0031918962,0.013592588,0.019374145,-0.015227949
DLGAP5,-0.049930535,0.016760238,0.116818234,0.022424055,0.056351908,-0.0019878142,-0.09090452,-0.009901167,-0.0006115619,-0.004730767,-0.009368345,-0.0035942614,-0.0066486867,-0.011384713,0.010629739,-0.026270833,-0.020526117,-0.011555107,0.0045570307,0.028600233,0.012630037,-0.001251944,-0.0095812315,-0.016393278,-0.02319403,0.02192555,0.015426076,0.004070464,-0.011701635,-0.01596378,0.0015880481,-0.008330909,0.00883295,-0.0031317354,8.079358e-05,0.0037907874
LINC00520,-0.04238614,-0.024874326,-0.0012828471,-0.012548536,-0.052205835,0.07511343,0.064850815,-0.13584788,-0.010247168,0.02723655,0.036736157,-0.0035094188,-0.0068121133,-0.04289888,0.026661605,-0.028915111,0.034984596,0.04070442,0.004858983,-0.0040023467,0.018882426,0.008519416,0.008168233,0.07652964,0.08462437,-0.07874789,-0.018952146,-0.028069913,0.014464713,0.0069711995,0.022766382,0.035705984,-0.095129676,0.023583919,-0.09953585,0.08870256
OTX2,-0.044552494,-0.0053338343,-0.0050014225,0.004618271,-0.0037554645,-0.0052636075,-0.007416911,0.0015209916,-0.00014799017,0.001148698,-0.0013706931,0.003169636,0.001733669,0.0044377777,0.0014750276,-0.0012500123,0.00013422957,0.0063316408,-0.0014941592,-0.00014482015,0.005264303,0.00048285193,0.003145154,-0.0030229231,0.0028364481,-0.0001252249,7.528475e-05,0.0023850675,0.001358316,0.0052645537,0.00030480121,0.008408509,0.0007638335,0.005575356,-0.0033241475,0.001691124
TOMM20L,0.078398675,0.013020954,-0.0009022271,0.002008805,0.0031498626,-0.008978724,3.516708e-05,-0.013351455,-0.0022870486,0.008346517,-0.0012689304,-0.0029247352,-0.011379346,-0.00563321,-0.0030811676,-0.0027660436,-0.0031473807,-0.0008546905,-0.009131374,-0.0019914059,-0.002635187,-0.0027141622,0.0049778474,-0.00018972922,0.0008817863,-0.0054015247,-0.0061434815,0.0017783807,0.002369342,0.00044493526,-0.0026006917,0.007258297,0.0031754102,0.003992028,-3.6105033e-05,-0.0005920196
LRRC9,-0.10988913,-0.0012356762,0.0004538316,0.004034119,-0.0018122919,0.007154724,0.0069725113,-0.004120612,-0.0016040652,-0.0033177985,-0.00063046534,0.0013513082,-0.0022945742,0.0011872061,0.0014844295,0.0007798849,0.0022125416,0.004308068,-0.0052357046,-0.0047618225,0.00091819116,-0.002921001,0.0011769001,-0.0009207376,0.0015850589,0.0003295981,-0.00045481822,-0.0031599605,-0.0018896746,0.00577553,-0.001518451,0.00028430982,-0.0007403963,0.00040550233,-0.0010974486,-0.001251492
HSPA2,0.0073895766,0.0067371014,-0.008049087,-0.0019826135,-0.0073196176,-0.0011667483,0.00032179232,-0.0039363857,-0.0031907912,-0.0036823766,-0.0021382736,-0.002353791,-0.004246571,-0.0023258755,0.0009197089,-0.006402843,0.0019088476,-0.0028704822,-0.0021785696,0.0021891692,-0.0014746455,0.000641264,0.0029713884,0.0026919914,0.0036957974,0.0007795376,0.003278321,0.0008998565,-0.0053569297,-0.0031183478,-0.0027777066,-0.0036429185,-0.0009690393,-0.0059357234,-0.001182892,-0.0016340873
MPP5,0.07263026,-0.0075087496,0.0038818952,-0.0004122585,0.024075922,-0.0012692539,-0.007222751,-0.00786234,-0.000996281,0.007902889,-0.014135327,-0.009001693,-0.0055911303,-0.0013042057,0.0002678449,-0.00071229914,-0.0070200753,-0.0041311663,-0.004084893,0.008913549,-0.0051304474,0.007377008,0.0015527203,0.0038282205,0.00556656,0.0037476737,0.00071704737,-0.0043769893,0.009622659,0.001378393,-0.0024292546,0.00041307317,0.0049215285,0.0010079977,0.0065368293,-0.00043896658
TMEM229B,0.12599936,-0.053582575,-0.0104075335,-0.0018914245,0.0058683474,-0.013773116,0.090329,-0.05268511,0.025746565,0.034129694,0.014513286,-0.027890244,0.021957375,-0.057436276,0.09020882,-0.023234198,0.0018195406,0.025778016,-0.027845936,-0.067305766,0.0034972278,-0.023698311,-0.01607905,0.041175496,-0.009054018,0.014092484,-0.01929771,-0.023653066,0.024662772,0.013746234,-0.021500822,-0.004320712,0.011060095,0.03237929,-0.07818142,0.08377328
ZFP36L1,-0.020146841,0.06371763,0.025499132,0.062089365,0.0558218,0.054456737,-0.0057367366,-0.111994736,0.0145400455,-0.022000289,0.05600774,0.012892164,0.021310437,0.009995425,-0.026268166,-0.023205375,0.012416918,-0.025366232,-0.019755552,0.0062566665,0.027543476,0.04497098,0.024381785,0.054661356,0.027088242,-0.035982374,0.0024528652,0.017265433,-0.024274148,-0.011172665,-0.0053639933,0.007303833,0.006766003,-0.0042210734,-0.021481521,-0.016186891
SMOC1,-0.065093145,0.0020171758,-0.001945978,0.004317649,-0.0027819434,0.0012570968,0.0054350924,-0.0133217,-0.0025623483,-0.010563216,0.006536904,0.0022139924,-0.0050665615,8.79482e-05,-0.005908433,-0.0044653183,-0.00885506,0.0043334225,-0.0146609675,-0.0045609637,0.010628824,0.0063786265,0.009590358,0.010149049,0.01615722,-0.018479208,-0.005723551,-0.0009159344,-0.0070909658,0.0001642706,-0.00781639,0.0076079345,-0.007919446,0.004658718,-0.018804977,0.014304699
ADAM20,0.02423794,-0.00018262846,-0.009568575,-0.013307137,-0.0015393661,0.002572244,0.003848713,0.008080888,-0.0037698054,0.00592968,0.0020618534,-0.0042847507,-0.00017461757,-0.0030704371,-5.2642707e-05,0.0018191724,-0.0038118088,-0.0046746163,0.0024034635,0.0028309906,0.003386677,-0.0018693823,0.0017329472,0.00035569016,-0.0016072614,-0.0076468335,-0.00023287653,-0.0015270129,-0.008473477,-0.003926574,0.0046884925,-0.0042723515,-0.005466492,-0.0064388067,0.012777995,-0.0058891107
TTC9,-0.04697968,0.0015834043,-0.0024696544,0.0037290214,-0.008415427,0.012099564,0.012895158,0.0010477942,-0.003393966,0.0022630305,0.00096897816,-0.0009269521,-0.0021067103,-0.0037495773,0.0037057402,0.0010827553,0.0015921406,-0.0012081993,0.0036743334,-0.0005847679,0.00080291985,-0.0034635863,-0.00423254,0.0004148816,0.0017867343,0.00067693845,-0.0019661584,-0.00013313805,-0.00016439027,0.004179691,0.00087773695,0.000105999105,-0.0018970632,-0.00055463077,-0.0017218692,-0.0050378204
RGS6,0.15953727,0.18060349,-0.08390048,-0.09102352,0.31422788,0.09494851,0.08438702,-0.17719762,0.037075866,-0.12141786,-0.053506926,0.15481254,0.038476035,0.064916804,-0.061609905,0.024418104,0.0012700937,-0.07761337,-0.10869111,-0.023510301,0.058780555,-0.030591099,-0.048783336,-0.039522633,-0.03580739,0.044887584,0.095365055,0.10302997,0.13217844,-0.17969187,-0.023022065,-0.024599774,-0.006226949,-0.042783465,0.0017959293,0.0212064
DPF3,0.00404706,0.011053923,-0.035964523,-0.015390285,-8.516817e-05,-0.007503572,0.022732804,-0.005211452,0.008699921,-0.0038098246,-0.006433833,-0.010423042,-0.012546651,0.009376341,0.008388654,-0.00901027,0.002738677,-0.017366823,0.007692876,0.0084795095,0.0073962035,0.0011988966,0.0030388057,0.0023581104,0.0030712439,0.011269361,0.010102137,0.0036192602,-0.00012719813,-0.0055660065,-0.00013063873,-0.004630058,0.0033653064,0.0074542193,-0.00748767,-0.007487287
NPC2,0.09227829,0.015832338,-0.1737226,-0.06601076,0.034414526,0.014313762,0.12678014,-0.011430801,-0.0070094056,0.003164826,-0.0057956968,-0.03220974,-0.024459325,-0.010567052,-0.0030941109,0.03828448,0.0691415,-0.027236933,0.06803542,-0.0036065083,0.021867016,0.008821283,-0.036578543,0.05092752,0.0014995688,-0.008728901,-0.0140960235,-0.033877198,-0.03317046,0.0011290644,-0.0020846731,-0.04164835,0.015051098,-0.011844474,0.0048467787,-0.018000307
PROX2,-0.048665304,-0.010574118,-0.0035165076,-0.0032785167,0.011458656,0.005216242,0.009583183,0.01005082,0.00445305,-0.0035201404,0.0021561636,-0.007464831,-0.0013501656,-0.0026397165,-0.004096742,0.007926049,0.008530198,0.0061509917,-0.0042916047,-0.0029060876,0.0070112003,0.0045197043,-0.003336623,-0.0036688484,-0.006889036,-0.00040679055,-0.0015541882,0.00082822115,0.0019747359,0.0040019713,0.0019208029,0.0050874073,-0.0021469602,0.0041535855,0.0015263872,-0.0035345207
FOS,-0.053860247,0.09080716,0.044343483,0.11433072,0.05885514,0.11084677,0.12088803,-0.06750804,-0.0031480598,0.0043133725,0.065800324,-0.0056047444,-0.007620378,-0.018325362,-0.02500113,0.0075884946,0.020831991,0.024703255,-0.011963009,0.015352669,-0.018508196,0.041533086,0.03349469,0.05358069,0.023303173,-0.059111517,-0.03097423,-0.047306646,-0.053085484,0.0046534277,-0.01537263,-0.007411217,0.0108996285,-0.014451702,-0.00044376816,0.027295075
LINC01220,-0.015892908,-0.00045847645,0.02383659,0.003122457,-0.020106737,0.01187404,0.0062074773,-0.0005716875,-0.0019566983,-0.006665727,-0.0013147979,0.004571378,-0.0036533158,-0.0007780452,0.0021412286,0.005929448,-0.0023717978,-0.008703029,0.0005837384,-1.1787468e-05,-0.0019943279,0.0010551674,-0.0031565446,-0.0013946067,-0.0019943614,-0.0009338576,-0.0017802521,0.0031526089,0.004677803,0.001830112,-0.0032350959,-0.0038578943,0.006446269,-0.00628283,0.0011915619,-0.0032817798
VASH1,0.053077344,0.00393789,-0.071489334,-0.0026457526,0.0075735543,-0.008798295,-0.00015547127,0.00060963293,0.0017662306,-0.016688036,0.006678098,-0.0013926042,-1.49468215e-05,-0.0020366993,-0.011040137,0.005075704,0.013836611,-0.0073085553,-0.0062110885,0.010353025,0.0053974697,0.0026915248,-0.0070919525,0.0070372154,0.00019304875,0.0067094816,-0.0036638947,0.00019828397,0.005779142,0.008967101,0.012335598,-0.015120786,-0.0002832174,-0.0059448997,-0.00011978901,0.0014544498
ADCK1,0.052824385,-0.0018872961,-0.08335316,-0.050486613,0.024678687,-0.004856223,0.028266547,-0.023987083,-0.001193297,0.008558324,-0.010754852,-0.0068783057,-0.0031343717,5.942943e-05,0.010067907,-0.00031197487,0.023622358,-0.00960048,0.014632875,0.0097056115,0.00652716,-0.004305236,-0.010345141,0.01263392,-0.0042249546,0.010345334,0.008766945,-0.005114147,0.006946971,0.0038620909,-0.0045405678,-0.012545716,0.0061332793,-0.009182041,0.010520485,-0.011265612
TSHR,0.07654381,0.006793992,0.0024100193,0.010337432,0.006755309,-0.0021575624,-0.004580409,-0.010146351,-0.00012708333,-0.0018226303,-0.0005221252,0.0074069346,-0.00018847325,0.004003249,-0.0038510172,-0.009231542,0.0062820055,-0.001028532,0.0006516021,0.001946589,-0.003838994,-0.0002178597,-0.004516062,-0.00060941407,-0.00748299,0.008765423,0.007638283,-0.0008557377,0.010801107,-0.007279474,-0.0010046061,-0.0027823695,0.006316632,9.398367e-07,-0.003100163,0.0009472214
FLRT2,-0.064824395,0.0008722973,0.008823473,-0.011432776,0.030380871,-0.0055097393,0.0037138085,0.006951295,-0.00024009075,-0.01722327,-0.00047811144,0.013907415,0.0020906357,0.02006817,-0.004787474,-0.01696431,0.0068759066,-0.006192296,-0.0075492547,-0.026055891,0.01898562,-0.005137751,-0.0029165407,0.0062092408,0.0016527657,0.005753275,0.02116338,-0.012613928,0.035640467,-0.01533645,-0.009310361,0.0049580466,0.0064438423,0.028391505,-0.02832485,0.00049806625
GPR65,0.023473598,-0.04308741,-0.09875424,0.0079202885,-0.04809105,-0.016425,0.0645268,0.2170738,0.0035492086,0.021061493,0.010186422,0.01003425,0.022242673,0.018473856,-0.01667373,-0.0002945469,-0.014208398,0.05599468,0.0044955346,-0.00262346,-0.00015929823,-0.016846888,0.03949999,-4.210249e-05,-0.0022375311,-0.025163239,-0.008595116,-0.00083241076,0.031328224,-0.011606955,-0.0033110254,0.04849055,0.001527291,0.026018953,0.004346442,0.044134505
LINC01146,-0.047468413,0.016664516,-0.013449389,0.02643409,-0.005209067,0.015907997,0.015481295,0.010799876,0.0036803205,-0.012986869,0.013810305,-0.0075833444,-0.009801227,0.006066514,-0.0012430132,0.0022431898,-0.016235977,-0.01954472,0.001383029,-0.04803518,-0.0121307615,0.011291433,-0.03278579,0.028654542,0.0056856964,0.038143456,-0.021511303,-0.034427583,0.023926722,-0.008172289,0.021677434,0.008202773,0.0461916,0.009388329,-0.00088624255,0.022762915
ITPK1-AS1,0.006914064,0.0017269393,-0.0070615415,-0.0069533894,-0.009701877,0.009806354,0.025055569,-0.0018403188,-0.002338176,-0.0006624194,0.0036258886,0.00025019617,-0.004286836,-0.0014863319,-0.0010097045,0.00013190415,0.0012847485,-0.0026255809,-0.0020152337,-0.003020164,0.0013756431,-0.0014238337,-0.0054915487,0.0045399023,0.0016626702,-0.0073189023,-0.007006643,-0.009837187,0.0029920912,0.0049611577,-0.0049331905,0.0012095007,-0.00058872835,0.005023616,-0.007939523,0.0015439234
IFI27,-0.030136954,-0.007771842,-0.02345944,0.00793378,0.013994396,-0.008007906,0.013159302,-0.01725414,-0.0003769301,0.010384949,0.0018851664,-0.002114263,-0.0019073831,-0.0025196397,0.010951907,-0.002742634,0.011162433,0.0013944785,0.00402775,0.008487179,0.019263899,0.0013239774,-0.00024022117,0.015306127,0.0033139675,-0.0026806307,-0.0038699321,-0.0016717302,-0.0072261873,-0.0039364705,-0.009187216,0.0013410425,0.0045953756,-0.0022762734,-0.014704216,0.013011051
IFI27L2,0.20126426,-0.027497627,-0.25317836,-0.078388624,0.029548854,-0.020633398,0.13112195,0.075868316,-0.0025323366,0.022757178,-0.0019534184,-0.01582514,0.010345517,-0.00068835635,-0.006575288,0.021462033,0.03331565,0.00037353823,0.028336806,-0.032027163,0.0059924126,0.0042631375,-0.0056254426,0.04247861,0.00065833895,-0.015563692,-0.019298185,-0.02005372,0.0060832975,0.01202741,-0.012307777,-0.023914354,-0.023678625,0.006752757,0.006533279,0.005435627
PPP4R4,-0.031540867,-0.00030859082,-0.0002954258,-0.00010835611,0.00027118745,-0.00058237696,-0.00274642,-0.0035435352,5.473692e-05,1.6184333e-05,-4.3844913e-05,0.0002803424,-0.00018679374,-0.00035639646,-0.0011095906,0.0008791128,0.00037476962,-0.00018986159,-8.988729e-05,-0.00065494294,-0.0010349215,8.008226e-05,0.00040941546,-0.0004404596,-0.00033266246,-2.759495e-05,0.00047149215,7.553794e-05,-0.00012524116,-0.0007125131,2.2741833e-05,-0.0005572046,-0.0005393977,-0.00023921064,0.0013091835,0.0009680629
CLMN,0.005626691,0.01509865,0.0027654478,-0.01730708,-0.009017854,0.0062204823,-0.010890535,-0.0016591332,-0.0022268572,0.009860444,0.002110826,-0.012911583,-0.0072476724,0.008528024,0.0080914935,-0.01367833,0.008394374,-0.003813203,-0.005862848,0.01791044,0.003483973,0.0005421345,0.0040245913,-0.0024980567,0.00042061726,-0.01162581,0.021422245,-0.030168662,-0.01384002,-0.026677107,0.009832115,-0.0044143433,0.011781238,-0.020317405,0.010548595,-0.007757719
LINC01550,0.14081798,-0.001091451,-0.0061192345,-0.00050538225,-0.0040149298,-0.005707865,0.012150391,0.015858488,-0.0010881645,-0.0042570136,0.0060964897,-0.0023924792,0.0017886139,-0.0046449495,-0.00028620573,-0.0054318043,-0.017142154,-0.004854329,-0.0035493805,0.0045234845,0.007755363,0.009716179,-0.004383784,-0.0065441257,-0.007012305,-0.0011821097,-0.0064903684,0.008138386,-0.0018092683,0.00038691805,0.011109287,0.00994399,-0.004324255,-0.0066975458,-0.004793802,-0.0029869755
WARS,0.08237117,-0.029436918,0.07905945,0.05493237,0.07617867,0.011535677,0.013619311,-0.05809365,0.022701552,0.043816406,0.019544521,-0.019628398,0.0070820185,-0.0403904,0.04967175,-0.008372733,-0.009590704,0.020682395,0.0012119929,0.0054022204,0.022412598,-0.0034340094,0.0063867094,0.01887076,-5.197183e-05,0.004448845,-0.011255891,0.0038921623,-0.03456503,-0.013496157,-0.039622,-0.013087851,0.008346305,0.00262146,-0.052387442,0.040954705
LINC00523,-0.013548157,-0.02097537,0.005988531,-0.016448522,-0.020075092,-0.009981336,0.017951393,0.015215554,0.00095595245,0.0064179897,0.00943457,0.020387137,0.015297243,-0.008447008,-0.00016185526,-0.012566881,-0.009970146,0.011095158,-0.012967451,-0.0071374555,0.025428291,0.0021976468,-0.0058621042,0.0028780284,-0.004744573,-0.0059254677,0.024319038,-0.008688394,-0.019625183,0.002481815,0.009108774,-0.016745372,-0.027101433,0.0020760442,-0.0149123315,-0.015225154
DLK1,0.030735621,0.019647392,-0.055909485,-0.0014672823,-0.008805973,0.024409648,0.02273241,-0.033631645,-0.0021535796,-0.019953009,0.0043592486,0.015872847,0.004335184,-0.0020026488,-0.0053415736,-0.0034853655,-0.02577452,0.003438601,-0.04998666,-0.023494272,0.0461428,-0.0012486265,0.009693834,0.01697713,0.017220113,-0.017851176,-0.009189979,0.0012968424,-0.020120693,0.023683192,0.0054019126,0.0038920029,-0.014103642,-0.012742846,-0.0027223304,0.015652422
HSP90AA1,-0.37618676,0.051802006,0.60858727,0.21439213,0.19695222,0.11519399,-0.19500896,-0.07566786,-0.002021827,-0.022796966,0.012302938,0.00088846136,-0.029479304,-0.030113742,0.019758215,-0.016842881,-0.014626128,0.04219377,-0.010365792,-0.020388192,0.018698193,0.0134411445,0.016007904,-0.02127617,-0.038785238,0.016234173,0.02110648,-0.005788292,-0.05342463,-0.023939129,-0.03332288,-0.048313696,0.009050355,-0.017061675,-0.07919041,0.047002584
TNFAIP2,0.032404233,-0.004468937,-0.092781894,-0.010977309,0.026617398,-0.02349105,0.034806896,0.073457584,-0.005925842,0.011046256,0.006753774,-0.009597547,0.011134224,0.0161254,-0.009605876,-0.0062555806,-0.01959908,-0.007076198,0.011719833,0.022178149,-0.024117973,0.010081724,0.012540909,0.0004567082,0.013377106,-0.005313598,-0.0058861547,0.0012456372,0.011558989,-0.0152346995,-0.005631003,0.0028449788,0.0017189754,-0.007743575,0.017004622,0.0042712525
CKB,-0.20629354,0.026648486,0.45035025,0.051744804,0.18195601,0.07472415,-0.21355289,-0.10756107,-0.019530267,0.0036598349,-0.03499697,-0.028353242,-0.05626398,-0.03897205,0.029507272,0.005335328,-0.013012601,0.046822835,0.040689383,0.0059733074,0.0068753264,-0.022556288,-0.006932175,-0.053512875,-0.05176278,0.060348015,0.035011336,-0.015458405,-0.073206,-0.0033271536,-0.016990563,-0.050943583,0.020211132,-0.022590319,-0.0025932342,-0.015066312
PLD4,0.10652192,-0.04196164,-0.29206377,-0.070920326,-0.029342063,-0.0028417702,0.2533766,0.17359184,-0.0035598758,0.038216334,0.0030036594,-0.0421282,0.015882205,-0.03976643,-0.013945632,0.09576036,0.0045520123,0.0733913,-0.0054951007,-0.16465667,-0.10609391,-0.03222466,0.060356934,0.0015927505,-0.055992533,-0.103268,-0.034459587,-0.07197786,0.06548891,0.04982792,0.020877145,0.009790539,-0.011983234,0.07383906,0.11539738,0.01232923
GPR132,-0.07125952,-0.0027959375,-0.08080358,0.011129115,-0.0045930343,0.008818168,0.026818331,0.019373583,-0.012052016,0.000784811,-0.012009087,0.0023278138,-0.0011850344,-0.0026663921,0.0073984745,0.014097963,0.011531733,0.02539823,-0.012679135,-0.0090180235,-0.0122171985,0.0038774787,0.022854706,0.017719457,0.018366028,0.020742122,-0.0064046104,0.022609385,0.0018550006,0.020893594,-0.010597945,0.005080436,0.005774533,0.020787774,0.012698646,0.0094750505
GOLGA6L1,0.016650332,0.0075157206,0.003330542,0.008452971,-0.010431329,-0.01306794,0.0046907132,-0.0045214426,0.0051632067,0.0130085265,0.0013802001,-0.007032783,-0.0047308286,-0.008136913,-0.0013280468,-0.0073169176,0.0024838971,-0.012085799,-0.001971377,-0.0018511673,-0.00361178,-0.0015094081,-0.0033918722,0.0017782246,-0.009881045,-0.0016391317,-0.0026529757,0.002829401,0.00812624,-0.0006135078,0.003389874,0.0040666778,0.0020992626,0.0034703228,0.0070123263,-0.005453352
HERC2,0.062425,0.011415919,-0.017546106,-0.0042842906,0.009218575,-0.015763864,-0.013366929,-0.043833975,-0.0025325702,-0.024796259,-0.022019887,0.017957602,-0.008251354,0.01791349,0.003675673,-0.0026493836,-0.020786589,-0.03930446,-0.02349815,0.0008828223,0.030213477,-0.008117932,-0.017362999,-0.0017016385,-0.008377702,0.018551707,0.014762475,0.029091958,0.032247666,-0.004843391,0.000814388,0.025416367,0.014418295,0.017303959,-0.0068357163,-0.014024595
GOLGA8M,0.028732555,-0.0001716199,0.0012253477,-0.0065824143,-0.0072574704,-0.0031548324,-0.0015056527,0.0054854974,6.9619756e-07,-0.0033557003,0.0044647614,0.0013736171,0.00068100635,3.8333776e-05,-0.0028476885,-0.0023026478,-0.0034020804,-0.0012974199,-0.001858986,0.001048228,0.0011057676,-0.00044519673,0.0025006558,-0.0003154902,0.0064149788,0.0016174694,0.0009587492,0.0006477955,0.0015170411,-0.00031519748,-0.0005846372,0.002987555,0.0010999412,0.00051356055,-0.0048308624,-0.0023490977
CHRFAM7A,-0.078497484,-9.735774e-05,-0.0008281297,0.0009486373,0.0033984198,-0.0005870632,-0.0036292467,-0.0022968045,-8.9657224e-05,9.5982294e-05,0.000736485,-0.00019225756,0.00021990185,-0.00065952266,-0.0012641071,0.0013318443,0.000704647,0.000120711855,0.0005630826,-8.8617104e-05,-0.0010347778,-0.001280842,0.00025385196,-0.0018217801,0.0001252556,0.0011517395,0.00048872083,0.0010746802,-0.0011589914,-0.0014142512,0.00074922876,-0.00024348474,-0.00041814733,-0.0013772274,0.0016019377,-4.69302e-05
GOLGA8R,-0.06266976,0.018274013,0.017074216,-0.012836518,0.024345977,0.022540377,0.0025496446,0.006906811,0.0032480103,-0.012496565,-0.011332189,0.010701531,0.0035980453,0.0022246232,0.0012857085,-0.004952773,0.0041966285,0.012598082,0.002868064,-0.009843345,0.010195796,-0.002702951,0.0013775895,-0.005196228,0.004278386,0.0013108568,0.0076616053,0.009213895,0.01448898,-0.0070228335,-0.0063748583,3.511597e-05,0.0052142367,0.0068414486,-0.0043832944,0.0027311915
GOLGA8Q,-0.07547921,-0.02057174,-0.029138938,0.013616921,0.012520255,0.02653883,0.008951001,0.014962113,-0.008143992,0.020105213,-0.0074375924,-0.02425223,-0.003105379,-0.00095953036,0.010301091,0.019400988,-0.015072553,-0.032109644,-0.0026267236,6.354623e-05,0.0022102203,0.0048550707,0.025825042,0.0010034883,0.006703272,-0.0040060636,0.018925242,-0.023307396,0.014675787,-0.014635921,0.0064734914,0.0039155837,0.016805634,-0.017519467,0.010969963,-0.015540743
SCG5,0.06621305,0.048116744,-0.08784338,0.0058878255,0.017055973,0.015402645,0.057504192,-0.047607142,0.0027814826,-0.04409655,0.021432793,0.008456482,0.0029919427,0.015965475,-0.021262497,0.018497268,-0.027016949,-0.0039484077,-0.0065209377,-0.057874314,0.058600593,0.0123857735,-0.010577283,0.026103074,0.019100621,-0.03343259,-0.027856223,-0.0036328365,-0.028691806,0.004768037,0.0017513435,-0.00902591,0.01608269,-0.000421485,-0.03461096,0.012007839
