gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65
FAM210B,-0.006621937,-0.00036750795,0.0021929385,0.006587204,0.0009357243,0.0030576224,0.0014378815,0.006627658,-0.0025971348,-0.0028666086,-0.008960377,0.00039051956,-0.0016784691,-0.0027857951,0.0017453239,-0.0011391423,-0.0031018036,-0.003036328,0.0009975551,-0.0002627914,-0.0011582585,0.0016720906,0.0058224387,-0.0015029329,-0.0071439557,-9.4420415e-05,-0.0034316008,1.7147484e-05,-0.0017030215,0.0016977087,-0.0038612613,0.003407483,0.003734112,-0.0050759465,-0.0043984796,-0.0010073258,-0.003347434,0.0027962225,0.0016677965,0.0010143857,-0.010150922,0.008296098,-0.006171723,0.004551406,0.0033802802,-0.0059423107,-0.006604688,-0.0018050509,-0.0009831097,0.0003306986,0.0026574351,0.0066771177,-0.01330912,0.01031366,0.003614146,0.006399368,0.000887835,-0.0051030847,0.00309317,0.006057481,-0.005379967,0.0074165817,0.0023045468,0.001798079,0.006281342,-0.004256812
AURKA,0.0020478033,-0.015869094,0.016918276,0.0018899209,-0.012739566,0.007805771,0.0016499987,-0.0062202523,-0.010052861,-0.0010241483,0.004943095,0.0020443224,-9.357315e-05,-0.002540827,-0.008665568,0.0024317766,0.009847019,0.0012734309,0.00552585,-0.00041326677,-0.0037601385,-0.0044349544,-0.0059640813,0.0021389269,0.00422873,-0.012164481,-0.002915126,-0.0026666862,0.005718307,0.00018209919,-0.002465664,0.0023083824,0.0061350088,8.4388776e-05,0.006176782,0.004989338,-0.009870097,-0.0005904344,-0.008717366,-0.0067555285,0.016177142,-0.0014150732,-0.006958498,0.00040500687,-0.005345671,-0.0025519598,0.0022740006,-0.007787958,-0.0033464115,-0.0023755287,0.0007825433,-0.007832542,0.00549125,0.01402718,-0.0035251833,-0.0051109088,-0.00029115853,3.1487823e-05,0.0006766059,-0.007917633,0.0019286308,0.0065116338,-0.0003566495,-0.0023372667,-0.002378661,0.0009075461
STX16-NPEPL1,-0.002736783,-0.0008541489,0.0059275953,0.0014030659,-0.0014881978,0.00081264594,0.001135533,0.0011720804,0.0018509029,-0.0015266631,-0.0032320744,-9.332108e-05,-0.0011602631,-0.004598417,-0.0064315125,0.0039718165,0.0018879126,-0.003243448,0.0058279065,-0.0017654717,0.0041620303,-0.0018440054,0.00035131452,-0.003674676,0.0035984004,-0.0038745855,4.937855e-05,0.0002916019,-0.0037213042,0.0009175303,0.00058997446,0.00070122565,-0.0051426124,0.0033375912,0.001440427,-0.0067396853,0.0028696065,-0.002025789,0.001615941,-0.001086873,0.00021861478,0.0031688965,-0.00569125,0.0024613005,0.00013329253,-0.00092603103,-0.001651545,-0.0005204195,0.00024304804,-0.002516608,-0.0006610755,-0.0022290843,-0.0013141667,-0.00010646902,0.00042325788,-0.0026728318,-0.0015909136,-0.0009754718,0.00015193717,-0.0014020392,0.003985773,-0.0056915837,0.0040986584,-0.0012478173,-0.0055731013,0.0016137435
CTSZ,0.0002215851,-0.007166504,0.0007233767,-0.0026574114,-0.0062626693,0.007937894,0.0016329843,-0.0024769737,0.00019764471,-0.0005911442,-0.0027509192,-0.00035363002,0.0016390575,-0.00090930186,-0.004873189,-0.0072401026,0.0073296176,-0.0022311592,0.00390613,-0.0021028859,-0.0021518304,0.00019379015,0.00017477795,-0.0013450228,-0.002062157,-0.0004673842,0.0014140041,-0.003287098,0.0037072275,-0.0007823316,-0.00394075,-0.00753648,-0.0028408593,0.0014041782,0.0022603273,-0.0016160184,-0.0009757764,6.090503e-05,-0.0043705176,0.0015915134,0.0049505224,0.0033367716,-0.0004982083,0.0029500625,-1.672374e-05,0.0013048862,-0.0051218173,0.0017307559,0.0022938214,-0.00022783161,0.0027515471,0.008971824,-0.0037893143,0.006316047,0.0002473187,0.0030581264,0.0031492927,-0.0023688395,-0.005374938,0.00069740176,0.004475674,-0.00097156,-0.00078698667,0.0012945081,0.003940017,-0.002847353
TUBB1,-0.010597309,0.005706904,0.0032178606,-0.0039014788,-9.8041324e-05,0.006542168,0.016334902,0.0049856575,0.004547307,0.0044473712,-0.0062851645,0.0031256585,0.0003123957,-0.0011051174,-0.0009904527,0.0032083439,0.02614172,-0.011222213,0.009443225,-0.01179967,-0.007062325,-0.0009031942,-0.004266758,-0.00015105907,-0.012008722,0.01351551,0.0016614193,0.009584846,-0.009956361,-0.0041230856,-0.0004907901,0.00054404064,0.00018736409,-0.003698496,0.00898621,-0.0030987794,0.006926167,0.00031277593,-0.0010421465,0.0048414175,-0.0075694285,0.013110625,0.00026198005,0.013543635,-0.0023017765,-0.0042453664,-0.006587329,0.00084218435,0.0034386343,0.0041536833,0.0054128678,0.03363067,-0.027356246,0.006779313,-0.02886207,-0.010696703,-0.0024447108,-0.009970886,0.008133423,0.009933994,-0.007999527,0.0009842922,-0.0066909534,0.006320675,0.015544875,-0.0042597987
LINC00659,0.0011611201,-0.0050703576,-0.0031779956,-0.0019999715,-0.002712744,0.00041578483,-0.0013168276,0.0020895856,-0.003492728,-0.004154479,0.00031634246,0.0037667784,0.0049987263,-0.002897387,0.0014122033,-0.00073906075,0.008135443,-0.008824837,-0.0036253193,8.62865e-05,0.0013928758,-0.0048849625,0.003088239,-0.0062307245,0.0036250197,-0.010211733,-0.006014241,0.0011600127,-0.0011231569,-0.007974801,0.004917675,-0.0013365024,0.0043948875,-0.0065937117,-0.009192475,0.0015691468,-0.004210355,-0.018219873,-0.007482303,0.00095844077,0.0006094904,-0.001394689,0.0046535004,-0.002221178,0.0051779607,0.00033006264,0.006159294,0.0010999828,-0.002554739,-0.004651917,-0.008301246,0.0030782109,0.0029216066,0.00011995513,0.008592844,0.017925266,0.0060037235,0.0032408494,-0.0049882033,0.0017181103,-6.218479e-05,0.003057524,-0.001903852,-0.0015329745,0.0075807134,0.0130846035
COL9A3,-0.002460256,-0.0018858152,0.0032179418,-0.002967471,-0.004376495,-0.0022365567,0.00074010796,0.0050280285,0.0017084376,-0.0015824266,-0.00061677466,0.003236896,2.3633283e-05,0.0095364265,-0.010411969,-0.002422052,0.0013975906,-0.00042375986,-0.0012909555,-0.00050287554,0.0021764918,0.0012397994,-0.0025899673,0.0020953943,-0.0007315236,-0.0013279577,-0.0024378337,-0.004819426,0.00021352107,-0.0015390498,0.0023810049,-0.006415337,-0.008120533,0.0074768444,0.0058525237,0.00069408707,0.0022994657,3.3980345e-05,0.003721811,0.0028111902,-0.0074124075,-0.0028900781,0.0038780898,-0.0053083682,-0.004056581,0.0007525053,-0.009131609,0.007323569,0.001427962,0.0008593513,0.0010035672,-0.002406232,0.0013890775,-0.007446028,0.0027550058,-0.000111903966,-0.0023185015,-0.005471768,0.0028598513,-0.0028161367,-0.000690683,-0.008557168,0.0016473772,-0.0013424803,0.005006328,-0.0006636405
EEF1A2,-0.0021195447,-0.0017452283,-0.00042490888,-0.00014612802,-0.00442705,-0.0020541304,0.0025900581,-0.0007666007,-0.004858512,-0.0006804702,0.0034232156,-0.0004369974,-0.0015629784,-0.0016490689,0.007495659,-0.004758553,-0.0035860997,0.00090794306,0.0009706658,0.005431671,0.004611877,-0.001881134,-0.0019398172,-0.0015030603,0.0018373161,-0.0006480174,-0.0007564192,0.0014148989,0.0005008679,0.00016932319,0.0012130145,-0.004133552,0.0038417487,0.0036656703,-0.0010721538,0.0042074937,-0.0026523788,-0.0034010513,0.0031163383,-0.0029326114,0.00494,-0.0011992977,0.002159736,0.0046850136,0.00076615263,0.0018597315,0.0007047281,-0.0031375398,0.0011626706,-0.0033971758,-0.0049978285,0.0014047386,-0.0041860696,0.0009226712,0.0030087635,-0.005830953,0.00013887408,-0.0013467404,0.0011674692,0.0075568696,-0.0013726942,0.00040140637,0.0019392829,0.00035314207,-0.0014967215,8.314966e-05
HELZ2,-0.0030556223,-0.0042658886,0.0030191191,-0.010736807,0.0018362135,-0.0014103664,0.0026941276,0.005918043,0.005971623,-0.0007683171,-0.00471749,-0.005829276,0.0047354726,0.003305813,0.0025286353,-0.0009916507,-0.0024130163,-0.00063121895,-0.006531358,-0.0028413576,-0.0033406788,-0.005061329,-0.0097456025,-0.0011577876,-0.00060711126,0.00012913713,-0.0032239659,0.0023374725,0.007781539,0.0017377901,0.017173192,-0.0009587293,0.014953392,0.0024899538,-0.010162846,0.0023406786,0.0038076958,-0.012697683,0.0003990631,0.0036342894,-0.0008364131,0.00092078093,0.004630687,0.0018576182,-0.002106743,0.003995768,-0.011041098,-0.0024903738,0.004569987,0.0015745729,0.0005538047,0.0020222072,0.00025862834,-0.0048623793,0.0054370547,-0.0030384893,-0.002230972,0.0028680346,-0.0067444406,-0.001344843,-0.00077141955,-0.0022115768,-0.00010774589,0.0026155827,-0.010957517,0.00835344
OPRL1,-0.00017126679,-8.513764e-05,-0.0017303592,-0.002733068,-0.0035110663,-0.0006679473,-0.0011956306,0.0060032452,0.0002354743,0.00017055313,0.0027680844,-0.0013065394,-0.0057349014,-0.0039350777,-0.009152883,-0.0070041553,0.006284051,-0.0047403113,0.00056067575,0.009984908,0.0034420923,-0.001085818,0.002233132,-0.0021534534,-0.00063024304,0.0038042264,-0.004643478,-0.0035680705,0.0048978184,-0.0021416445,0.0005367575,-0.003826424,-0.0063133277,0.012906667,-0.0013501566,-0.011717993,0.00018814056,-0.00067055604,0.0030923248,0.0055431593,-0.007497662,0.0024825628,0.00807417,-0.0021761588,0.0024376404,0.0050305338,-5.2020143e-05,-0.0072578564,0.0062859026,0.0023775634,-0.0019295859,0.0024512406,-0.0038849309,-0.0082424935,-0.00017495184,0.0038795986,-0.00041531608,0.0040228753,0.00057086203,0.0054906914,0.01143124,0.0003671002,0.0026719447,-0.0022324622,0.00016818348,-0.0030649449
SHC2,-0.0018478038,-0.003070366,-0.0027771625,-0.0068436423,0.004028302,0.005008294,-0.0024814848,0.010499771,0.008189888,-0.00462927,0.0002959613,-0.0050536846,-0.0017522835,0.011887703,0.008183243,0.009864578,0.005052947,-0.006691631,0.0037271297,-0.0077517517,-0.001511157,0.0035693129,0.004593622,0.005646612,0.00845736,0.0032748359,-0.00023795162,0.011003249,-0.0029760413,0.013193446,0.0030851585,0.0028072814,0.0010438274,0.009319693,-0.002456797,-0.0017273613,0.009379293,-0.0033420192,-0.0004947524,0.012740511,-0.004974296,0.0054229754,0.0021348386,0.016094748,0.001843463,0.004679697,-0.005625096,-0.00021049818,0.009480301,-0.0064380504,0.009205073,0.006918829,-0.016411649,0.0033628473,0.0025537342,0.0001447246,-0.006779812,0.0013051636,-0.0091444375,-0.004638975,-0.0046719187,-0.0019785778,0.0035192382,0.005957661,-0.010563202,0.0021007885
ODF3L2,0.0015162033,-0.0062507195,-0.0026028876,-0.00578076,0.0046619126,0.0012952295,-0.0014843543,0.004277323,0.0005946285,0.004349947,0.0026997817,-0.00556159,-0.003725533,0.0019706497,-0.010133622,-0.00035277696,-0.0020577337,-0.00023646947,0.0046741525,0.000673209,8.738879e-05,-0.0029029362,-0.0027799222,0.0034211872,-0.004273835,-0.004698052,0.0024285147,0.009826175,-0.00064495957,0.00054491387,0.0026919353,-0.0013658057,-0.01346796,-0.0023087247,-0.0036120946,-0.0004835475,0.003839103,-0.00350811,0.005474658,0.0012335692,-0.0034753524,0.0010834688,0.003301081,-0.00350091,0.0062805642,0.0025041827,-0.0070740366,0.009790969,0.005380847,-0.0034905898,0.011293152,0.0014184018,-0.009031389,-0.008476196,0.0037594887,-0.004037268,-0.0033590845,0.0046431194,-0.0037053495,0.0026271723,-0.0034401715,-0.0052526407,0.0026844523,-0.0033296451,0.00062489737,-0.0012255473
PRSS57,-0.008894852,-0.0047968016,0.0028734524,0.0062001334,-0.029552132,0.0011276456,0.012580626,-0.029462924,0.012539585,0.001423261,0.008248978,-0.0073377746,0.0015752647,-0.0077411206,-0.006814222,-0.013616736,3.7501188e-05,0.008605145,0.014386868,0.014307282,0.0028837055,-0.002028244,-0.0045669028,0.0023077163,0.010491122,-0.002102375,-0.006095212,0.0040721186,0.00040787668,-0.0021575647,-0.01221092,-0.003512886,-0.0075077196,0.0020630984,0.008310483,-0.0046583703,-0.00553459,-0.002200963,-0.017850466,-0.0029405097,0.035576254,-0.006088561,-0.007836333,-0.002807313,-0.00021483828,0.006016007,0.0052598915,-0.0052348953,-0.008024597,-0.0070544095,-0.00013878614,-0.0149898175,0.050048217,-0.014846098,0.012948987,-0.009279738,0.016726308,-0.00763571,0.010613171,-0.019318296,0.011257528,-0.004263265,0.017991595,-0.005180151,-0.0005160211,0.0054517
PLPPR3,-0.0096366145,-0.00095189613,0.00162232,-0.0003903135,-0.0075237383,0.006613314,0.011867888,-0.011576344,0.016268553,-0.0030622191,-0.012320948,-0.009047935,0.0014719142,-0.0038164381,-0.0022046152,-0.005921966,-0.0029599934,0.0014148328,-0.003813697,0.006755399,-0.0020104384,0.0033845804,-0.008843791,-0.0009230546,0.007741605,-0.003041527,-0.007556864,0.005377801,-0.003914018,-0.009061133,-0.0025863226,-0.0043881712,-0.003870918,-0.00035685548,0.00905377,-0.0019477474,0.000505806,0.0026988382,-0.0024720472,0.0015983813,0.009923829,-0.0053610792,-0.0022418702,-0.0007105938,0.0013657744,0.0033201259,-0.004461978,-0.006378265,3.3935165e-05,-0.0069050165,-0.0016226221,-0.0050595375,0.024010789,-0.013515349,0.010634788,0.0057565463,0.013892024,-0.0071367268,0.012133696,-0.0028472273,0.004373738,-0.004783972,0.0014262196,-0.0017080418,-0.0013266965,-0.0055287695
AZU1,-0.0065944837,-0.008619817,0.0037280442,-0.0009558807,-5.6836572e-05,0.004855169,0.004939498,-0.0017237326,0.013621144,-0.0025474655,-0.0057526133,-0.008638443,0.0028634053,0.00087689323,0.008725923,-0.0017869374,0.0032631306,0.0012508623,-0.004429822,0.0077150026,-0.00028598745,-0.0016856341,0.00064751756,0.0023223602,-0.0056333095,0.002765738,0.0039764,-0.0067773946,0.00094195595,0.00013703009,0.0021885538,-0.0055362694,-0.0026034103,0.005216772,1.1360497e-05,-0.008920107,0.011643444,-0.00013865293,0.0012864494,0.011987434,0.0012121904,-0.0037290207,0.0076762144,-0.007019223,-0.0040672785,0.004117923,-0.008073528,-0.0046283896,0.0010333507,0.0001264896,0.0001477597,0.003937789,0.0021915557,-0.007821111,0.0063191797,0.008378972,-0.0022878554,-0.0011041987,0.0045360867,0.0033642736,0.0072331484,-0.012481471,0.00025741349,0.003971555,-0.0016221236,-0.00033347902
PRTN3,-0.005709486,0.00032767854,0.0012783904,-0.0041161063,0.00037980842,0.0028306288,0.004270417,0.003285841,0.0045706523,0.0012825329,-0.00309173,-0.007695502,0.0010604981,-0.008611579,0.002148169,-0.00870917,0.004842578,0.0050562965,-0.004056707,0.0050926874,-0.0027012837,0.00280427,-0.00966739,0.0023795455,-0.004727628,-0.00365327,-0.0045937947,0.001683014,-0.004667971,-0.00670902,-0.0003791949,-0.00042289292,-0.005052568,0.0030515722,0.008854705,-0.0074991677,0.0046104556,0.00056731305,-0.002092035,0.00030553833,-0.008387672,-0.006252328,0.007075258,-0.009083658,0.0031086681,0.0040788995,-0.0048703984,-0.008604384,0.0075571598,0.004161296,-0.0014790172,0.00081453426,0.012454684,-0.01250752,0.0015441406,0.0030921379,0.0067468085,-0.0160361,0.008463801,-0.0038207911,0.009064067,-0.0016993763,5.953053e-05,6.470721e-05,0.008511802,-0.003238739
CFD,-0.008805918,-0.0036330093,-0.0015261748,0.006120145,-0.007193306,0.00439183,0.0070603583,-0.0075855367,0.00086760335,-0.0022656717,-0.008831034,-0.0059879604,0.003757911,0.0061826287,-0.018975388,-0.0019802658,0.010843431,-0.0030886177,-0.009298216,-0.001415259,0.0017710152,0.005221034,0.0068319254,-0.010233507,-0.00077871536,0.0053273453,0.0058198664,-0.01278725,-0.0068935407,0.0011144468,0.0052117896,-0.023948763,-0.016313266,0.011011894,0.014349508,-0.031431083,0.0058253873,0.01589536,0.012364583,0.013151076,-0.005076271,-0.016919373,0.025353234,-0.0013519924,-0.0076677133,0.0019820484,-0.01894876,-0.0017486276,0.011463156,-0.0013498418,-0.001525419,-0.0013616264,0.021983102,-0.009600247,0.006552178,0.017456068,-0.0068082893,-0.0057737133,-0.00035001617,-0.0006524087,0.028136658,-0.0047314614,-0.0067363656,-0.0031586029,0.0031774112,-0.0060243183
CNN2,-0.008308307,-0.00904646,0.0038799304,-0.0067992695,-0.007868691,0.003771662,0.010516737,-0.008723724,0.0032525666,0.002572076,-0.005890106,0.00046035065,-0.0004448748,0.005221945,-0.006833162,-0.0034720106,0.004964356,0.011307245,-0.0018636764,-0.0004511813,-0.0028298462,0.0021001005,-0.00233401,0.004956507,0.0055224346,0.00015849594,-0.00082399254,-0.003812995,0.0016190554,-0.0027359661,-0.0019862223,-0.0067846985,-0.00062653667,0.008852692,0.008867283,-0.004890079,-0.008740405,0.0060602822,-0.0060640317,0.0033016887,0.012407,-0.009906763,0.0031609451,-0.0026144162,-0.004883645,0.0033916396,-0.0029985805,-0.0068108262,0.0025522073,0.0025095379,0.008114835,-0.0024604565,0.018419223,-0.001687862,-0.0010882909,0.0029045094,0.0032270765,-0.0026175682,0.0014120234,-0.007059503,0.0090201255,-0.0004727782,-0.0024906904,-0.0021208576,0.00014770668,0.0003742432
POLR2E,0.006660552,-0.0032898246,0.0010275333,0.01340824,-0.008079876,-0.007137376,0.00017615726,-0.017919466,-0.021661159,0.007819316,0.0045879106,0.00016250707,-0.0009615379,-0.004398311,-0.0019183538,0.0006855313,-0.0004582465,0.0072793276,0.0029466026,-0.00017584603,-0.0052201296,-0.0012203869,-0.0003404139,0.004673661,0.00496459,0.00011868571,0.0036377157,-0.0002685177,0.00019864019,0.0034603034,-0.010979419,0.012734302,-0.0031613926,-0.015198367,0.007182013,0.00821295,-0.0017309311,0.011566061,-0.012416088,-0.0070053404,0.025530972,-0.009207179,-0.0067893295,-0.00032390797,-0.008046178,-0.0061469777,0.0105766645,-0.00025259113,-0.0028156426,0.005870671,0.0033988087,-0.009707757,0.022170117,0.016693309,-0.0022863578,-0.009359285,-0.0024133446,0.002945065,0.0014507716,-0.015884757,0.0012620722,-0.0006723646,-0.005955053,-0.0022863736,0.001262428,0.0005840654
CBARP,-0.001782897,0.0015484558,0.00040981948,-0.00583959,0.00037777255,-0.0027140847,-0.0005159724,0.0013645114,0.003738389,0.0033834563,-0.0040910873,-0.0021137428,0.0039593973,-0.0012761384,0.00069176906,-0.002285054,-0.0055298363,-0.0011901241,-0.0024070803,0.0033553608,0.00073126506,0.004776019,-0.004190459,0.0069342856,-0.0024352965,-0.0043856343,-0.008765728,0.0015493329,-0.01056203,-0.010397303,0.0035834033,-0.00030027668,0.0029732366,0.0068862047,-0.0028621752,-0.004355691,-0.004940989,-0.0045807664,-0.0013328848,-0.0015261518,0.0015673381,-0.0050965073,-0.00093624194,-0.0003026881,0.0002875904,-0.0031135126,-0.00087321136,0.00020286173,-0.002486554,-0.00053482456,-0.0041076047,-0.0026603327,0.0003228957,0.0023371882,0.0029913823,0.00255449,0.0055751223,-0.0046502077,0.0091383485,0.011071359,-0.0029730068,0.0017986833,9.203387e-05,0.0022475556,0.00979772,-0.0028214862
MIDN,-0.0058193114,-0.0066810744,0.001704974,-0.0077596474,-0.006647838,0.005835493,0.00043198708,0.006127854,0.007368371,-0.0025489065,-0.0023491494,-0.0017024763,0.0014513766,0.00081877754,0.002616746,0.0010994665,0.0065933745,0.0015808388,-0.002001241,0.001445047,-0.002853249,-0.001695932,0.00022904448,0.0054706545,0.0020547437,-0.0071601304,0.004661802,-0.0022099519,0.0026893371,0.0013148207,0.0030272263,-0.0034381903,0.0046857083,0.00882563,0.004271798,0.004748598,0.00023046129,-0.008379431,-0.0060157636,0.0032999106,0.003292386,0.0028160668,0.001211267,0.0027534945,-0.0015564464,0.0036304805,-0.010522777,0.0017750869,0.0065393327,-0.00818573,0.0033532006,0.0064862003,-0.003488565,-0.0048157466,0.0063108345,-0.003940998,-0.00029101278,-0.002523443,0.0011302242,-0.0035603251,-0.002761988,0.0014447928,0.0040484904,0.004743335,-0.0045459587,0.006577131
REEP6,-0.0037934615,-0.0065289326,-0.0041194903,-0.00647111,0.010960409,0.011256186,-0.003670093,0.013225998,0.007910212,0.0023537935,-0.0065323915,0.0011889078,-0.009804854,0.0017013893,-0.002092777,-0.00139853,0.004472982,-0.004561565,0.0076376195,-0.0033534002,0.003316167,-0.0013467338,-0.0027901568,0.0015932043,-0.0081439605,-0.0001930093,0.0011650473,0.0059141465,0.004641165,0.0033491566,-0.007023041,0.0004968991,-0.0016575329,-0.0037588796,0.013445196,-0.0027208624,0.0052952026,-0.0019735275,0.0009910406,0.005887933,-0.007932164,0.0024028346,-0.0021958898,-0.00095804373,-0.0033472134,-0.0037470972,-0.010215685,0.0018416632,-0.002436345,0.0040879874,0.0016684359,0.019670714,-0.01804876,0.004979551,-0.018168883,0.008529817,-7.162206e-05,-0.008208082,-0.0026200712,-0.0063480097,-0.0009000317,0.0010230539,0.0017131375,0.003753532,0.0052725542,-0.0023221357
MKNK2,-0.0044745216,-0.0069732787,0.0017837984,-0.009228493,-0.0055497545,0.0028597272,0.0031917228,0.0035720512,0.005376793,-0.0026070129,0.0022671658,0.0027281158,0.003136849,0.0053007966,-0.0028379692,-0.0020780207,0.0061674514,-0.003353869,0.0023380446,0.0009297981,-0.007198635,-0.0032380181,-0.00868105,0.0073989285,-0.004890707,-0.0045426837,0.0033752613,-0.00016508263,0.0025770478,0.00529393,0.0045698206,-0.0013626636,0.0033316044,0.005288326,0.0063829147,0.003427881,-0.00028586562,-0.011856871,-0.0055306386,0.0029625278,0.007116715,-0.00039878968,0.0023021044,-0.00508101,-0.001724994,-0.001049656,-0.0073040365,0.0012708097,-0.00035429432,-0.0018321135,-0.0006243036,0.0020256594,0.0015987642,-0.00018164972,-0.00039142295,-0.0049416157,0.0002930001,-0.00068744796,-0.003919494,-0.0043223226,-0.00446925,0.0008218277,0.00192686,0.0013248323,-0.002817377,0.006577053
GADD45B,-0.00060229015,-0.00018982004,-0.0013172856,-0.0075592566,0.0012461371,-0.002728417,0.0044251727,-0.0059529324,0.0043643983,0.00465064,0.0052705505,-0.0011057674,0.0029658123,-0.0019697775,0.003504764,0.00068115594,0.000639871,-0.0037566558,-0.0012526327,-0.009701763,-0.0028125714,-0.0057824715,-0.0102405455,0.0074661905,0.002784378,-0.0014732919,-0.0037722017,0.00011099784,-0.00040643942,0.00044252627,0.023323927,0.0049784584,0.027043648,-0.0073978067,0.004327467,0.0136734275,0.0052488223,-0.027084455,-0.0017232947,0.0023979924,0.00013289739,-0.0045682937,0.005158985,0.002437631,-0.011997054,0.012767465,-0.008086158,0.00037965723,0.00067329465,0.0052905804,-0.014724683,-0.0021697604,0.0012864763,-0.0047546607,-0.0039060935,-0.0004692716,-0.0072228094,-0.0037458185,-0.0108559495,-0.010437209,0.004181029,-0.0022168152,-0.0036102743,-0.00036144425,-0.0032665313,0.0082494635
ZNF556,0.0016457188,0.0014712531,0.00012728038,0.00037090355,0.0002853988,0.0015074153,-0.000885796,-0.0027948243,-0.0012281279,-0.000847155,-0.0019369348,-4.6999718e-05,-0.00012070215,0.0004530179,6.637506e-05,0.0022518167,-0.002045317,0.00036523928,-0.00116948,-0.0018144174,0.0017900558,-0.0007822339,-0.002770972,0.00037666556,0.00058299076,0.0006696825,-0.0010055884,-0.0018070906,0.0010009004,0.00040607853,0.00042159512,-0.00026795993,-6.274154e-05,0.0005317633,0.001573696,-0.0019797683,-0.00091368763,0.0011060147,-0.00041930669,-0.00073997595,-0.0009936523,-0.0011552309,0.00045814976,-0.00038299305,-0.0019625996,-0.002965147,-0.002229905,-0.00083570357,-0.0020281144,-0.003124489,-0.0013495741,-7.329137e-05,-0.00085879624,0.0017820799,0.0010242194,0.0018893647,-0.00041951507,-7.202544e-05,-0.0037780763,-0.0014588516,-0.0011141822,-0.00014244014,-0.00061257347,-0.0011737917,0.0021774366,-0.00082471676
TLE2,0.006179164,0.0012455132,0.0050851186,-0.0026148283,0.0017690957,0.0033072908,-0.0050096093,0.0039771744,-0.0013673317,-0.004817782,0.005766368,-0.00031007873,-0.00061013206,-0.0022948221,0.0030295749,0.008868478,-0.0040237936,0.008242632,-0.004102668,-0.0011043558,0.0007097099,-8.5475316e-05,-0.004100563,0.0073591955,0.0066000456,-0.00334551,0.005512014,-0.0067229117,-0.00040730587,0.0031470205,0.002811487,-0.0019203768,-0.0073300125,0.0045577716,-0.0034453329,0.0015383426,0.004368472,0.0014614417,0.0019502313,-0.003088383,-0.004067164,-0.0019205831,0.00065060414,-0.0013205281,9.177589e-05,0.0021768296,-0.007755118,0.005566301,0.0050529027,-0.0064219893,0.005582673,0.00021977602,-0.007774649,-0.006767732,0.01485399,-0.0016260378,0.0003639358,0.0018442854,-0.0040775533,-0.0007466758,-0.005222194,-0.0045868866,0.0043650162,0.0011293786,-0.0038834794,-0.00034739054
SMIM24,-0.001005607,0.0017674967,0.002400851,-0.010233277,0.005474806,-0.0009747058,0.00026766985,0.003933193,0.012688828,0.0042017926,-0.0007920858,0.007887712,0.0014538873,-0.0036868588,-0.002053432,0.0032774166,0.0051304875,0.00045598333,-0.0026586633,0.0009926425,-0.003090819,-0.0013644198,0.0020659375,0.00014236283,0.0056643127,-0.0046178703,0.0012000337,-0.006731126,-0.0003317889,-0.002331724,0.007745176,-0.005131455,0.0049119345,0.008538141,-0.0067567173,-0.002132478,-0.006230323,-0.0033599513,6.43959e-05,-0.00062434346,-0.0045902906,0.0055431556,0.0071693156,-2.497026e-05,0.008659757,0.0016956021,0.008656074,-0.0015066145,-0.008829912,-0.008734585,0.0028777644,0.00305186,-0.0064662425,-0.0031088556,-0.003974106,0.0013085661,0.010628665,-0.0021838371,0.008957503,0.017431833,-0.00091804203,0.00033106265,-0.0021315764,-0.0033570342,0.005058727,-0.0023563446
ATCAY,-0.00058368983,-0.0012415187,0.001048893,0.0011146424,-0.0023213825,-0.00033850022,0.0023761557,0.0017835721,0.0033559042,0.002212051,0.0008049499,0.002116629,0.0017950954,0.0016098208,0.00048875,0.0016205903,-0.00908137,-0.0036336132,-0.0013675148,0.0012482215,-0.0055004125,0.0018545495,0.004134441,-0.008138096,0.007185118,-0.0010701437,-0.0033522286,0.00022889895,0.0013189722,-0.008184954,-0.0042866906,-0.0010116559,-0.0009830288,0.0024924565,-0.0020445255,-0.0019946864,0.00016101282,-0.0028300467,-0.00070524216,-0.0021771404,-0.00087736873,-0.00083336805,-0.0024235295,-0.0018521588,0.0019521138,0.0012729088,-0.0016532625,-0.005444507,-0.0034178514,0.0028495195,-0.0053214,-0.002199545,0.0027669054,0.00022596311,-0.004178496,0.0030967074,0.0018701563,-0.00016771168,-0.005020221,0.001842611,-0.0005385275,-0.001880274,-0.0009695258,0.0008432934,-0.0028578548,0.0063999053
