gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90
HES2,0.0020060935,0.008211204,-0.0072811334,-0.0025611632,-0.0042636483,-0.0018504132,0.0022171827,-0.0069641382,0.007414075,0.005981634,0.0049232943,-0.002995794,-0.004789571,0.0059808646,-0.006837863,-0.001333963,-0.0049603134,0.0020743322,-0.0015351626,-0.0042214245,0.00324851,-0.0037985246,0.0041417736,-0.011425775,-0.004179306,0.0060342234,0.0026095149,0.00078122976,-0.00046938728,0.00018459946,0.004121949,-0.005132107,-1.9077419e-05,-0.00015909251,0.0040033488,0.0017158496,0.0016331945,0.0009780095,-0.0025202115,-0.00074149296,0.0022429717,-0.001499236,0.00067701656,-0.001297591,0.0001585862,0.0028441283,-0.0010258358,-0.005179694,0.0066023762,0.00411805,-0.0020804638,0.0068751792,0.00299485,-0.00021324695,0.0016003865,-0.0037353924,0.00085220573,-0.002293963,-2.0515967e-05,-0.00012054565,0.0036926914,0.003546708,-0.0032633748,0.00032813975,0.002524668,0.0009452508,0.0038045375,-0.002230442,-0.0011061368,-0.002166194,-0.0037618442,0.004653769,0.0020810445,0.0032975755,0.0032976542,0.00076538767,-0.00047542187,0.0019475163,-0.0047403416,-0.0043697422,-0.0016498577,0.0015758298,-0.0017440863,-0.0014448502,-0.0031263316,-0.0026541376,-0.002296635,0.0042120577,-0.0015273867,0.0046249856,-0.00022290499
ESPN,-0.00014940099,0.0016324007,0.0010037831,-0.0016249453,-0.0016545415,0.0024678605,0.0018557011,-0.0023185892,0.000876623,0.002308241,-0.0027729804,0.0018934688,0.0026167382,-0.0036436084,-0.003960793,-0.0030806086,0.005550066,-0.0017983567,-0.0021953664,0.00073047145,0.0007060012,-0.00056929555,0.0031982558,0.0044938144,0.0007389924,0.0062258393,0.0008694515,0.00019703219,0.0064481297,0.0031490168,-0.0007280827,0.0062042465,-0.0009132122,-0.0032037166,-0.0025326456,0.00423973,-0.0008787613,0.0027652578,-0.0007887325,-0.0016566223,0.008300647,-0.001049398,-0.0032211056,-0.0018683834,0.0041997335,-0.0016965286,-0.007492783,0.0011137562,0.00341609,0.001939577,-0.0032970917,0.0059390464,0.0023208708,0.0029229473,-0.00014449167,-0.0010712907,0.009479204,-0.0017293711,7.5641714e-05,0.007305352,-0.003740403,0.0014724331,0.0072173,0.00926061,0.008311555,-0.00058484403,0.011278621,-0.0028491102,0.0060327863,0.008403423,0.0043436536,0.0033631416,0.008209827,-0.002496043,0.006470436,-0.007527321,0.00022427001,-0.0004995544,-0.0008767873,-0.00030621816,0.0011843537,0.003961179,-0.003532245,0.003072214,0.00890012,0.0010189658,-0.0047368724,-0.0021022086,-0.00025866606,0.00030418296,0.0052164574
TNFRSF9,-0.008504653,-0.003707801,-0.0026677395,-0.0036813011,0.001110453,0.0026033954,0.005230713,-0.003918599,-0.00511486,0.0018500413,0.009730809,0.005022471,-0.00091593753,0.03815624,-0.034937058,-0.04203846,-0.010315102,-0.007856592,-0.0058314553,-0.008237935,0.047940943,0.0072752926,0.027599603,0.056915894,-0.01816849,0.006171782,0.029491043,0.008146454,0.01839114,0.0031457134,0.00068143517,-0.016529609,0.008927614,-0.017538905,-0.033743292,0.019338699,-0.0021243538,0.007096257,0.0023777697,-0.0030566542,0.016273048,-0.029101282,-0.015338636,0.005342537,-0.024186885,0.012451405,-0.01835471,-0.01688026,0.017103367,0.013901784,-0.000815078,-0.027011212,-0.006944578,-0.025304895,0.008567002,-0.010634862,0.0015882918,0.006451571,0.010739575,-0.013241637,-0.007870508,0.007383793,-0.010627209,-0.0030327118,0.0039980425,-0.0067831916,-0.0055614286,0.00671989,0.012052107,0.010352157,0.019936677,-0.011649654,0.02562528,-0.025461467,-0.0003836206,0.007977622,-0.003338268,0.01842679,0.005197295,0.01894858,0.009921947,0.003280304,0.013380393,0.0048935465,0.012261285,-0.0020929885,0.014647265,-0.011655718,0.019697737,-0.0045361603,0.0036664947
ENO1,0.017751439,0.046523623,-0.0009025115,0.04311478,-0.028966056,0.0729083,0.00050747534,0.0021018072,0.033403177,-0.03681706,0.02652415,0.0061154487,0.035723742,0.024527948,-0.008641762,0.011230119,-0.0019642825,0.04679709,-0.0049516736,-0.0027891207,0.0046594827,-0.043382417,-0.012258911,-0.009607964,0.022257661,-0.015267726,-0.012230976,0.03969567,-0.05274818,-0.018705703,-0.0039866823,-0.025258908,0.02782397,-0.044935815,-0.017691728,-0.029725164,-0.014906848,0.014896861,-0.0060788114,-0.03582452,-0.012928383,-0.028520098,-0.016555106,-0.029031431,-0.013326658,0.0099678915,-0.008370071,0.031412117,0.04052362,-0.007454832,0.016052334,0.011232791,0.018772945,0.019943798,-0.0019777657,0.011878723,-0.041958738,0.006660535,-0.008928466,-0.02224253,-0.06837813,-0.019626128,0.009425006,-0.013397267,0.0004943422,-0.03399846,0.007606715,-0.04010585,-0.032809198,-0.0055916025,-0.008473987,0.018895306,0.014832444,-0.002366637,-0.006550563,-0.009751491,-0.005078018,0.013940332,-0.043837067,-0.02706104,0.015145465,0.017905705,0.024639798,0.017266953,-0.017358653,-0.03149404,-0.034052655,-0.0202275,-0.022953227,-0.00945399,-0.0036247512
GPR157,-0.00097604014,0.000412385,-0.0014405706,0.0016574423,-0.0017748135,-0.00038735385,0.0018298328,0.0013898985,0.0026153943,0.00086656096,0.0017749312,-0.0014592473,-0.0003126991,0.0016586456,-0.004051282,0.0017615744,-0.0016768291,-0.0029633439,-0.0009805232,-0.0028267736,0.0006754991,-0.005986214,-0.0020515104,-0.0027142277,-0.00034944847,-0.0014148538,-0.0004963857,-0.00020229713,-0.0023475422,-0.0014536559,0.00054972613,-0.0029766914,2.163926e-05,-0.0004165402,0.002900384,0.0009234779,-0.0019357061,-0.001546121,-0.00035572133,0.0010317729,-0.0017138975,0.00091031386,0.00022993042,-0.0003979708,-0.0013640106,-6.450934e-05,-0.002022978,-0.0004131507,0.0012458423,-0.00081511575,0.0006113925,-0.0015167365,0.002889318,9.602688e-05,-0.0001177532,-2.8579489e-05,-0.00093097286,-0.0010898628,0.0006003308,0.0032320675,9.504415e-05,0.002755131,-0.0030624075,0.00015752316,-0.0014933692,-0.0011556013,-0.0020066858,0.0002533001,-0.001119764,0.0016990206,-0.0011802859,0.0017049728,0.0013980145,0.0010878649,0.00037695127,-0.001648346,0.00045158766,0.0036658829,0.0008763166,-0.0008541915,-0.0017856788,0.0007660182,-0.00015780517,-0.0009422232,-0.0032826618,-0.0027813278,-0.0011149974,-0.00036867484,-0.0029631692,-0.0007530872,0.0007545786
H6PD,0.00060106284,0.0007848241,-0.004804527,-0.0019106049,0.00084228464,-0.0061766994,-0.00448797,0.00082054373,0.00035690877,0.0013517218,0.0024015347,-0.0020838962,0.0041595954,-0.0023826803,-0.0049209897,0.0016621221,-0.0014054744,0.00023504307,0.00326511,-0.002703707,-0.0042415345,0.0033966065,0.0019242387,0.002334009,0.0012552746,0.0028859777,-0.002478416,-0.0020633778,0.0073058945,0.0057814177,0.0037125489,0.0021219028,0.002643965,0.0027400472,0.0051594167,-0.0002506915,0.0036260134,0.0018605246,0.007805657,0.00024261262,1.0913235e-05,-0.00529729,-0.001884945,0.006613986,-0.0014155346,0.002175027,-0.0022155617,0.0020672537,-0.001405501,-0.0009599574,-0.00019844747,0.0055326256,0.002946497,0.0032046807,0.0057032206,0.0020429725,0.006037811,-0.007464017,0.0008594585,0.0018691684,0.006568817,-0.00022804156,0.0029996752,0.004796603,0.003600868,-0.0004222321,0.00072161574,-6.785478e-05,-0.004102972,-0.004692773,0.0006639623,0.0027719082,-0.0015546384,0.0006519104,0.0069887787,0.0073798294,-0.00062672264,0.0028236618,0.00097102334,-0.0027911197,0.001017082,-0.0020768903,-0.003035104,0.010300353,0.0051769805,0.0021613226,-0.006725483,-0.0019794307,-0.0004166082,0.0051311324,-0.00013680186
PGD,0.0016706215,0.002139048,-0.0022774432,-0.0028366297,-0.0068344744,0.0003509265,4.1984757e-05,0.0050444617,0.0074722995,-0.0029588824,0.0005184857,0.0023382427,-0.004959531,-0.002796765,0.0035357764,-0.0006924276,-0.004571237,0.0029366426,0.0005498831,0.005763749,0.008685578,-5.3162163e-05,0.0071413037,0.0021002148,-0.0019036883,0.0019314395,0.005847235,0.004801126,-0.0054667643,-0.0056161336,-0.0018304982,0.0024259284,0.005637446,0.0016949486,0.0018681949,0.015192574,0.00805958,0.0066535976,-0.007086443,-0.0039887633,0.0040995935,0.0035677226,0.00090446736,0.010010662,0.007545528,0.014196381,-0.002129668,0.0033819855,0.0060533555,0.010292476,0.007042159,-0.004389005,0.011938684,0.009938957,0.0028104866,0.0011396861,-0.0036506685,-0.008465285,0.006409939,0.002568252,0.004604142,0.00600601,0.0017125531,-0.006990428,-0.006955688,0.0013662123,0.008108947,-0.00038618816,-0.0049217236,-0.002937396,-0.005359686,-0.00236592,-0.0012439111,-2.3467117e-05,-0.00394871,0.0045990874,0.00097087194,-0.0072883996,-0.0034159739,0.00020468001,0.0007448646,0.0035521407,-0.0015021669,-0.0056346054,-0.0061407345,0.011857772,0.003934003,0.022852704,-0.0055364007,0.004622437,0.005631267
MASP2,-0.00033478366,0.0024173097,0.0016819295,0.0009835988,0.0008466636,0.00061538885,0.00047652362,0.0032156666,0.0018848765,-3.2446553e-06,0.0010334881,-0.0019371455,0.0014053403,0.0016444123,-0.0025234157,0.0014154097,-0.00032795215,0.0011190186,0.002782905,0.0011323427,-0.001996519,-0.00042562996,0.0010856916,0.00045816888,0.0021793642,0.0021882944,-0.0003143001,-0.0010234646,-0.0016302272,-0.0011436963,0.0010886285,-0.0012738252,-0.0012416645,-0.0013835648,0.0003171277,-0.0012005824,-0.0004250195,0.0012934104,0.00044086485,-0.00027636104,-0.00031895575,0.001961504,-0.00014683872,-0.00036789553,-0.0009863426,0.00019492835,0.003012508,0.0015624781,4.3889264e-05,0.00066705444,0.00014137448,-0.0031410672,-0.0029763018,-0.0018880889,2.1701621e-06,0.0013983403,-0.0024398533,-0.0013682618,-0.00022826224,0.00041693688,-0.002918011,-0.0015056011,0.0005673216,-0.0019402847,-0.0030570414,-0.00017271476,-0.00055634923,0.002416458,0.0002143192,-0.002411305,-0.00258883,-0.00057405006,-0.001056875,-0.0014819762,0.0034822961,-0.0011856705,0.00043339765,-9.925545e-05,-0.0006240354,0.0008152792,0.00035470873,-0.001385295,0.0005094397,0.0019703817,0.0011533642,0.0007608606,0.0034571404,-0.000747014,0.00038346217,-0.0024571482,-0.0009658921
SRM,0.008413769,0.016403327,-0.0038809574,0.05028012,-0.014862326,0.029818272,0.0044869394,0.009239243,-0.0005476366,-0.010967507,0.014942027,-0.020600256,0.021416234,0.0010307403,-0.0128474245,0.030494826,-0.0014856785,0.006784292,0.00016791695,0.014352287,-0.009356833,-0.0065128575,-0.0069411285,-0.016292766,0.0083996225,-0.0118468655,-0.031220948,0.008621031,-0.023285007,-0.006098304,-0.011735704,0.0051083565,0.018099602,-0.022292793,0.015915362,-0.01124244,-0.018613255,0.012298084,0.0004686848,-0.03710131,-0.026179068,0.0038855728,-0.015736507,-0.059951004,-0.012384358,-0.008848015,-0.011236779,0.003940605,0.021761784,0.01589046,0.005441158,-0.0020866846,0.017482346,0.0029197817,-0.0063215652,0.0013117831,-0.02870205,0.0027379335,-0.011509575,-0.009192709,-0.016455641,-0.0014404927,0.016170166,-0.018669276,-0.008482446,0.002490453,0.0064254617,-0.037646256,0.0092313215,-0.0060369144,-0.007727802,0.0041383565,0.0143915275,-0.0133313965,-0.0051462213,-0.0077118655,-0.008861227,0.011074619,-0.00819861,-0.01590111,-0.0062624626,0.011290286,0.0057461825,0.017946338,-0.0063007534,-0.030470405,0.0021798587,-0.021822883,-0.00548095,-0.013447713,-0.004854764
DRAXIN,0.0013591166,0.0012166898,-0.0025114713,-0.0002666631,-4.3622957e-05,-0.0016387389,-0.0014505386,-0.000730004,-0.00069991115,-0.0010538067,0.0013303425,0.00014156915,-0.0012031974,-0.0010001,0.001406693,-0.000111890535,-0.0008554203,0.00060763664,-0.0005809078,0.0012064283,-0.00097577256,0.0010926273,0.0013285514,0.0016380481,-0.0025359446,0.00016444763,0.0013218439,-0.00044951926,0.0003434928,4.3155218e-05,-0.00087259215,0.0019226326,0.0022360964,0.0015772065,0.0012570722,0.0035308616,-0.00027405334,-0.001956652,-0.0003198613,-0.00042835643,-0.0018646332,0.00047023542,0.0006317478,-0.0026719628,-0.0022040948,-0.00034797695,0.00016057014,-0.0024670844,0.0015757171,0.0005491884,-0.0016046287,0.0016286524,0.0004248749,-0.0006051996,0.00025911882,0.0008003561,0.000801889,0.003363726,0.0018366086,-0.00068639277,0.00035187945,0.0007070704,-0.00036747605,-0.0004571187,0.00266457,-0.0005793954,-0.0012091966,-0.0015233007,0.00066739577,-0.0010611621,0.0025987965,0.00023439278,-0.0015652177,-0.0016856097,0.0022167477,-0.0034227977,-0.00043860715,-0.0019171975,-0.0014787851,-3.455644e-05,-0.0005067106,-0.0022179303,0.004603841,-0.0011805336,0.00053141045,0.002947481,0.0017519821,0.0014983981,-0.0013937129,0.00039984775,-0.0006727239
MTHFR,-0.002037963,-0.008157463,-0.0018055432,-0.0045640464,-0.00011686071,-0.007736549,-0.0046126707,0.00067751104,-0.002934107,0.0029274672,-0.006851907,0.0049384115,-0.0051451772,-0.010437888,-0.00051924126,0.0026798197,-5.4181473e-05,-0.009550309,-0.00091947394,-0.0015811805,-0.005169863,0.0015000531,-0.0010798337,0.0068604965,-0.0017765576,0.004720392,-0.0026357954,-0.002793862,0.0046424326,0.006371152,0.0032253368,0.0023343526,-0.006204293,0.010395051,-0.0014672235,0.0036699693,0.00047670628,0.0012127211,-0.0022394236,0.008922519,-0.0035955764,0.00288368,-0.003254337,-0.0019311619,-0.0015827765,-0.0029202292,0.00012123117,-0.0033147626,-0.010065817,0.004319112,0.0022695854,-0.0021743055,-0.0020596788,-0.005306135,-0.0043148855,-0.0007795032,0.0012923238,-0.002232227,0.004913564,0.0051277806,0.00789621,0.0049158763,0.0015646197,0.007347846,-0.0016659364,-0.00044214347,-0.0070022824,0.01016553,0.01034253,-0.0012177168,0.0049203136,7.874592e-05,-0.0006972642,0.004257887,0.0031789627,-0.00077916466,6.985312e-05,0.0014374864,0.0050579975,0.0039139804,0.0018603017,0.0024973152,0.0034667924,0.0008319363,0.005476958,-0.0013457729,0.002763173,0.0015412748,-0.0015113276,0.006532034,0.00036309412
PDPN,0.0021326095,-0.0018083644,-0.0017335704,-0.003282115,0.0019477623,-0.0023519283,-0.0030440388,0.00021900419,-0.000895956,0.0018112584,-0.00211598,0.0023147329,0.00051099504,-0.00023096477,0.0013120396,0.0012511673,-0.0012042427,-0.0020987038,0.0026923267,0.0035510552,-0.0008975862,-0.0005906356,-0.00082680356,-0.0005640991,0.00010881137,0.0013040174,0.00037822468,0.00044584635,-0.0014047817,0.0022291623,-0.0009946441,0.000586558,-0.00039572263,0.0005473412,-0.0010168231,0.00046212206,0.0013953032,-0.00080014765,0.0020244378,0.0011233158,-5.190578e-05,-0.0010078747,-0.0010497465,0.0014465817,-0.0004446061,-0.0007467388,-0.00081029267,0.0015296704,-0.0007722736,-5.6135686e-05,-0.0009504685,0.0020763061,0.00047770242,-5.9511418e-05,-0.0015740824,-0.0007069059,-0.0009948931,0.0003618374,-0.0007758188,0.0015149058,0.0006911103,-0.00013817764,0.00042645098,0.0012269645,0.00077454996,0.0019897444,-0.0005252499,0.0006940551,-0.0011763471,-0.000746589,-0.0014493851,0.0012449067,-0.0014115509,0.00015783796,-0.0028125462,0.00012588679,0.00062663323,0.0009899398,-0.00069572055,-0.00033683883,0.0004232692,-0.0021605548,-0.00079296716,0.00083277567,0.00034320852,-0.0003492233,0.0011955913,0.0010074774,-0.0018124519,-0.0003687103,0.0002110893
CELA2A,-0.00019239102,0.00034560834,-0.006682262,0.005553209,-0.005297995,0.004225137,0.0053449553,0.00680319,-0.005270092,-0.0065302267,0.006942044,-0.00330592,0.0035061443,-0.002358233,0.0011047677,0.0001524122,0.0054860306,-0.0021331655,-0.005266623,-0.008347554,-0.008979743,0.0012111899,-0.002035643,0.0066994736,-0.0014863521,-0.0023486894,0.002643887,0.008810003,-0.00047957464,0.001910888,-0.0043584756,0.00264017,0.0022620428,-0.0012936718,-0.0034262121,-0.008948656,-0.0060507185,-0.0038174184,-0.0071041384,0.011865602,0.006633719,-0.0033217068,-0.0047349366,0.010659511,-0.0021430312,0.011904633,0.012242734,-0.010723928,-0.020294573,-0.017073773,0.006725008,0.015942838,-0.009319182,0.011682177,-0.011657275,-0.0028899924,0.0065246504,0.009676593,-0.0063909087,-0.001256897,0.0065282695,-0.0080530085,0.005925235,0.013679383,0.016449468,-0.005540954,-0.0066251066,0.014688599,0.0003083434,0.009621597,0.00033778514,-0.00635889,-0.008474543,0.012760823,-0.002201732,0.0030535883,0.0016060804,0.0046144053,-0.011977206,-0.010818862,-0.008033886,0.0047457158,-0.006262204,-1.6426711e-05,0.0006130949,-0.0010339415,-0.004581659,0.002256952,-0.0047953315,-0.0032959466,0.0008341164
CELA2B,-0.0034243914,-0.0082947435,0.003540776,-0.0010828323,-0.0023275954,-0.000112148715,-0.0002508404,0.0044994215,0.0010470692,0.0051805843,0.0013748582,-0.00017410425,-0.00059730024,0.015315687,-0.006952292,-0.0061366525,-0.011399579,-0.0021485856,0.009877392,-0.016872669,-0.00804038,-0.007735936,0.0023422707,0.0073244027,-0.0011836125,0.003843769,0.0003071842,0.004173536,0.0038883043,-0.0007409875,0.0051597636,-0.0037748367,0.0132570155,1.1942744e-05,-0.005322227,0.0041190125,-0.00288691,0.0041474793,0.0015478524,0.0022444823,0.0039985506,0.0043538427,0.0004467018,-0.0008582898,-0.0009761823,-0.0013363769,0.0034568876,-0.0008128799,-0.0060283826,0.0054023615,0.006353261,-0.007053733,-0.003591494,-0.0015636355,0.0012633787,-0.0040236074,0.0016513208,-0.0042897067,0.0069984575,-0.0026930713,-0.0019223953,0.0025400685,0.0014124928,-0.0009654242,-0.005761102,-0.009292592,-0.0014207191,0.005106636,0.0005322899,0.00234938,0.0035450254,0.006422562,0.0017372872,-0.001589221,-0.0027679398,-0.00029805535,-0.004483763,0.0037944498,-0.00096353993,0.0025622495,0.0028236061,0.0007630369,-0.0021185593,-0.0002520538,0.007837562,-0.0013436007,-0.0026190293,0.0058318223,-0.0019064154,-0.0037767428,-0.0020206457
PLA2G2C,-0.0032458054,0.027100097,-0.0028796822,0.03569526,0.006810307,0.008367786,-0.0073036416,-0.015530437,0.034959417,0.0034031656,0.022045175,0.0050655846,0.020349428,-0.018610958,0.027829036,-0.043416504,-0.01605817,0.008659693,-0.00017948596,-0.02480445,-0.026453072,-0.0023881956,-0.0131180575,-9.1266425e-05,-0.035463963,0.015320042,0.042614352,0.055634063,-0.021340244,0.018053409,-0.054459423,0.04086496,0.047773622,0.0027367452,-0.016928043,0.07509287,-0.031390894,0.03362842,-0.027893912,-0.0025088475,0.08037795,-0.02454682,-0.029076884,0.044509687,0.04136021,-0.012554287,0.0320538,-0.048903845,-0.022880722,0.04881589,0.027575742,-0.024866648,0.027218904,-0.01174166,0.073694274,-0.003740895,0.040481277,-0.055050652,-0.0012625832,0.025572596,-0.011756078,-0.044376586,-0.06696611,0.011925083,-0.0548341,0.001302114,0.024105838,-0.045166057,-0.030333376,-0.03364713,0.009658134,0.0138173085,-0.0031122006,0.10743896,0.0354317,0.0962468,-0.022490252,-0.004638141,0.010675517,0.014932064,0.0029452902,-0.032462075,-0.035652705,0.01781176,-0.010808771,0.039450847,0.011379139,0.059277587,0.00136332,0.013058709,0.040097162
HP1BP3,0.0047544003,-0.0067341523,-0.003505244,0.0010687304,-0.0021525456,-0.0054358407,-0.013769725,-0.00025083468,0.004574022,0.001433938,-0.0070436797,0.00049164105,-0.008894487,-0.01078516,0.00094735675,-0.0024889489,-0.0063769273,-0.0051219105,-0.00536214,0.0050519337,0.0033003348,0.005203392,0.0070003616,-0.00032782563,-0.0072649647,0.0005710241,-0.007645325,-0.0010821492,0.007138475,0.006642139,-0.0010357255,-0.0034315763,0.0019050874,0.0015255774,-0.0002409606,0.0042786105,-0.0034786465,0.0053174887,-0.0044491156,0.0031401513,0.0013107372,0.0006435741,0.001822547,-0.0038345081,0.0014213704,-7.887007e-05,0.0009085005,0.001499114,-0.00045641838,0.0011956827,0.0008181529,-0.009336387,0.006132931,0.0056483354,-0.0050796103,0.00027528242,-0.0027325484,0.000929766,0.00092464103,0.0046325224,0.00040130373,0.0005162366,-0.006813154,0.010864167,-0.002099124,-0.0056553907,-0.000115493174,0.010063064,0.005757747,0.006785075,-0.0011777878,0.00043394885,0.0015469156,0.0025508364,0.004412707,0.0019481403,-0.0016404997,0.005116325,-0.0049580275,-0.0006575181,0.0067732725,0.0034417284,0.0009320732,0.0008713264,0.0026245299,-0.005558994,-0.004110583,0.006468891,-0.0029039974,0.003716546,-0.0027679303
CDC42,-0.0010606033,0.0007254852,0.006534377,0.0032691176,0.0003581389,0.006596656,0.0043888455,0.0009420034,0.003315105,-0.005758075,0.0014936333,-0.00226229,-0.0020622334,0.0029940037,0.0046597654,0.003915412,-0.0005495423,0.0043991446,0.0026968156,0.0017853712,0.0050533,-0.0070963786,-0.006295311,-0.005689405,0.0030141405,-0.0009779097,0.001978583,0.0012287457,-0.00210993,-0.004467542,-9.354702e-05,2.8782939e-05,0.0008047702,-0.0048865485,-0.005031082,0.0009782607,-0.0013324724,0.0019644662,-0.0044637797,0.0010966018,-0.0025530108,-0.0077598165,-0.0049178563,-0.00032779627,-0.0034343794,-0.002777957,0.0012430704,0.010540978,-7.583879e-05,0.002695364,0.0010219109,0.0031165988,-0.00083263015,0.00072283734,-0.0019991703,0.005457141,-0.0049059726,0.0012325493,-0.0010234945,-0.003339784,-0.0033417344,0.0011185255,0.0013143909,0.0025266325,-0.0007854406,-0.01017257,0.0061358144,-0.004329097,-0.005499311,0.0026089486,-0.004089418,-0.00577466,-0.0031886685,-0.002627963,-0.005143405,-0.0020502582,-0.0023879763,0.0027729499,-0.000863218,0.00075087737,0.005936364,0.0026063751,-0.0022721998,0.001561713,-0.0039220117,0.003472471,0.0019476578,-0.0017656425,0.0020471578,0.0011218588,-0.00041766567
ZNF436-AS1,0.00014930956,-0.0028086775,-0.00039183244,-0.01112741,0.004665916,-0.0023421242,0.0013066321,-0.0011698523,-0.0053691156,0.0032886348,-0.0047631706,-0.0022272551,0.0008967757,0.00056415866,-0.0048834844,-0.0052818907,0.0013890252,-0.003924097,0.00014443383,-0.00439688,-0.0043026223,0.0028143781,0.008503203,-0.006567041,-0.0016172143,0.0016922173,0.0030317802,-0.00080191967,0.0052651367,0.0017441098,0.0018252217,0.00064593833,-0.0065927487,0.01028266,-0.0010127262,-0.0019166033,-0.0014979889,-0.0028346418,-0.010224172,0.009210974,0.0037408578,-0.0018154808,0.00032118568,0.005732798,0.00847024,-0.0032010311,0.0026942722,0.0036839116,-0.002663057,-0.002232588,-0.003209202,0.0046170345,-0.005664458,-0.009011605,-0.0037881476,-0.00079823483,0.008664385,-0.0013867872,-4.800435e-05,0.001187725,0.006139991,-0.0013738847,-0.00091286085,0.0065821535,0.004484958,0.0047656717,-0.0030769391,0.007986641,-0.006387294,0.00017626859,-0.011066729,0.0010573252,-0.008400954,0.003547504,0.0018430507,0.0013537835,0.004560742,0.0017884806,0.0046341885,-0.0027282105,0.0068303472,-0.0017909686,-0.0015828595,0.002591612,0.0045154574,0.0059399605,-0.0012993112,-0.0078007947,-0.0010301081,0.0007782873,0.0056811534
ID3,-0.08372907,-0.05912151,0.02838248,0.0066601974,-0.020312317,-0.016963197,0.040962838,-0.016614912,0.04698224,0.019797135,0.025972052,0.022721013,0.01562514,-0.020044297,0.00011336972,-0.018195227,0.00511001,0.010466408,-0.0198191,-0.020859059,0.00928313,0.009269372,-0.01440953,-0.0039250324,-0.0052331984,0.014210938,0.0005877548,0.017666364,-0.029017558,0.049528275,0.02077985,-0.06113565,-0.0059215548,0.11062992,0.025374899,-0.04937156,-0.00048472336,-0.010966619,-0.00957945,-0.026145784,-0.006161391,-0.033939783,0.0049359337,0.02538373,-0.0070186076,-0.0029685998,0.0023741967,0.010089948,0.010086897,-0.008304495,0.03451675,0.033656426,0.0072979582,0.023013322,0.004774925,0.021129193,0.005733664,0.02559753,0.010633536,0.019656766,-0.03173372,0.008200927,0.0028699306,-0.008551682,0.017580578,-0.04782644,0.028016008,0.07465659,-0.03149273,-0.03745914,-0.0012146954,-0.017658236,-0.010327771,0.032796968,0.0039128535,0.0036884,0.01337535,-0.010056908,-0.09672953,-0.033667486,0.03250777,-0.015690168,0.013931106,-0.0054099183,0.019167231,0.11021905,0.04303117,-0.08015209,-0.020869557,-0.023839237,0.0055383723
HMGCL,0.00055912515,0.0029879496,-0.00296228,-0.0043962128,0.0009873437,-0.00092319207,-0.0030988911,0.00066123094,0.003633552,-0.002085017,-0.00049412774,0.0014335058,0.0029401684,-0.0056188987,-0.003048107,0.004042426,-0.0070744227,0.0037129507,-0.0054431777,-0.0075161136,-0.00039675823,-0.0058732233,-0.0029738692,0.002732867,0.00014073432,0.0021827722,0.0033645078,0.006886458,0.001217376,0.007350736,0.0012410558,-0.004028431,0.004070517,0.0016596718,-0.009250348,0.0019873062,0.0050098565,-0.006040455,-0.005284274,0.01267326,0.00021304666,-0.007244766,0.0039606034,0.010984867,0.006669398,0.0005044782,-0.00091011974,0.008312064,0.000108562635,-7.330537e-05,0.0033628824,-0.0037339807,-0.0009955392,-0.0059228744,0.0037635984,-0.0023544293,0.0019412474,-0.0045747026,0.006288075,-0.0015156772,0.0014976269,0.007685213,-0.006578656,0.0090824235,0.0015283446,-0.009184167,-0.0077891876,0.0064424025,-0.011044681,0.003248651,0.00073056924,-0.0011835386,-0.0029165747,-0.00040688599,0.00044382544,0.001538712,0.0063775787,-0.005205862,-0.0054128533,0.0011938912,0.009304644,0.0006536113,0.0030992269,-0.0018050105,0.00030057036,0.0037041735,-0.0076820245,0.00118258,-0.007014525,0.0045469245,-0.0017172782
