gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104
HES2,-0.00093994616,-0.0024369142,-0.0010610948,-0.0044079334,-0.0057928576,-0.0029262102,-0.003341074,6.6826906e-05,0.0016630405,-0.015317184,0.007899468,-0.0011985948,0.004632704,0.0047463053,-0.0026511427,0.0022252796,0.0003052404,0.0025490348,-0.0023918455,0.000346879,-0.00080357207,-0.00076967705,-0.0029087665,0.0055635977,0.002924265,0.0045878883,-0.0012324752,0.004286409,0.006674886,0.0010703099,-0.008264843,0.0038187974,0.0074611795,0.0022586638,-0.00021383668,0.0020068826,-0.0005724596,0.003879509,0.00082321605,0.0017297177,0.0054577766,0.00079369044,0.00086763315,-0.005584681,-0.0032030977,0.012614046,0.00061158056,0.0024560154,-0.007778315,-0.002689618,0.0015743333,0.006289831,0.0016468669,-0.0025627622,0.00027687947,0.013102614,-0.004838969,0.010053854,0.0011321754,0.0007737631,0.0019480491,0.00036176166,0.0022067495,0.0057176664,-0.00075615087,-0.0045400774,0.010043003,0.0021311166,0.012606323,0.002084073,-0.0017541788,-0.00426773,-0.00061583024,-0.0009415488,0.0039265314,0.0017995987,-0.0052346233,-0.008974261,-0.0009215568,-0.0016860935,0.005563723,-0.0034650534,0.008335282,-0.005742988,-0.00054065435,-0.005927613,-0.0016129306,-0.0013299561,0.0081432,-0.0040535065,0.008559379,-0.0041848617,0.011867544,0.0023854207,0.00013643922,0.00057610625,-0.010756968,-0.0016901981,-0.00455081,0.004864368,0.0008749137,0.0014256417,0.0027134412,0.0012963477,-0.005221671
ESPN,-0.0029349132,0.0017830896,0.0008835594,-0.0033600382,0.0039967527,0.0050427113,-0.00060018164,-0.0032690433,-0.003095448,0.0027046865,0.0012424189,0.002977229,-0.0015155614,-0.00154481,0.0011096718,-0.006865078,-0.0043456187,-0.0008690797,-0.004068814,-0.0020201139,0.0057246643,-0.005740676,0.0058353497,0.0035361955,0.016137896,-0.00047530176,0.0024463632,-0.0070931804,-0.0006978927,0.0019455253,-0.0018873761,0.0013799373,0.00068835943,-0.0013254215,-0.0035780407,0.00061381736,-0.001720484,-0.0008508493,-0.0023729072,0.0033095055,-0.00068322674,0.0019022968,0.0039651706,-0.003954825,0.005701631,-0.0069050468,0.0041765766,-0.009005749,0.010743866,0.0023352709,0.0015516577,0.0015976904,0.0034252992,0.006260162,0.0044302987,0.0009685512,0.0012758808,0.00034057582,-0.0018678261,0.0015613212,-0.0013662125,0.0038563563,-0.0016187687,0.0021390675,0.004306716,0.00051360606,0.0014485886,0.008000254,-0.0005140112,-0.00068353646,0.0007457271,0.00094348344,-0.00037849887,0.002967053,-0.004880145,0.006832013,0.0029629748,-0.0041926634,0.0025717667,0.0018992404,0.0041787033,0.00051735825,-0.006846658,0.0039861905,0.0016135827,-0.001746876,0.0039015743,-0.010150028,0.000519067,0.000731635,0.011209279,0.0031127394,0.009689402,-0.007149091,-0.002683112,-0.0049902108,0.00010651592,0.0021914032,-0.0015612108,0.003829003,-0.010350407,-0.0034052613,-0.0014547851,-0.0053975936,-0.007686357
TNFRSF9,-0.0047592027,-0.009829496,0.002740281,-0.0022287178,0.007432675,0.0046807616,-0.0054869694,0.0019678886,0.0020542645,-0.00094430824,0.008863419,0.0046655,0.0024796778,0.00399135,0.01280199,-0.023393426,0.02687551,-0.0014111396,-0.0033383858,0.028604707,-0.02399396,-0.037210405,0.008327035,-0.012101664,-0.026597453,-0.020757848,0.0061607915,-2.371286e-05,-0.015630374,-0.00030332562,0.011942578,0.0050184396,5.2445885e-06,0.0028464666,0.004907258,0.011150078,0.012971664,0.009317076,0.006960949,0.020553596,-0.0046347235,-0.013583467,0.033892885,-0.043861076,-0.05307258,0.0015210963,-0.007895143,-0.029045688,-0.00019910117,0.015694477,-0.013123096,0.0028594176,0.0040039504,6.7037035e-06,-0.012167471,0.009835619,0.010415959,0.010489375,-0.004967695,-0.00036765737,-0.002201039,-0.00941888,0.010255421,0.012076574,0.011271726,0.009733723,0.011248379,0.011508524,0.009113345,0.010201994,-0.023100333,-0.037282083,0.014733601,-0.013673044,-0.030179394,-0.0034862077,0.02679742,0.0018230521,0.019792812,-0.0060025784,0.036542643,0.01679128,0.00417983,0.0027175942,-0.0002005151,0.0069623906,0.031162357,0.032662615,0.015839832,-0.011151201,0.0021898749,-0.0063447515,-0.008153595,-0.01589965,0.007956736,-2.8509923e-05,0.025536187,0.0034671724,-0.011500089,0.00618009,0.0036498902,0.0006949495,0.0063964156,0.007827494,0.0035537346
ENO1,0.014067131,0.0054470254,0.02305492,0.030053047,-0.061023876,0.026210133,-0.046889495,0.05077159,-0.015796177,0.0009675565,0.03943133,-0.0056240046,0.007947489,0.01093637,-0.008666293,0.008644893,-0.01146283,0.0093947435,0.003436551,0.0064815744,-0.02123581,0.013068887,0.0028656,-0.011473126,-0.0104588745,0.006515594,0.012830914,-0.00088870834,-0.010681914,-0.023993986,0.01644228,-0.009444914,0.0012433311,0.008265008,0.010994652,-0.0029105702,-0.031967077,0.011711627,-0.009179588,-0.023192149,0.012798208,-0.008669979,0.020068845,-0.013949884,0.030994903,0.005405023,-0.01317538,-0.019526802,-0.020460032,-0.014974438,0.047455173,-0.016873324,0.013566923,-0.045167252,-0.019912254,-0.025419971,-0.01838196,0.045352526,0.0016033853,0.016263971,0.0049950173,0.018109348,0.002357841,0.032301668,0.0049933535,0.0014578532,-0.02814787,-0.014248076,-0.0145099275,-0.026217073,0.015639542,-0.05323155,-0.031087453,-0.0050374353,0.06383359,-0.0022957257,0.0393626,0.008937001,0.027474927,0.018267991,-0.0031505902,-0.049084745,-0.012682769,-0.020283947,-0.024232158,-0.015888644,0.018055618,0.032813624,0.023133634,0.034375142,-0.0027830922,4.212495e-05,0.0062514767,0.012340767,0.0057652737,-0.015106458,-0.04612145,-0.0050221286,-0.01855847,-0.026378043,-0.028930565,-0.028947696,0.006268845,-0.023990175,-0.021739224
GPR157,-0.00022704246,0.0003351397,0.00083691685,0.0014675958,-0.0016122182,-0.0025329469,-0.00018608417,-0.00035641648,-0.0010620938,0.00017604843,0.00088570284,0.0012767684,0.0018970509,-0.002517662,-0.0010651099,-0.002853837,-0.0012727698,0.0012495775,-0.00042840486,0.0017027764,0.0010827247,0.0013508757,0.0022479796,0.0014594513,-0.00029236896,0.002627645,0.0013399415,0.00064600277,0.002372287,-0.0020295144,0.0001205444,0.0020309668,-0.0012080357,0.0005428243,-0.00084847887,-0.0013388542,0.00030892505,-0.0024575964,-0.00048304777,-0.0019264349,0.0005366486,-0.0015643797,0.0020165844,-0.0016824217,0.0012839143,0.00046590803,-0.0009318099,0.0005447671,0.002836624,-0.0018173419,0.0032491696,0.0035013552,0.0011025973,-0.0019991572,-0.0030358676,0.0010297395,-0.001316052,0.0011764491,-0.0021901194,-0.0010464964,-0.0003221677,0.00023018601,0.0002901356,-0.0021631308,0.001320008,0.0010601508,0.00035041696,0.002482942,-0.00016473334,-0.0011343323,0.0028461665,-0.001950838,0.00020285389,0.00025867365,-0.00021710193,-0.0019198912,-0.0002622615,-0.0008680787,-0.0021112442,0.002687171,-0.0019356775,-0.0029972503,0.004803468,-0.0021991085,0.000565591,-0.0030512675,0.00089136016,-0.00046012236,0.0030482155,0.0002295002,0.0012722261,0.0012386332,0.0019221759,0.0015767992,-8.4878404e-05,-0.001220389,0.00038996388,0.003116598,-0.0037714553,-0.0028661094,-0.0047148443,0.0012838194,0.0018990916,-0.0013011859,0.00056903914
H6PD,0.0014802304,-0.006960037,6.0123948e-05,7.5825395e-05,0.00300061,-0.0037415456,-8.684146e-06,-0.0028523423,0.0048354687,0.0001422034,0.00094749575,0.0010137227,-0.0020381866,-0.0057836515,0.005008264,0.0042807143,0.0009952787,0.004013088,-1.5250131e-05,-0.0012628115,0.0015538613,-0.007875451,0.004143908,0.002706756,0.008822034,0.008877547,0.0057231295,0.0015075989,0.0074235112,-0.0018443845,0.0022583557,-0.0006876451,-0.00044219042,-0.0005906423,0.0008274951,-0.0014091685,0.0003955584,0.003300301,0.002026837,0.003189859,-0.0021975155,0.0039913906,-0.008600374,-0.00061979215,0.0016731274,-0.000973112,0.0016726037,-0.008400178,-0.0023575781,0.0062141265,0.0004552327,-1.7916002e-05,-0.0041855546,0.001613302,-0.0024016134,0.0052086036,-0.0012719486,0.0030462027,-0.0031527483,0.0005773243,0.0020952933,-0.0048014363,-0.0049097124,-0.00016571394,0.004418672,-0.0015055005,0.0012652177,0.00022704198,0.001042143,0.0027588324,0.0001984054,0.00022950338,1.6831724e-05,0.00028116044,-0.0038832389,-0.0011218564,-0.008694423,0.0020662395,0.00020305337,-0.00263275,0.0024477427,0.0037180968,-0.0022920046,4.5249468e-05,-0.0021785868,-0.0049367063,-0.00078239926,-0.005665661,0.0044151493,-0.00021706567,0.004640711,0.00051353156,0.0020432915,-0.005556978,-0.004028191,-0.004166731,-0.0016828406,-0.0022412192,0.0053801676,3.450439e-05,-0.0022797012,-0.0028450284,-0.0028666037,-0.0032760208,-0.0017518104
PGD,0.0016982007,0.0017189049,0.0026028776,-0.0067471764,-0.0029924943,0.00018179975,0.0010698724,0.0011613746,0.000789809,0.0013099137,-0.003879343,0.0041392613,0.0028828895,-0.0012411922,-0.006652614,-0.00437985,-0.013439564,0.0041132206,-0.0070383996,0.00714749,-0.0013347934,0.01600755,0.002172352,-0.0025065774,-0.0027498435,0.0025001597,-0.009962946,0.00044905246,0.001694705,0.007371781,-0.0023478656,-0.0014840309,-0.0076962337,0.006114612,0.008060184,0.0035144866,-0.001796473,-0.0050016437,-0.00573482,0.014860118,0.0021537645,-0.0017601621,-0.014585537,-0.0057063205,-0.00974925,-0.00019553756,0.018290645,0.0036398089,-0.0045444337,0.010035381,0.0047670295,0.0012794742,0.0006574886,0.0066700233,-0.0029374638,-0.0015426634,0.0020631996,-0.0032267866,0.002032951,0.00040188967,0.0026571474,-0.0026924051,0.005260594,0.0027525786,0.0044118883,0.0013462118,0.0037637958,0.002513048,-0.00014229456,0.0042897714,0.007357588,-0.0042482484,-0.009649766,-0.0149961095,0.004850497,0.0017648294,-0.0053721895,-0.007646122,0.0005659213,0.00018153893,-0.004717414,-0.004837119,0.0030454986,0.0052420855,0.0005178456,0.00031424852,-0.005090837,0.0047315015,0.01137921,0.0044119344,0.0037139866,0.009091847,0.0042950404,-0.0041695316,0.0020078393,0.01588317,0.0029179994,-0.004786428,0.00088803587,-0.011733595,-0.00910327,-0.0034385289,-0.0018271552,-0.0019867176,-0.003975009
MASP2,0.00024912856,0.001868719,-0.00082767365,-0.0005472203,-0.0010769673,-0.00026970517,-0.001531046,-0.0011175685,-0.0016644135,0.002098185,0.002495113,9.660577e-05,6.691057e-05,-0.0010123649,0.0005670174,0.00036696898,-0.00022305973,-0.00062194455,0.0023192947,0.00043777586,-0.0017724768,0.00011565011,-0.0024653957,-0.0012254256,-0.0019318587,-0.003690324,-0.0004816787,-0.00019702756,0.00024743754,-0.0006326521,0.0013969565,-0.00059058215,0.0010548576,1.3925458e-05,-0.0026108753,0.0027026522,0.0014857309,0.00225749,-0.0024087566,-0.0012332754,0.0018928989,-0.0020159706,-0.003559698,0.003258276,1.3945679e-06,-0.00093708426,-0.0012201833,-0.001929162,0.00040556866,0.002106225,0.0011582703,-0.004142668,0.0010941806,0.0037387833,0.00090298045,-0.0021025853,0.00089826464,0.00074492896,0.0026021418,0.0035216678,0.0026585103,0.0018181758,-0.0007888199,0.002641879,0.0007761392,0.0004409373,-0.00085284084,-0.0035376917,-0.004213396,-0.0011244884,-0.0015804187,0.002681837,-0.00069677323,-9.600195e-06,-0.00089100574,0.0004330713,-0.00042615394,0.0010077831,-0.0011462909,-0.0005019997,-0.0004766651,-0.00020994825,0.0015286994,0.0023384898,0.00061754754,0.0007094835,0.0027808808,0.00042939413,-0.0004221043,-0.0031248087,-0.0010396813,0.001116076,-0.002279775,0.0005298803,-0.00030502226,-0.00039251227,-0.0010696762,0.0012255502,0.00054376014,-0.00023649656,-0.0009044079,0.0013492706,0.0013457211,0.0025104627,0.0016606473
SRM,0.007777787,0.025696333,0.02431683,0.038755476,-0.024138669,0.006508845,-0.017350003,0.009876933,-0.008388628,-0.001634024,0.019603668,-0.013289897,-0.0015857789,-0.001644319,-0.021261308,-0.008037361,-0.024990559,-0.015465629,-0.00868458,0.010895037,-0.0036511444,0.037674244,0.018452702,-0.0009407517,-0.019879177,-0.013651067,-0.015664512,-0.004194728,-0.016332936,-0.014643246,0.004380962,-0.00297639,0.0033040617,0.014701733,0.0061120354,-0.0036076324,-0.024762413,0.0042460696,-0.015894365,-0.0351563,-0.027790805,-0.0019595777,0.018098371,0.008839124,0.0413103,0.015131849,-0.026082473,-0.03680631,-0.0039201635,-0.025551723,0.02271055,-0.001561561,0.0074521992,-0.0057849553,-0.0133299595,-0.0030343214,-0.01061321,0.027510516,0.0041677235,0.002622813,-0.0037987132,0.0026530249,0.0024679329,0.0034957258,0.0023849476,-0.007924749,-0.0032525687,0.0008838074,0.0010663805,-0.010432846,0.008825749,-0.023257166,-0.009791483,0.02154491,0.02484218,-0.006972646,0.013839561,0.004573093,0.0008341749,-0.0038229492,-0.003623066,-0.014132402,0.00094164937,-0.007046786,-0.01031306,-0.013771906,0.020271383,0.008997899,0.006656039,0.013382413,-0.00020066721,-0.005407366,0.0031220256,0.0140462825,0.00018331356,-0.018500056,-0.017162066,0.005432209,-0.01648291,-0.0018717205,-0.014876626,-0.00641301,-0.010407083,-0.002199085,-0.0035162305
DRAXIN,-0.0008501416,-0.0006572953,-0.00030842298,0.00092751934,-0.00015078699,-0.00011196043,-0.00075163733,0.0011380712,0.0008208494,0.00040104648,0.001845734,0.0016241414,0.0018020993,0.0021429681,-0.00030585885,-0.0040941625,-0.002239985,-0.003330664,-0.00031886133,0.0028912465,0.0022626575,0.0016729577,0.00035458588,-0.0003402145,-0.0012196891,-0.0028011973,-0.00056732673,-0.0014432843,0.00028971664,0.0050823838,0.0012229402,0.00096888293,0.00018430172,0.000116417694,5.5771114e-05,-0.0010137405,0.0012581821,0.00060955,0.00217168,-0.000780026,0.0031529632,-8.057677e-05,-0.0005002557,-0.00028112307,-0.0006568406,-0.0015090412,-0.00078600144,0.0016925189,0.0012489817,-0.0003845272,0.0038408733,0.0017303979,-0.0036672275,-0.002837246,0.002690332,-0.0030236077,0.002395964,0.000985524,-0.0018199042,0.00064151717,-0.0020810624,0.0010106659,0.001472994,0.0052627674,-0.0024860236,0.0014445843,0.0012912751,-0.00069649797,0.0032525863,0.00051049923,0.0008608928,-0.001283707,0.0028637536,0.0010778841,-0.004277063,0.0016350141,-0.0018976731,-0.0017250387,-2.0234129e-05,-0.00043928815,-0.00086608116,0.0008371807,-0.00051744893,-0.0009022675,3.0206158e-05,-0.003045092,-0.00035700807,-0.0007991207,0.0014795786,0.00478486,-0.001048742,-0.0012174502,-0.0021622183,-0.00198632,-0.0019862647,-0.00202973,8.26356e-05,0.0022135812,-0.0023242328,-0.0011337588,-0.0012673654,-0.0027742977,-0.0031360835,-0.0021160934,-0.0006750204
MTHFR,-0.0015001141,-0.0039965166,0.0004865043,-0.0055981213,0.0039564655,-0.0050899754,0.0040944684,-0.0043998035,0.002003278,0.004176873,-0.010545313,0.0021260043,-0.0024005098,0.0030138323,-0.0013050728,-0.007739987,-0.0010276618,0.0057747476,0.0015572152,-0.0033353064,-0.0047570793,-0.004902251,-0.004563125,0.0105313575,0.003058829,0.005733368,0.004552558,0.000307701,-0.003924751,-0.004074804,-0.0021527433,0.0045067407,-0.0036410769,0.0024585894,-3.202075e-05,-0.0026307886,0.0019060903,0.0011924433,-0.0046884413,0.00054786954,0.00018379695,-0.00047163357,-0.000701235,0.007223568,0.0008343291,0.0004613411,0.0016607078,0.0059294445,0.0019810505,-0.0026411463,-0.0032261275,0.0026638987,-0.006608016,0.0048190695,-0.0020724214,0.00071490917,0.0006103541,-0.0024823702,-0.0031326243,-0.00040950745,0.000889823,-0.0016588598,0.0021998615,-0.0057565323,-0.0051746336,-0.00070037117,0.009057494,0.0054866076,0.001228922,-0.0031299049,-0.0060891365,0.003912179,0.00021594357,0.00021812558,-0.006920421,0.0004943125,-0.0034682974,0.0023536412,-0.0018685749,-0.005650073,-0.0025459148,0.0022515536,0.0034010413,0.0015476566,0.007185196,0.0032934698,-0.011992068,-0.005118484,-0.006947718,0.0020565514,-0.0016926358,-0.0032815756,-0.00520273,-0.001549839,0.0024822822,0.0007334759,0.0077608665,0.0020874415,0.0026758858,-0.0023250985,-0.0009409415,-0.0029280933,0.005181803,0.004005244,0.0015315677
PDPN,0.00055210415,-0.0028404647,-0.0020145297,-0.00073744723,0.0026953018,-0.0015722035,0.0007196503,-0.00017120151,0.0023755215,0.0012346205,-0.00083333714,0.0006111437,-0.0006813135,0.00135826,-0.00058598217,-0.00024514887,-0.0008923426,-0.00019086046,-0.00024621654,0.0023266547,-0.0003823175,-0.0017444057,0.00062657514,-0.00066572055,-0.0023662522,0.0009457203,-0.00013826502,-0.00043910163,0.00048831984,0.0013784318,-0.0006150576,0.0021015164,0.000108706525,-0.000342973,0.0014690015,0.0005185439,-0.0006566584,0.0005161977,5.170473e-05,0.00078078435,-0.001463849,-0.00043590306,0.0011764785,-0.0010386962,0.0020436298,0.0007775571,0.0006532188,-3.2960156e-06,-0.0009117981,-0.00061269733,-0.0008216351,0.0013547721,0.00023379936,0.0011475346,0.00039761327,-0.001394358,-0.0005251121,-0.002327857,0.00012369565,-0.00044214603,0.00040245597,0.0007913019,-0.0029356533,-0.001018565,0.0002744559,-0.003931316,0.0016844863,-0.00010327095,0.00017076115,0.0007796544,0.0017104294,0.0014350566,-0.0005217499,-0.0008944648,-0.0014839885,0.0012500383,-0.00017626473,-0.0011358461,-0.000996766,-3.5966037e-05,0.0009354967,0.0014532998,0.0007232192,-3.83836e-05,0.000972082,0.0004296933,-0.0011558846,-0.0029221808,0.0009179609,1.2322504e-05,-0.0006433279,0.00062059745,-0.0007400096,-0.0006661546,0.00065504573,-0.0014092238,-0.0009794323,0.0004990209,-0.00061071,-0.0010449953,4.9645518e-05,-0.0028610325,0.0004652565,-0.0021110463,-0.0007732367
CELA2A,-0.00018273323,0.0026389644,0.0045357565,0.0057105077,-0.0022154935,0.004529169,-0.00013744795,0.0023855953,0.00079998095,-0.0011122295,-0.0024606655,0.0014088701,0.0051579024,0.002286415,0.008232054,0.0047127996,0.012484362,0.008484818,0.014805647,-0.02442291,-0.0032619238,-0.017145088,0.0056973137,0.00061557925,-0.0051913653,0.01861716,0.0016692854,-0.006477597,-0.0057147276,0.003720264,-0.009292929,-0.005999921,-0.00051983434,0.0013111198,0.0003748717,-0.0031658388,-0.00579537,-0.008129161,-0.0040322714,0.004952534,0.003532191,0.0075889216,-0.006139346,-0.0016722867,-0.00015516812,0.006084124,0.009142539,-0.004507348,0.019077118,0.0013071815,-0.010362141,-0.0052034575,-0.0028264145,0.0030218158,0.0048501748,-0.008927963,0.004945782,-0.0072134472,0.0013508715,0.0041129007,-0.0067945193,-0.010293465,-0.003271018,0.0032509493,0.00803716,0.0027488277,0.001079242,0.016746463,0.00500745,0.008476877,0.00050292845,0.009269805,0.003448573,-0.001301065,0.006748342,-0.013125744,-0.00015431138,-0.0016594884,-0.00057787145,0.0008252468,-0.0072357245,-0.0054765055,-0.0060313623,-0.00507671,0.0043465802,0.0049791005,0.00493751,-0.0016232928,-0.005044987,0.010360653,0.0020472473,-0.0006209546,-0.0062539084,0.012702889,0.0060889767,-0.00515796,-0.0003253071,-0.0048690904,0.0060854303,-0.00048375275,-0.0013041676,-0.00066080724,0.019910531,-0.0014506323,0.0037886759
CELA2B,-0.0010572257,-0.0004241796,0.00083994877,0.0010294743,0.00044679333,-0.0045017716,0.0013078474,0.0029429025,-0.0041409135,-0.0007509838,-0.003111865,0.00040166112,-0.0022792956,0.0032978216,-0.0040587266,-0.0027078835,0.0054338193,-0.0024770892,0.005297492,0.0052927537,-0.00130297,-0.0021492904,0.010287616,-0.00073057204,0.00013704144,0.0013111759,0.0019725705,-0.0035221796,-0.0075556384,-0.0053375904,0.00377011,-0.00678072,-7.166224e-05,0.0022072995,-0.0009904681,0.0021665911,0.005861928,-0.0009637066,-0.0047054826,0.0062673064,0.0052170046,-0.010388336,0.012687025,-0.007244569,-0.009051267,0.019706948,0.0003200269,-0.002406329,0.002375226,0.014759425,-0.0060429536,-0.0027084877,-0.004755946,-0.0010408879,4.408975e-05,-0.0049457755,-0.0003316853,-2.508087e-06,0.0053755715,0.0006566682,0.008748502,-0.025070626,0.0021625569,0.0044386424,-0.022348538,-0.0060793916,0.003399962,0.0039645433,-0.019810494,0.012920045,-0.0077121905,-0.009861252,0.029375913,0.0008837171,-0.0025695262,-0.00865617,0.022075424,-0.0057861116,0.0025476248,-0.0012736265,0.009185846,-0.0010567053,0.0029576628,0.0010565375,0.0006813423,-0.0035623722,0.0014568154,0.0017776836,0.0043145437,-0.0051767468,0.007368255,-0.014380891,-0.0025585738,-0.015114768,0.015951823,-0.0059721777,-0.0036541917,-0.00819929,0.0009456291,0.001099734,-0.004179424,0.002724784,-0.004739044,-0.0005773442,0.003582502
PLA2G2C,0.0052239406,-0.00759367,0.0013888186,0.018781874,-0.018646872,0.013029847,0.014687946,-0.0015882987,-0.020324895,-0.024132853,0.018168021,-0.0011604563,-0.018096173,-0.023799814,0.005560759,0.0073685357,-0.034716688,-0.014586514,0.041739736,0.010498871,0.025258895,0.015420214,-0.027749324,-0.0005034234,0.0060014934,0.0037920992,-0.034857802,0.015553558,0.039003298,0.0036402142,-0.044352774,-0.05178722,-0.019130133,0.03446982,0.070895545,0.0023525818,0.0050727604,0.019399656,0.030719744,0.046983853,0.026604593,-0.10472134,-0.06623314,-0.06389322,0.0012187469,0.06837937,-0.0013800851,0.03776832,-0.025761394,0.02813819,-0.0156084215,0.030868374,-0.029676987,0.028128963,-0.015864,-0.039855003,0.047399722,-0.049004663,0.028761012,-0.026345873,0.062402993,0.042148717,0.0004362089,-0.008334481,-0.08138082,-0.027156599,-0.036014054,0.019553276,-0.03357345,0.04263342,0.0350477,-0.0054224455,-0.048841763,-0.037904907,0.045245573,0.033451192,-0.026613913,-0.010981419,0.016850548,0.0082309265,0.006545806,-0.014418918,0.020973513,0.018494038,-0.010337605,0.06217236,-0.0030814158,-0.025707532,-0.026000861,0.042438466,0.0067957155,0.06534141,0.005447003,-0.016100917,-0.017866544,-0.04668213,-0.011744399,0.012502161,0.075088315,-0.0034851918,-0.022754418,-0.018438354,-0.012577191,-0.010311701,-0.0060529937
HP1BP3,0.0047453046,-0.007299852,0.00047191692,-0.0058008456,-0.0077263564,-0.0076104566,0.002084037,-0.0026125468,0.0045959195,0.004004983,-0.008966915,0.0053942376,-0.0029347718,-0.0005561614,-0.00086655776,-0.004627806,-0.0005064956,0.009845546,0.004094157,-0.003623511,0.0023645533,-0.005950473,0.00258193,0.0063494598,0.0013463495,0.00090804085,0.0042108395,-2.0924108e-05,-0.002553305,-0.006402775,-0.0074431105,0.0017568021,-0.004885312,0.003903658,0.0012606289,-0.009278562,-0.00860125,-0.008283827,0.00041401913,0.0010746359,0.0051050396,0.0021893235,0.005207977,0.0012938108,0.00021895167,-0.004510581,-0.0005854707,0.0009987344,-0.001225717,-0.0031311663,0.0042749736,0.0035529276,-0.0030709084,0.0013646552,-0.0066609927,-0.0036820376,0.012082391,-0.004370064,0.005215067,-0.0019236335,0.0072204946,0.0025835303,-0.005314278,-0.0058619827,-0.0032355797,0.0029212176,0.00447753,0.0075284867,-0.0013480682,-0.0034018594,0.0027026394,-0.0018567296,0.0021692358,0.0062053376,0.0039879917,0.0010155875,0.0028790901,0.0012938185,-0.0004777786,-0.0025503992,-0.0046004155,0.0045061354,-0.0013566441,0.0053486056,0.002010554,0.005338699,-0.008464223,0.0022276316,-0.003730375,0.0029491172,0.0021246155,-0.0033982415,0.002398595,-0.005056755,0.0009347361,0.0035108784,0.012128173,-0.0015313573,0.0029056196,-0.012813399,-0.0019356314,-0.011658703,0.0074884063,-0.0028461167,-0.0019062327
CDC42,-0.0022563667,0.0064599896,-0.002823386,0.0012304441,-0.004836665,0.0023785543,-0.0037181356,0.0012093253,-0.0038814056,-0.0016995665,0.004802604,0.0011878118,0.0028589913,-8.3837665e-05,0.0041568,0.0023193725,-0.0014634896,0.0034254552,0.001802983,-0.002801155,-0.004075497,0.004034764,-0.00019650016,-0.0057939724,-0.009775332,-0.0023669463,-0.00105722,0.0020407527,0.004090803,0.0024387257,-0.00014985625,-0.0006953052,0.00063560734,-0.001220536,0.0036044898,0.009286966,0.0024397366,-0.004982284,0.0002968587,-0.0035003037,0.00313885,0.004238248,0.0018724395,-0.004511849,-0.006983018,-0.004531256,-0.0005735797,0.0012633635,0.0017082418,0.0044734813,0.0040509137,-0.00884665,0.0022325616,0.00087865844,-0.0056302664,-0.0055758497,-0.0069451034,0.0025354386,-0.00011680827,0.0013077592,-0.0001306627,-0.00035794263,-0.0008553374,-0.00025239863,0.0013193426,0.0046515595,-0.002082529,-0.0064782836,-0.0014931264,-0.00043901667,0.0039204815,-0.0035680784,-0.0048650783,-0.0017049352,0.004168807,0.0026573879,0.003058504,0.0009554615,0.0037506302,-0.002727741,-0.001546922,-0.0013156069,0.000115561066,-0.0024017638,-0.001392359,0.0046000695,0.00041114906,0.006602921,0.00081666297,0.007924619,0.0025299976,0.0039580655,0.0034478465,0.0011859407,0.0037192916,-0.0027887207,-0.007890998,0.0054412363,-0.0013941423,0.0024656637,-0.0028605766,0.0025210478,0.0043864218,0.0036480827,1.609416e-05
