gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77
ACP5,-0.0034967628,-0.012136129,0.0061528403,0.011072938,0.0059053083,0.008865908,0.002631896,-0.005523079,0.0021129115,0.0033947064,0.0057566515,0.0060961517,-0.0026758516,0.0030231958,0.01185989,-0.006227468,-0.008798966,-0.0033759528,-0.0015174772,-0.0024783153,-0.01886063,-0.020618966,-0.012818297,-0.0049928743,-0.009367555,0.006508608,-0.003261002,0.00022410325,0.0037533601,-0.008673384,0.008521921,-0.0037148325,0.004498858,-0.0127223795,0.01122307,-0.0017453659,-0.0006912541,0.0060502533,-0.0037224644,0.011075268,0.01095068,-0.0012370091,0.0033108173,0.01312394,0.01580652,-0.012123307,-0.0009543319,0.010450658,0.011500097,0.009482208,0.0009282862,0.013023386,-0.00451634,-0.008020467,0.007970971,0.0130991535,0.0026196823,-0.0008189049,-0.008388627,0.005674275,0.01507739,0.010881648,0.009796812,-0.0028711585,-0.0026861182,-0.008140788,0.0008157148,-0.004074338,0.0015016396,-0.0019559674,0.010235636,0.005864282,0.004353943,-0.00028328339,0.010903703,-0.0027349403,0.00564884,0.0064932
ZNF844,0.00051326584,-0.0057246094,-0.00030919933,-0.00068704557,-0.0014061393,0.0008930713,-0.00046035982,-0.0003167022,0.0016696304,0.0021395627,-0.0019116746,0.00030579473,0.0022409507,-0.0013728357,0.0034350783,-0.0017045055,-2.0360261e-05,-0.001977025,0.0003172692,0.0015666167,-0.0026584205,0.00019574621,-0.0013331255,-8.287204e-05,0.0012942239,0.0034303605,0.00045208135,-0.0036911655,-0.004601696,-0.0066990396,0.00061744003,-0.0006807719,0.0011257424,0.0019048074,-0.00048534444,-0.0006820671,-0.0024858837,-0.0010802073,-0.0015245606,0.0006414975,0.0009625607,-0.0009976121,-0.00011072502,7.793551e-06,-0.0008720366,-0.0005407509,0.0017219455,0.0014269925,0.0040995693,0.0008057522,-0.0034887905,0.0010642852,-0.0003377034,0.0006751986,3.984311e-05,0.003590741,-2.1882115e-05,-0.0018454697,0.0005961316,0.00047247473,-0.0007017915,0.00043200256,0.00334355,0.00017216646,0.00043143972,0.00038496943,-0.0008280439,-0.0005656732,-0.00051856023,0.0023831984,-0.00020445297,-0.0018383706,-0.0006114042,0.00088948343,-0.00044178672,-0.0016862635,0.00077464775,0.001962519
ZNF625,-0.00086217484,0.00025616988,-0.0005108218,0.0005990858,-6.948191e-05,-0.0026224826,-0.0011526966,0.0005561699,-0.0005936437,-0.00072367,0.00089686026,-0.000659,0.00034802873,-0.00036575168,-0.0003000998,-0.0001750353,0.0013569363,0.0002808853,0.0006517252,9.158447e-05,0.0005550846,5.7566835e-05,-0.00018160013,0.00051207,-0.00050652656,-0.00034006502,0.00066315633,6.295437e-05,-0.00029165426,-0.0001518815,-0.00026685206,0.0002533405,0.00011035426,0.0011493273,0.0001702756,0.00081369426,0.00050833094,0.00063482183,-0.00055395206,-0.00019637133,-0.0011621244,-0.00045693395,-0.00014966677,-0.00040045558,0.00013581917,0.0006234828,-0.0003587926,0.00056913245,0.00010755709,1.6044612e-05,-0.00031846084,-0.0006166178,0.00031739182,-0.0002348266,0.00029460964,0.0006641098,0.0009504438,-0.00012176951,0.0006178125,-0.00079965155,-0.00029530725,-3.1094558e-05,0.00018570696,0.00046376226,0.00082178286,-0.00017374635,-0.00086705375,-0.00019032448,0.00014914197,2.1567264e-05,0.00048270554,-0.00014481026,-0.00019565392,0.00048156676,0.00031277142,0.0004195077,-0.0009579997,-0.00024930947
JUNB,-0.0027063575,0.033651646,0.00928754,0.0076753907,-0.009161259,-0.0008684943,0.009262489,0.022728244,0.011824014,0.0032927368,-0.0072781537,0.018251482,0.014834529,-0.0012946966,-0.012976272,0.020036545,0.00026715687,0.011355666,0.010253079,0.028413048,0.023434013,-0.0044045174,0.032230515,0.0023024841,0.00076504535,0.002908015,0.0011350996,0.011274091,0.0006518171,0.0069866586,-0.002432846,0.0035298893,0.0030363088,-0.014535979,0.008463939,-0.0008043664,0.0068475734,-0.018912477,0.013959233,0.015181534,0.00566408,-0.0027407734,0.0023845,0.003149236,-0.005659625,0.007135458,0.012652891,0.0021765793,0.0017056866,0.017394604,-0.008802224,0.0044394666,0.0037513233,-0.004262316,-0.0055782027,0.020342117,-0.0076331054,-0.0007295125,-0.0009518219,0.01024617,0.013934557,0.00028082967,0.0069544096,0.0036294372,0.016679112,0.015145607,0.00062459987,0.015953112,0.017094564,0.012031882,-0.005535237,0.020423552,0.004628983,0.0014661044,0.02816707,-0.010382584,0.0049461457,0.016865605
PRDX2,0.0031365722,0.01371728,0.003177763,0.021907922,0.0065073557,0.027478015,0.00568134,0.0069294064,-0.012405003,0.028969506,0.0065495265,-0.00046811727,-0.008438916,-0.018562116,-0.018549452,0.0063962266,-0.0040324954,0.0020871006,-0.008034517,-0.0035946805,0.005834106,0.0028980165,-0.012039308,-0.0043754377,-0.0072278706,-0.006078426,-0.0049903016,0.00090185174,-0.004160635,-0.0047044144,-0.0075598024,-0.0017726355,-0.007106468,-0.0218926,0.010255294,-0.012024487,0.017788686,-0.0045935414,0.022330321,0.008154005,0.015409134,0.013961799,0.0059356503,0.017641403,0.0062631676,0.0013664095,-0.008001898,0.014972319,0.0037503773,0.015509201,-0.0046262536,0.02449944,0.0046065743,0.0016093076,0.02119941,0.015714176,0.01308936,0.004963527,0.008745501,-0.0020204138,0.01770221,-0.0005230882,-0.0013775207,-0.004902395,0.00092009467,0.00989834,0.0034059186,-0.0017882729,-0.007853157,-0.0013094952,-0.0017600888,-0.01805594,0.017384732,0.010272094,0.016888218,0.0003598697,0.004692294,-0.002197826
RTBDN,0.004460645,0.001695859,-0.0019921549,-0.0012431992,0.007970751,0.0050517446,0.003209045,-0.0035723697,0.008458994,-0.0030385177,-0.0032622584,0.0074391016,-0.004403741,-0.0012086541,0.0009848885,0.005320417,-0.004588795,0.0024872776,-0.0022887574,0.005005231,-0.0042331745,0.0025708647,-0.005773094,-0.0015093196,0.00616812,0.0016497982,-0.005251387,0.007596133,0.0052697724,-0.0009846376,0.0072525833,0.0042587393,-0.0025857545,-0.0027229802,-0.0007167833,0.00018167675,0.007847861,0.0025870693,-0.007606742,0.0024552534,0.0054356903,0.00044361947,0.0030031411,0.00017339172,0.006682471,3.867778e-05,0.009494945,-0.0018284646,0.0022847443,0.009007815,0.0004260416,0.00280415,0.00271788,-0.006920198,-0.006100285,-0.0018530373,-9.8293276e-05,0.0041232747,0.0018265689,0.0038558138,0.00022518708,-0.0012330884,0.005995688,0.00079507875,-0.0009992098,-0.0025384924,0.000432057,0.0019661984,0.00968932,0.00036005027,0.0001568335,0.0043652607,-0.0023402716,-0.0029307902,-0.000617064,0.0003245758,-0.004992683,0.0040589883
KLF1,-0.067643374,-0.045400202,0.017160717,0.07111115,-0.0016875068,0.053241823,0.0029229298,0.015332693,-0.03796979,0.0028925857,0.019999996,-0.004359344,0.015627628,0.017422631,0.043709073,-0.030112296,-0.047505807,-0.05513238,-0.015482588,0.007828085,-0.07568423,-0.05891216,-0.048346993,0.004085207,-0.017952792,0.0049203364,-0.031098217,-0.026207829,0.004346065,-0.016220624,-0.016547987,-0.013874991,-0.011170826,-0.026005426,0.010433146,-0.02783702,0.0041999584,-0.014941526,-0.015059721,0.019423038,0.020879267,-0.010850106,0.035367653,0.060100105,0.058841325,-0.022819024,-0.017494973,0.040021747,0.04136772,0.04297268,0.007023014,0.056488276,-0.011571146,-0.03435712,0.05653831,0.035881538,0.042475615,0.0073193423,0.003076042,0.011760971,0.054026123,0.040975522,0.045341354,-0.014606527,-0.008815974,0.016514597,0.004260114,0.011368609,-0.02166889,-0.0001234503,0.026156526,0.01249203,0.028858382,0.018570693,0.050142545,0.008050502,0.04064712,0.020240562
CALR,0.004539013,0.0032379602,-0.0067630885,0.0012052178,0.01074699,0.004018291,0.0017805992,0.0073859864,-0.0012792823,0.0028975857,-0.011674872,0.0022009097,0.0027993843,-0.004875557,-0.007940977,-0.003848357,0.0049860417,-0.0037964964,-0.0009882654,-0.0029811605,0.0039046474,-0.00017230891,0.00088898785,-0.00042874322,-0.0019975163,-0.011109435,-0.009268722,-0.0049631842,-0.0062822294,-0.003985856,-0.0062203077,0.0132426685,0.0027827043,-0.015179524,-0.0050266944,-0.008358716,0.009725243,0.0030079163,0.0068171443,-0.006209354,0.00895143,0.009851317,0.0057120402,0.0052411314,0.0071279937,0.0012625677,-0.009181477,0.0013200059,-0.0066658887,0.0009730597,0.0034328713,0.013237994,0.0029764518,-0.0021074454,-0.0028970456,-0.0013805748,0.0046477425,0.0013015172,0.0036895864,-0.0039199903,0.012381215,0.0013720094,-0.00921766,0.0049993885,-0.00048244736,-0.0013527052,-0.0059091644,-0.005200234,-0.0063904254,-0.002365345,0.006818811,-0.006238881,0.00468532,-0.009109279,0.003011803,-0.0032911883,0.0012282484,-0.00739956
LYL1,-0.012821255,-0.004951807,-0.029646339,0.016385362,0.0036307366,0.015801424,-0.0047585005,0.015866127,0.011855315,-0.00059877784,-0.0038405473,-0.021280902,-0.006750237,0.01029644,0.009860986,-0.006111319,0.004707585,-0.0031375983,-0.0034099566,-0.011743935,0.0062995246,-0.0005666991,-0.0035975405,0.008010431,0.013030638,-0.025683215,-0.012182173,-0.0015256868,-0.013030127,-0.022526884,-0.03352295,-0.017511351,-0.013799516,-0.009113973,-0.0015074766,-0.009200357,0.007082237,-0.008009524,-0.020260189,-0.008356911,0.00066075166,0.008236935,0.0048025735,0.0038314776,0.00014216715,0.010393337,0.0243072,0.010402563,0.0131934965,-0.0051484397,-0.016859146,-0.0032297303,-0.003936504,-0.001339771,0.011023109,-0.0018783712,0.0073793335,-0.004435326,-0.0047017,0.0018311229,0.0044873003,-0.006448,-0.0012883868,0.011294218,0.009956723,0.013613999,0.0022792479,-0.0023473941,0.001630391,0.0038111755,0.017375562,0.0029995535,0.0090748165,-0.008071903,-0.0025505063,0.0011076665,0.008790321,0.0024970882
IER2,-0.007316948,0.024309626,0.008788137,0.014548041,0.003882905,-0.009754496,-0.0055433973,0.00873028,0.013297569,-0.002577718,-0.010377696,0.003087819,0.004327977,-0.010290834,-0.0002785631,0.014369461,0.0010042279,0.009886966,0.005539137,0.024344329,0.026601424,0.0052500707,0.017927416,0.0022788872,0.0009993167,-0.0015887418,-0.0033261238,0.009370513,0.00310851,-0.00045644314,-0.0024641186,-0.0026338182,-0.0030374627,-0.01323333,0.004590897,-0.0024854976,0.003234019,-0.007996584,0.014626243,0.0068670213,0.0067687007,0.005177475,0.008724659,-0.00912922,-0.000525312,0.0048974087,0.023753017,0.010147112,-0.0029232756,0.016503843,-0.0015511642,-0.0026651262,-0.0017224802,-0.0053439806,-0.015154606,0.0034339062,-0.0061672498,-0.0022446008,-0.003291513,0.0025694475,0.0056393645,-0.00039688553,-0.0010156748,0.0029919154,0.01827497,0.010214302,-0.004108669,0.004417843,0.0149126435,0.018106824,-0.0040473104,0.01089445,0.0055446285,-0.0036657574,0.015157618,-0.0022728383,-0.00010004527,0.005762202
PODNL1,-0.0010910473,0.0041083987,-0.0015267468,0.0009279141,1.6587343e-05,0.00040582605,0.0026110664,0.0026968592,0.0033894642,0.003098111,-0.0014524859,-0.00507236,-0.004468275,0.002727529,-0.0045634904,-0.0007046568,-0.005988653,-0.0008225134,-0.003292449,-0.0017795414,-0.001651724,-0.005434209,-0.0011659843,0.00015554036,-0.0028706868,0.0041253776,0.0009440926,-0.003661544,-0.0020981722,0.008224308,0.004059396,-0.0054740063,-0.004400241,0.0027037556,-0.008683379,-0.0063567036,-0.00072424754,0.009702713,-0.009149002,-0.003495334,0.005052887,-0.005776267,0.001214701,0.0026772928,-0.0034545055,-0.008005332,0.009711308,-0.0040812595,-0.0060653337,-0.00024026984,-0.002725679,-0.011069101,-0.0059664017,-0.003020508,-0.002133685,-0.0037864784,0.0013005099,-0.0022230078,0.009188953,-0.0010522621,-0.0030296338,0.004601006,-0.0010943428,0.010118518,-0.009460297,0.00031892242,0.010529374,-0.00053084735,-0.0009591808,0.0072275475,-0.010917571,0.0024683902,0.0019349932,0.0016253194,0.002456023,0.004965054,0.0031647456,-0.0034477818
ADGRE5,-0.0007582031,0.0044275275,-0.0021072577,-0.000836991,0.0008654578,0.0021988654,0.0056644464,0.001411466,0.0054787323,-0.006342255,-0.0067211655,0.004092557,-0.0028676328,0.0025866816,-0.0011090505,0.0044092783,-0.002474104,0.0017888296,-0.00571122,0.007086204,-0.003391764,0.0006574266,0.0008808826,-0.00064638065,-0.00569697,0.00071358646,-0.00039484806,-0.008969573,-0.0032010667,0.0005609506,0.004717955,0.005931967,0.0016168599,0.0060093054,-0.0034745035,-0.0049482705,-0.005384112,-0.004029943,-0.007133747,0.0083037,0.01783446,0.0012363718,-0.0019173909,-0.004079418,0.0009453431,0.0018529448,0.008791666,-0.008487803,-0.0029055895,0.0020882827,-0.0008816583,-0.002827662,0.0034216025,0.0050607705,-0.004468018,0.00034431097,0.00036377952,0.006513901,-0.0059861364,0.0043086633,-0.0016224072,-0.0026929188,0.008822056,-0.005242447,-0.0042417757,0.0016905029,0.00029918307,-0.008106488,0.0027811208,0.005835836,-0.0035042644,0.0025592702,-0.00025362117,0.0025050559,-0.0012470239,-0.00063688535,-0.0071001044,-0.0028175572
DNAJB1,0.0022018212,0.0014928814,0.0010815306,0.008208976,0.0038855402,0.010268697,0.0018654393,0.0050384575,0.006244259,0.004544238,-0.0012128606,-0.0063025057,-6.8050926e-05,-0.0053158402,-0.0042999685,-0.0036308547,-0.0030992425,-0.0010321636,0.00044637197,0.0045566577,0.0033625725,-0.0015952584,-0.0017764696,-0.00038372568,-0.0033339004,-0.00035717888,-0.001687595,0.0024433115,-3.4579185e-05,0.0014306805,-0.0023995547,0.0003470922,0.0013702743,-0.012886105,0.0017962804,-0.00934925,0.0039380416,-0.0010906163,0.003396987,0.0040813424,0.008160626,0.0062080305,0.0050174864,0.0070953695,0.002679708,0.0042398917,-0.0053703166,0.0033584735,-0.0033760904,0.0038309053,-0.003233419,0.0034889337,-0.0021539258,0.00013682956,0.006526833,0.004030591,0.0029592263,0.00079710654,0.005935733,-0.0016322869,0.003747612,-5.545454e-05,-0.0058019985,0.004157388,0.0078023644,0.0056889826,0.00050922285,-0.001998063,-0.0014256479,0.0048664175,0.00285834,-0.0030548244,0.0031000634,-0.0017252832,0.0029103337,0.0008027688,-1.5501571e-05,-0.002730487
ADGRE3,-0.0026645262,0.00029740512,0.009139925,-0.0037030482,-0.0062399176,-0.0017400953,-0.0007718121,0.00040400305,-0.0003827516,-0.005714383,-0.0018152178,-0.00026250462,-0.008622283,-0.007927222,-0.0032128242,-0.018405626,-0.009660157,-0.0027730814,0.013252028,0.016175982,0.012071245,-0.00041381156,8.273853e-05,0.0047610314,-0.0361867,-0.0027786603,0.02617011,0.018266816,0.03457531,0.0025591538,-0.03453732,-0.0060957265,0.024377163,0.03307006,-6.727326e-05,-0.03420261,-0.026830224,-0.02333473,0.009718845,0.04506327,0.016178187,-0.03205282,0.006307517,-0.019030899,-0.00541037,-0.00924381,0.009992532,-0.0024399674,-0.0004136145,0.008164808,0.023367252,0.0026413342,0.011442135,0.014705082,-0.024906902,0.003768494,0.014572275,0.007358797,0.00527946,0.010933979,-0.017648663,0.007984754,0.024300463,-0.012878131,-0.0015580317,-0.015502383,0.007082011,0.030888395,-0.011530852,-0.009380871,-0.011223337,-0.0043300814,0.021849256,0.014103958,-0.023372957,-0.016323892,-0.014400273,0.0030387493
ADGRE2,-0.0019920573,0.0034940336,-0.004485708,-0.0066907434,0.0011135855,0.0026688627,0.004559942,-0.002765443,-0.0023202607,-0.011186968,-0.0046273884,-0.00048492532,0.010259314,-0.003873281,0.00019043568,-0.0010450822,-0.0014973691,0.0028877214,0.007965452,0.0011475361,-0.0040279482,0.008890833,0.0067762095,-0.0037131354,0.0025437837,0.0029314382,0.008634132,-0.0053567984,0.006396586,-0.00306399,0.005668277,0.0079163555,0.007414281,0.01769415,-0.005014507,-0.0029782236,-0.011806215,-0.015296925,-0.012781422,0.017722305,0.01014773,-0.011730753,0.0022872416,0.004301241,0.001666623,-0.006467212,-4.2798347e-05,-0.009995534,-0.0077546556,0.008892606,0.00033845726,-0.0028824704,-0.005087854,-0.0014322513,-0.0032481558,0.0013815652,0.0018327285,-0.00446436,-0.0056021176,-0.0019394626,-0.008803107,-0.009082807,0.0032173619,-0.0046276716,0.0067764106,-0.003643851,-0.01009676,-2.8658289e-05,-0.009595101,-0.006374946,-0.001199513,-0.002814914,0.0041849897,0.007440686,-0.004688276,0.0015239737,-0.0065618088,-0.0035864436
CYP4F3,0.00025695408,-0.00039157146,-0.0005546999,-0.0008960931,-0.0002985801,-0.0012390767,0.0005293741,-0.0016294544,-0.0026127046,0.00068838673,-0.002048463,0.0009181275,-9.069301e-05,-0.000818499,-0.001002125,0.00019059966,0.0016535237,0.0006392183,0.0007042086,0.00031643314,0.0015033807,1.8439725e-05,0.00086553104,0.0003802733,0.00045679027,-0.00060709415,0.00078407925,-0.0016787533,-0.0014082543,-0.0009702441,0.0019427391,0.000666394,-0.0022329213,0.00040074275,0.0018520559,0.0022151547,-0.00021618954,0.0021236462,0.00036295113,-0.0007328574,-0.0005953902,-0.0006728907,-0.0015601158,-0.00048643973,0.00084497186,-3.020535e-05,-0.00031675273,6.528885e-05,-0.0018618109,0.0005259333,-0.0013689612,0.000809341,-0.00097654446,-0.0008555439,-6.337949e-05,-0.00033389428,0.001485978,-0.00072573405,-0.0002601343,-0.0011676399,0.00074887084,-0.00022410837,0.0014469407,-0.0004840597,0.0008220915,-0.0002301851,-0.0009987361,0.00033954188,-1.7210301e-05,-0.0031992255,0.0009893756,-0.0005956199,0.0009843226,-0.0018347641,0.0008610802,-0.001481341,-0.0006551266,-0.0007354504
TPM4,0.009688909,0.0076910565,-0.011483241,-0.007120993,0.016556943,-0.000576229,0.0014239404,0.0049403245,0.004774306,-0.0074257194,-0.018037627,0.002972691,0.008847609,-0.0064229653,-0.011434662,0.0048473463,-0.007917806,5.6283236e-05,0.0008748685,0.01394536,-0.0016839117,-0.0016683993,0.010356816,0.0021053727,0.004485799,-0.0038220694,-0.011615157,0.0022153817,-0.0038656201,0.0031094651,0.0039016665,0.014115947,-0.00285828,-0.001540373,-0.005000507,-0.005074592,-0.00019491071,-0.01067106,0.0020970763,0.0067278263,0.020050796,0.007531733,0.010000181,-0.0007286208,-0.00094016717,-0.001129097,0.007248262,-0.004228036,-0.014754237,0.0062924847,0.0063244887,-0.0036200332,0.0003451223,0.001976416,-0.0037856211,-0.006469823,0.000107946194,-0.0052818893,-0.0048133563,0.005025031,-0.0065003345,-0.0017442803,-0.0016983232,-0.0014820178,0.0009803321,0.0033789924,-0.005778052,0.004677193,-0.003192551,0.008186285,-0.0046105715,-0.0019734984,-0.00010671351,-0.0077127544,-0.012580353,0.002196345,-0.01130967,-0.0047491495
HSH2D,-0.007118663,-0.00380877,0.0061006914,0.013282051,-0.0013329298,-0.0022952345,0.0013295561,0.00046965107,-0.0012734436,-7.837169e-05,0.003044797,-0.0027252622,0.0051589427,-0.007124484,-0.04226903,0.0014577642,-0.00512284,0.013683826,0.018723644,-0.0041911723,-0.03216204,-0.017827533,0.0053812377,0.005884875,0.030083772,-0.0031348043,-0.0059065875,-0.007797551,-0.0010866625,0.006642737,0.029355358,0.017107842,-0.02295957,0.027206706,0.004085057,-0.02131935,-0.02397148,-0.024324205,-0.013186075,0.0109918965,0.02640248,-0.0072911005,0.0035647629,-0.0012093877,-0.016537458,-0.02192199,-0.0002222891,-0.014630906,-0.0058204904,-0.0042078206,-0.009864618,-0.0028053254,0.0059870416,0.00509652,0.018228333,-0.008525661,-0.0111303665,0.008128324,0.01767983,0.013494458,-0.0131148,-0.005324637,0.015337739,0.011379411,0.003080981,-0.015282176,-0.009095545,0.008922744,-0.0054947115,-0.007368156,-0.016765026,0.018255875,0.0028335836,-7.100459e-05,0.009263645,0.010986924,0.0134428395,-0.013114738
KLF2,0.009223232,0.0042302487,-0.004535269,-0.016821818,-0.009565235,0.0014058489,-0.0014297541,0.017924957,-0.0035638725,-0.0036822467,-0.01125431,0.023735585,-0.005983625,0.0064187967,-0.0053023356,0.002662668,-0.008102543,-0.0014278811,0.0025201438,-0.0025616249,-0.00078599324,-0.01279457,0.0019516895,0.0034972567,-0.006107495,-0.01058937,0.0067778365,0.009838856,-0.008125091,0.00026709808,-0.00025277204,-0.008909938,-0.00040136548,-0.0042452393,-0.0006071152,-0.0014256072,0.015960233,-0.0119754765,0.016073452,0.006663318,0.011164132,-0.00834863,-0.00087468786,0.0024329948,-0.014411475,0.00226929,0.008773441,-0.009846716,0.0073383655,0.0017315428,-0.0063560023,-0.008790593,-0.0048379777,0.00044304426,0.014352859,0.0068184515,-0.010165205,-0.0041347584,-0.004725613,-0.011856616,0.011497178,0.00014970767,-0.015876304,0.0010213731,0.0029167607,0.0005964399,-0.012366225,0.015166548,0.00041114344,-0.0025385595,0.014061965,-0.0003298066,0.0036929327,0.0049661086,-0.017655296,0.015130034,-0.013114603,0.01048843
NWD1,-0.0003324893,0.0009602307,-0.00053682824,-4.7749618e-05,-0.002172403,-0.0012955663,-0.0004516081,0.0019472715,-0.0006902389,2.8672257e-05,-0.0006761937,0.000539078,-0.000570569,0.0019504135,0.00024577524,-7.050941e-05,0.0007336068,0.00016750253,-0.002647219,0.0023956369,-9.114822e-05,0.0010762836,-0.0009506283,-0.0017916259,0.0010506405,0.0018746048,0.0020859702,0.0022393635,-0.000384972,-4.1255986e-05,-0.0006049961,0.00027783602,4.221388e-06,0.0005723038,0.00092244917,0.0020426265,0.0003678829,-0.004009683,0.0006134982,-0.0013366916,0.0014509807,-0.0009103062,0.0012339115,-0.0006133947,0.001430559,-0.0019259024,-0.0009169001,-0.0034963915,0.002381532,-0.00036564012,0.0016519013,0.002195084,-0.0014678688,0.0004972214,-0.0031872767,0.0018774697,-0.002612858,-0.00032303183,-0.0011857552,-0.0006841718,-0.001969678,0.0009372861,-0.0009672225,-0.0007911058,0.00041050572,0.0039118985,6.8466674e-05,-0.0005595726,-0.0015333899,0.00031009503,-0.0018486034,0.00075454573,0.0019194541,-0.001726724,0.0030694967,-0.0009125626,0.0009111367,-0.0008642367
BST2,0.01580118,0.0063537806,-0.006943287,-0.025126554,-0.009648729,-0.00492086,0.017831082,-0.012814228,0.02572769,0.016392337,0.013418016,0.015029094,-0.008684389,-0.01156622,0.010049401,0.014620352,-0.003965423,-0.0002764897,0.0030251832,-0.009029118,-0.007497028,-0.0057381694,-0.006805419,-0.010183442,-0.0030368685,-0.0020307426,0.009845751,-0.0012083886,0.0016926458,-0.017897693,-0.003985566,-0.018157933,-0.0039765444,0.00052300224,0.005124636,0.018510513,-0.009642109,0.007813054,-0.024110105,0.0045814076,0.013046853,-0.003996299,-0.016974013,0.0017727016,0.014463025,-0.0063420865,0.019937398,-0.010912823,0.006198435,0.00053478783,0.0033533676,0.011840104,0.0054643606,-0.006402053,-0.01637831,-0.0057944544,-0.0008024602,0.009478926,0.004657919,-0.002058126,0.013161721,0.023895198,0.017609362,0.007024672,-0.017481798,-0.013395816,0.012387092,-0.020774929,0.023286633,0.0022927804,-0.0068514813,0.009967431,0.0068704444,0.0047762743,0.018565573,0.0069249547,0.00023462935,0.005400329
KCNN1,-0.0010353504,-0.0006775038,-0.0019952622,0.0012060119,-0.0008097417,0.0024773825,-0.0005905705,0.002015618,0.0052779643,-0.003617693,0.003090079,0.0010726906,-0.0027991359,0.0009994435,-0.0035158433,-0.0034289267,-0.004125132,0.0016034545,0.00582238,-0.0036056829,0.0030652203,0.0056457813,-0.004120137,0.004734144,-0.00029466845,0.00046194295,0.0017995037,0.0043297145,0.0018192405,-0.002841435,-0.0021816804,-0.0023065724,-0.010423124,0.0021530506,-0.00010138491,-0.0034252985,-0.0022115763,0.0054090624,0.0033401805,-0.0030016224,-0.0032146452,-0.0062459484,-0.0014278309,0.0012639066,0.002747632,-0.0045753946,-0.0008905313,0.0053050234,-0.0018387707,0.01172949,-0.005874676,-1.1131092e-05,0.0048553916,-0.0062327557,0.0055993972,0.0021093525,0.002635305,0.0002908733,-0.0019214685,-0.0043902416,-0.0074458634,-0.002711659,-0.0040765703,-0.0061039785,-0.00856014,-0.00087065983,0.0076358085,-0.0011925325,0.0055176984,0.0045895157,-0.0042898334,0.005383586,0.0029692005,0.0113874795,0.007396476,0.0031812876,-0.00163767,0.002642396
IFI30,0.0023847192,-0.002435484,-0.0013925865,0.002417903,0.004340746,0.0015276368,0.0031494612,-0.0032986552,-0.0018305389,0.0004279296,-0.00059253146,0.0011941128,-0.0009857228,-6.2116046e-06,0.0015507636,0.0026995982,-0.0017740956,-0.003141628,-0.0013051615,0.0036167856,8.319777e-06,-0.00075897266,-0.004728039,-0.0007931376,-0.0021516471,-0.0011919657,-0.0017696463,-0.0034404078,-0.0022667062,-0.0021302921,0.00067034375,0.0045498097,0.0036307916,-0.00034503939,5.822483e-05,0.00012809943,0.0019619882,0.0041274508,0.0017662916,-0.002982404,0.0019766705,-0.0007660255,0.0015625585,-0.00032381224,0.0032905708,0.00026328728,0.002900364,-1.3514696e-05,-0.0031946267,-0.0026934207,-0.001817716,-0.0011679671,0.0031807348,0.0005095604,-0.0015992802,0.00025722684,-0.0015930434,0.0022153568,-0.0001465602,0.00053429307,0.0038115927,-0.0024553589,-0.00067988294,0.00036397853,8.514202e-05,-0.0007413769,-0.00079182035,-0.00503113,-0.0005124583,-0.0021593936,-0.00053213566,-0.0017533562,0.0013738853,-0.002731527,-0.0018668041,-0.00054764847,-0.0011448811,0.0004741655
JUND,-0.011264571,0.014276541,0.010319314,0.0012006322,0.023416972,0.0039833225,-0.018215995,0.0010127068,0.01733972,-0.012933006,-0.0016120615,-0.0083781285,-0.009897536,-0.0073650507,-0.00732199,0.002845567,-0.0038373142,0.009075084,-0.004309976,0.008886996,0.011646127,-0.0003134834,0.0073339944,-0.001266692,-0.0085189,-0.0038714104,-0.0027772305,0.010866718,-0.010359232,-0.006792789,0.0060003707,-0.0053900145,0.0048575783,0.0029655315,-0.019133627,-0.01225142,0.012001194,-0.000840993,-0.0060078427,-0.0059113814,-0.0007344669,0.003151563,0.034036934,0.007372939,-0.008504585,-0.0040680934,0.023288026,0.008980991,0.0037616664,0.018241605,-0.0069169896,-0.008791223,-0.0032097423,-0.0023678653,-0.006535822,0.0015326693,0.0023846065,-0.008937396,-0.010531377,0.016151104,-0.004257404,-0.0017882097,0.0004061697,0.0021775784,0.00677785,0.006639697,-0.0054268586,0.008743336,0.00097364787,0.008169053,0.0026865571,0.00021188475,-0.0032446808,-0.010031359,0.0005132033,0.00211796,-0.006689966,-0.0032561114
