gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104,phi_105,phi_106,phi_107,phi_108,phi_109,phi_110,phi_111,phi_112,phi_113,phi_114,phi_115,phi_116,phi_117,phi_118,phi_119
HES2,0.00245693,-0.013019669,-0.0049616215,0.0049639884,-0.0025948035,-0.0033870551,-0.006749264,-0.0077032144,-0.014583619,0.004812378,-0.00842971,0.00516321,0.0030350515,-0.0031055517,0.0047997152,0.009869301,0.008457701,-0.005961144,-0.0069520692,0.010360943,0.0070402273,0.008702039,0.0229626,-0.0013908442,0.001961681,-0.0027026345,0.0023275388,0.0049631493,-0.0058099134,0.00082543434,0.001972182,-0.0016159572,0.011189302,0.0031697634,0.0073511037,0.0038933891,-0.0026659516,0.0018150228,0.0014137208,-0.003959471,0.0020933521,-0.00024428958,-0.0028688633,-3.8065662e-06,0.0032021103,0.000334154,-0.010303412,-0.011891824,0.001152401,0.0023978176,-0.0013483079,-0.0063665225,-0.002509341,-0.0009328578,-0.0022230318,0.0004320089,-0.0068332297,-0.0010193634,-0.0025475072,0.002200015,-0.005908896,0.0045578354,0.002305118,0.00048591095,-0.004025238,-0.0006552936,-0.004762662,0.007077474,0.022378981,0.008942554,-0.0042470484,-0.0018664082,0.0016741902,0.0030996772,-0.009263581,-0.00031808534,0.0100984275,0.012771735,-0.0009039491,-0.0037022652,-0.00311009,0.0024132961,-0.0012979878,-0.010179898,-0.0012992865,0.018041434,-0.0020270904,0.0028659864,-0.0015602383,-0.0004733191,0.0014446555,0.008407063,0.014457732,-0.0022805836,-0.0016710433,-0.016617978,9.331248e-05,0.0015301554,-0.0007483064,-0.0019007641,0.004481316,-0.0029674661,-0.0028994305,-0.003786425,0.005279021,-0.0039178147,0.001626457,0.0038213327,-0.00064630323,-0.008228053,-0.0019623558,-0.0042437087,-0.0051697125,-0.0013471809,-0.0014885921,0.0017699101,0.0011685964,-0.0041833385,-0.005260502,-0.003492828
ESPN,-0.0024375261,0.0031923514,0.005053456,-0.008647647,-0.0023041544,0.0042204307,-0.0017436051,-0.007315195,0.0026952454,0.0012293506,-0.0006391964,-0.0003865891,-0.0023527143,0.0005926018,0.0019872962,0.0005048754,0.0057775653,-0.0058626593,-0.004080154,0.0076933387,0.0015057152,0.0011270272,-0.002093612,0.0023675496,-0.0009517604,0.0024631827,-0.006725264,-0.0057955743,0.004696388,0.0028856983,-0.010873508,-0.008506276,0.0066187084,-0.006420658,-0.007809741,0.00097473717,0.0025985257,-0.0032048142,-0.009077354,-0.004797806,-0.010098332,0.0075737024,0.004410899,0.0045265374,0.0047290255,0.00087276817,0.008606586,0.004789512,-0.0039020919,0.0077345395,0.007834815,-0.00021437155,0.003935561,0.0019925178,0.00023759446,0.00042676917,0.0023624687,0.0017604541,0.0013379311,-0.005633091,0.0011890372,0.00302055,0.0010634757,0.0026353144,-9.109311e-05,-0.0005244248,-0.0002920112,-0.00033514624,0.0038728702,0.0052689244,-0.00232224,-0.0038331982,-0.00094288605,-0.00027539613,-0.0006601998,-0.0004484822,0.00014200601,-0.0050975163,-0.0016319726,-0.0042592674,0.002144015,0.0063898335,0.0043588337,-0.0027697973,0.0019706243,-0.002488683,-0.002377369,0.005169379,0.0070359693,0.0013516837,0.0059840153,-0.0006822083,0.0019506635,0.0008926255,0.0034776165,0.0047278474,0.0020081818,-0.00049895875,0.006249777,0.0033563438,-0.0053693093,-0.0034589688,0.0024697548,0.002312426,-0.0016274721,-0.0017882349,0.0060902247,0.0034687237,0.0025072854,0.003966612,0.0013385302,0.0033332256,0.010323496,-0.0050561037,-0.002171124,-0.0006322066,-0.00096697063,0.00026148732,-0.0010967384,-0.0012239512
TNFRSF9,-0.0048383786,-0.00013307782,-0.0030656413,-0.011304491,-0.00010070213,0.0023742158,0.0030158744,0.0030203105,-0.0013135925,-0.0029589164,-0.0008662563,0.006529355,0.004192214,0.007830404,0.0003994423,-0.0075233304,0.012194108,0.01811486,0.01553516,0.0045119897,0.05206238,-0.0053069717,0.010616626,0.035695665,0.0028527416,-0.009969812,-0.000580558,-0.0044061323,0.007984747,-0.0018180995,-0.010791958,0.016455684,-0.008100478,0.019455535,0.00055954274,0.007732944,0.02131457,0.011357283,-0.0061760154,-0.007628242,-0.0013675112,0.0003585518,0.0036587543,0.019228734,0.012505746,0.0217294,0.0057536736,-0.0037015695,0.017506693,0.010575903,-0.013311776,0.00769511,-0.0084787505,-0.001836507,-0.0065493532,-0.009722218,0.00063754094,-0.0055897934,0.023752572,-0.017561352,0.0032282232,0.007293094,0.0037263467,-0.00014057008,-0.0036725588,-0.012545694,0.024188746,0.00012603299,0.0044666426,0.01582962,0.010369006,0.016976433,0.0049736556,-0.0152525585,-0.0034201655,0.051292,-0.00451757,0.053581383,0.044958778,0.038395446,0.011052762,0.0068469048,0.008144655,0.011137395,0.0004316367,-0.002014531,0.0051948833,0.004802738,0.0052671917,0.013422192,0.017452106,0.008584298,0.0035319165,0.027338391,0.023983136,-0.0071889744,-0.017242366,0.0013189763,-0.00496403,-0.00081829535,0.021580234,0.011117369,-0.005800122,0.0042897696,0.017545784,-0.00054219307,0.008521706,0.0015378295,0.00480737,0.018834976,-0.009003615,-0.0018194838,0.0036725993,-0.0005294612,0.00016350871,0.0001703551,-0.0021999162,-0.0015172771,0.0074393903,0.0060267015
ENO1,0.014920146,0.001830425,-0.014951309,0.017692491,-0.044914573,-0.0085658645,-0.009580513,0.027927345,-0.049004667,-0.039199192,0.032748647,0.008305637,-0.010800054,0.042996783,-0.02925899,-0.00023468908,-0.0055987565,0.019274956,0.009270496,-0.001927539,-0.0067652995,-0.013801174,0.035933178,0.026109196,0.013354027,-0.0068181334,-0.0074303383,-0.00614367,0.017026886,-0.0030593164,-0.005615754,0.003496077,0.009078792,0.00065296446,0.006877411,0.008119854,-0.003699428,-0.015515813,4.418997e-06,0.008814269,0.0031252014,-0.0027599195,-0.0009482162,-0.030217335,0.0032162997,-0.01861098,0.010399648,-0.016450347,-0.016207132,0.024873955,0.0077320198,-0.0010042323,0.026429396,-0.016298488,-0.02629781,0.034974333,0.028397731,0.0207696,-0.047900043,-0.036587603,-0.030757813,0.018599266,0.02095693,0.01986636,-0.0260185,-0.0052339863,0.011891972,-0.029314619,0.042106673,0.02864902,-0.006794305,-0.0010571993,0.0030195937,-0.035006225,0.013241392,-0.0027652124,-0.024685573,0.027864495,0.021360695,-0.034173194,0.013767571,-0.003084257,-0.028350262,0.017276226,0.0043984987,0.021953624,0.025750592,0.026118375,-0.0133258775,-0.03443981,-0.021228807,0.008435348,-0.027551418,-0.01835205,-0.05393224,-0.006575135,0.036536116,0.00951909,-0.0148865245,-0.023209872,-0.03587993,0.012249048,0.027173435,-0.0062963646,-0.0004242378,0.02908588,0.02587474,-0.0046613803,0.03854083,-0.02367509,-0.010953147,-0.0064912927,-0.03566928,0.00018551364,-0.0063411756,-0.0364383,0.00051951973,0.006529249,0.00419595,-0.012317425
GPR157,0.0019799657,-0.0009911119,-0.00012702738,0.0028110861,0.0009792197,0.0008299045,-0.0021820513,0.00041061253,-0.00403619,-0.0003642822,0.0019236287,-0.0003043947,-0.0015411276,-0.0018227547,-2.903494e-05,-0.00069475884,-0.0011861172,-0.0064603845,-0.0017327477,-0.001979287,0.00029807063,1.0871068e-05,-0.0042708167,0.0011179991,0.00019728647,0.0021251168,0.0004885436,-0.001315468,0.0014296069,3.5415615e-05,0.0034725475,-0.0019447462,-0.00072866987,-0.0011004661,0.0014797712,0.0028906257,0.0012574964,1.4726123e-07,-0.004359279,0.0048275418,0.0023357582,-0.0026684096,0.0006709996,-0.0013736659,-0.0005270148,-0.001550599,0.0012796388,-0.001583312,0.0001869665,-0.0010966872,-0.0024082474,-0.0028635263,-0.0011709438,-0.0008961559,-0.00036721857,0.00083457626,-0.00080728694,0.0020999762,-0.0010270901,-0.0021410852,-0.0015177474,0.0011159333,0.0003700214,-0.0006353882,-0.0043542264,0.0019718697,0.00015872816,-0.00083152286,0.0027227704,0.0013565776,-0.0020371834,-0.0026943919,-0.001021999,-0.001048501,-0.002804154,1.6087399e-05,0.00077757786,0.0017603358,7.004746e-05,-0.0030172742,0.0004286935,0.0021239817,-0.0028673473,0.0025577412,-0.00025859234,0.00068832526,-0.0006226123,0.00071855576,0.00080244197,0.0003931122,-0.00023044008,0.00013242288,-0.001492718,0.00085296354,-0.0013371776,-0.0011449027,0.00016128352,-0.00031261024,0.00047606553,-0.00035813657,-0.004378902,-0.0011023977,0.0015643592,0.0012984234,-0.0006776541,0.0006767793,-0.0013824304,0.00039532807,-0.0019168756,-0.0013885745,0.0030438537,-0.001597747,-0.0023155762,0.0025009664,-0.00073384296,-0.0007331162,0.0029874046,0.0009221928,-0.002632257,-0.0003151172
H6PD,-0.0003732376,-0.0030982003,-0.0030610457,-0.00017352606,0.0013462892,0.0008044941,-0.0003852545,-0.003974387,0.001882476,-0.0033572046,-0.0014946187,0.0063312016,-0.0005310689,-0.008143126,0.0029947977,-0.001037054,0.0077726417,-0.004625638,-0.0016058676,0.00088318903,0.0024675864,0.00062763557,-0.0031133732,-0.003404194,-0.00054588245,-0.004638289,-0.0034258242,0.0067141233,-0.0027785213,0.004017934,0.0011384446,-0.0010066992,0.006408467,0.0016520197,0.0033254246,-0.0030024177,-0.0074425577,-7.807801e-05,0.003491025,-0.005859252,-0.0008988647,0.0013172415,0.0014654212,0.00011376995,-0.0062044268,0.0055597983,0.0067645237,-0.00044029712,-0.004966141,0.0046548676,-0.0030615767,0.0006110554,0.003128455,0.0008550388,-0.000449468,0.0014822169,-0.009381065,0.00060196704,-0.0020613044,0.0072848853,-0.000893674,0.0013348191,-0.00363399,0.007245642,0.00420346,0.00062480854,0.0003093005,0.008903978,-0.0029983304,0.00032741125,0.0006415107,-0.0018419449,-0.009688327,-0.0025580307,0.004501436,0.0032589778,0.0001638671,0.0016076263,-0.00525291,-0.0024394724,-0.005944895,-0.00011612451,0.0076660546,-0.004306363,-0.0010834754,-0.002186609,-0.00020752654,0.0049662106,0.0006790176,0.0018941029,0.0067524733,-0.0031959193,-0.003167577,-0.0011076783,0.005082523,0.008781419,-0.0029327518,-0.0035766058,0.0033777277,0.0038653426,-0.0061679482,0.0018232871,0.0021372514,-0.005803115,-3.9314382e-05,0.00406276,0.0066863406,-0.007099868,-0.0054128957,0.00531896,-0.0009301107,-0.0017538168,-0.008847152,0.0027506102,-0.00088875875,-0.0013307098,-0.0016860063,0.003726734,-0.0053518573,0.00024944014
PGD,0.00023488255,0.0020402432,0.007007384,9.0810325e-05,0.003967114,0.004530919,-0.0067007365,0.006797582,-0.003002875,-0.0018248797,0.0010997833,0.0018147111,2.2447339e-05,-0.0014268071,0.0027952073,-0.0012981396,-0.007043337,0.0034461545,-0.0005722647,-0.0056616925,-0.005067739,-0.0050781057,0.005121829,-0.0011497295,-0.0031887975,0.0017439993,-0.003926766,-0.0035073005,-0.0016035213,-0.006620919,0.0012213385,0.008572397,-0.006143573,-0.007198991,-0.00028851745,0.008193382,0.007889196,0.0057701506,-0.0027080546,0.0005328703,-0.013422403,0.0006189358,-0.0042431606,8.491517e-05,0.0074241715,-0.002396535,-0.006048487,-0.004013351,0.0014248029,-0.00020076767,0.0069030346,0.006900173,0.0034446996,-0.0009658294,0.018741984,-0.0021335331,-0.019941187,0.008284056,-0.007303135,0.01237955,0.0014221203,-0.010553523,0.0022144315,-0.0021922882,0.007976444,-0.008968919,-0.003311124,-0.005035164,0.010272198,0.0023594657,0.009752817,-0.002779774,-0.0069722,-0.005448344,0.0005407453,0.0070292307,-0.0050486135,0.0027058623,-0.012332435,3.4631892e-05,0.007444318,0.008219166,-0.006082188,-0.009294154,0.0013459697,0.0014524882,0.0060584648,-0.0008735689,-0.0023871274,-0.00427668,-0.000914199,0.0017223068,-0.0040467763,0.001911465,0.0063710175,-0.0004725002,0.0020879048,0.006501223,0.0029330766,0.008984631,-0.0077331364,-0.0054335496,-0.002246364,-0.006490862,0.008528301,-0.0035993145,-0.0040297997,-0.0052538943,-0.002276469,-0.003082203,0.0016791301,-0.0029955374,0.0051573166,-0.0057942877,-0.0010195005,-0.0010238455,-0.0005579186,-0.001516461,0.0019335479,0.0040465673
MASP2,-1.2376005e-05,0.0016167463,-0.00010601871,0.0004505902,-0.0011391856,0.0021149665,-0.00028963026,0.0014579133,-0.0019174562,-0.00063204917,0.0008753144,-0.00022526778,-0.003969979,3.466021e-05,-0.0023709368,0.00063179154,-0.00031757928,0.0026808549,-0.00052215037,-0.00037382735,-0.0019437999,6.811202e-05,0.0032605273,0.0017111733,-0.00071614166,-0.0040779035,-0.0021201828,-0.0018425402,-0.00068124745,-0.0012244163,-0.002363011,0.00013875395,0.00048075904,0.00020278129,0.0014288963,-0.001019517,-0.0033297944,7.954039e-05,0.0011721861,0.0039810333,-0.0019615015,0.00045039906,0.00024982874,0.00011446031,-0.00034845734,-0.0023623528,-0.002056969,0.00020976129,0.001615771,0.0011804337,-0.00046763697,-0.0016606142,-0.0003737891,0.0010135092,-0.00095843896,4.3019514e-05,-0.001294773,0.001668564,-0.0004052827,0.0003557063,-0.00056500785,-0.00081833825,-0.00024614434,0.0013235821,-0.0024363128,0.0012117578,-0.0016798052,0.00089859264,-1.1235315e-05,-0.001967024,-2.1195397e-05,0.0034298066,0.0043019443,0.0011861427,-8.9324705e-05,-0.001008685,0.00022867217,0.0016299492,0.0026387654,-0.0016916404,0.0016775884,0.0013042922,-0.002612715,0.0041746106,0.0027735438,-0.0041063013,-0.0014209048,0.0026526735,-0.00040673776,0.0027618923,-0.0012314195,-0.00076677866,-0.00013941556,3.906079e-05,-0.0020830117,-0.0028643867,-0.0013628148,-0.000512806,0.0013895425,-0.0024345631,-0.00017895979,4.0966184e-05,-0.00010371488,-0.002293115,0.0022864202,-0.001130207,-0.00046065167,-0.0039373753,-0.0015174225,0.00097596046,-0.0023169317,0.002912717,-0.00061343936,0.00021473483,0.00068194285,-0.00010016097,0.0013561771,0.0017276108,-0.002325863,-0.001770302
SRM,0.008317669,0.0021378356,0.00088499393,0.017636387,-0.022184396,-0.0037045514,0.022123815,-0.0025227594,-0.02529529,-0.0122910235,0.027397105,-0.01377516,-0.00030408328,0.026841309,-0.025562942,-0.0026160518,-0.00488735,-0.0076294104,0.0022789577,-0.004028081,-0.021614537,0.0029159244,0.02002953,0.0135445595,0.0011752017,0.009084256,-0.0041089826,-0.0047776056,0.014519654,-0.006830764,0.00014996568,0.000119110155,0.0028418307,-0.008429692,0.0028556606,0.016247962,-0.0021952502,-0.0007697255,-0.0022789922,-0.0070034564,-0.0021396233,-0.002207322,0.016742773,-0.009695346,-0.0078612035,0.0023869574,-0.0050902613,-0.014851302,-0.0056143655,0.022989804,-0.015684782,-0.006124386,0.018813824,-0.01214238,-0.021789437,0.017841313,0.04066534,0.0036593643,-0.010809544,-0.030886153,-0.010314976,0.000504284,0.016921602,0.0146367,-0.021189548,-0.016427424,-0.010702766,-0.0020147632,0.028432865,0.0063051693,-0.018306652,-0.0019085163,-0.010166894,-0.007994653,0.017037757,-0.04363235,-0.0072513786,0.032939825,0.022091089,-0.0029140334,0.006879718,-0.033598576,-0.017421931,0.036720674,-0.0007497314,0.001259813,0.0058369716,-0.003173867,0.004038315,0.008171747,-0.0027740917,-0.0034211248,-0.02219759,-0.011053206,-0.014527387,-0.007963148,0.025714474,0.013725778,-0.019172117,-0.003616974,-0.0073024156,0.0062786303,0.0075823567,0.005627036,-0.018945519,0.018083682,-0.0035670272,-0.00034681763,0.02856764,-0.01969136,-0.0029918607,0.0072981273,-0.0072633834,0.008176925,-0.0032992112,-0.005187674,0.018228019,-0.0043281214,0.00948258,-0.014916778
DRAXIN,0.0002447244,-0.0024989168,-0.0009480407,0.00076645386,-0.00049238495,6.076023e-05,-0.0013404669,-0.00058537174,0.0011012352,0.00011534529,-0.0009154284,6.768857e-05,0.0020072877,0.00023367912,8.4640655e-05,0.0048550977,0.0024027985,-0.00078107545,-4.3670476e-05,0.0022999956,-0.0016373182,-0.0005633017,0.00026304647,0.0018210505,0.0013926246,-0.0008852931,0.00031976716,-0.0017581098,-0.0002915576,-0.00090057123,-0.0019438384,0.0026409607,-0.0008703905,-0.00088051934,0.001682979,0.0007484618,0.0014512339,0.0007790427,-6.0626767e-06,-0.00012882652,-0.0024828815,-0.0019179009,0.0011412734,-0.0009964373,0.002026697,0.00022878352,0.00072943827,0.0023647505,0.00034602356,-0.00044416677,-0.0007192945,0.0021233554,0.00090459856,-0.0013896935,-0.00036840673,-0.003995299,0.0010958627,-0.0013246619,0.002492577,-0.00032012005,-0.003682381,0.0007902463,0.0034964993,-0.0011080912,-0.0004857723,-0.00031569455,-0.0013856348,0.0018928013,0.0026270598,-0.0006814206,0.0024715497,0.0005547875,-0.0008776073,-0.0009899754,0.0015028258,-0.000454968,0.0012796681,-0.00047470297,-0.002692553,-0.00015471085,-0.0008830287,0.00086977147,0.0022443235,0.00093121,-0.00085812947,-0.0005797569,-0.0008477605,-0.0021102352,-0.0026060059,0.000773929,-0.0005196127,0.0028375264,0.00048229095,-0.0031798882,0.0040603327,-0.0010535034,-0.0028617263,0.00016439667,-0.0010723171,0.0013430527,0.0033185093,-0.003603217,0.0006238953,-0.0011022916,-0.0017734932,0.0010918992,-0.0044377656,0.0018826068,-0.00021788989,-0.0012246931,-0.0019633553,-0.003302494,-0.00064743037,0.0015236074,-0.0027001074,-0.00224587,0.0013257092,-0.0016264304,-0.000992835,0.0009161246
MTHFR,0.0001530953,-0.0032091993,0.0033323627,-0.0048427656,0.0068286164,0.0011861428,-0.0026948059,0.002157319,0.0060980935,0.008445499,0.0019295523,-0.0014577253,0.00074522244,-0.004632382,0.009671029,0.0016120719,0.0012286478,-0.004094814,-0.0011369002,0.004414338,0.0015706933,-0.0061926027,-0.010209632,-0.007226139,-0.010220525,0.0052517424,0.0044768164,0.0014385014,-0.005975759,-0.0001233449,0.00074588106,0.0052953595,-0.0055525308,-0.005761027,0.0009201627,0.0007373242,0.0016905989,-0.0074619097,0.0037716182,5.5382618e-05,0.004095296,-0.00053809973,0.0037483133,0.0008162572,-0.004074204,0.0017669026,0.0076843835,0.0077429092,0.009934769,-0.005248091,-0.0032657292,-0.0016368196,-0.0002881042,-0.0021395695,0.003143891,-0.004304599,-0.0016003925,0.0028945014,0.0033422397,0.002579182,0.0047593666,0.00015882263,0.00032509057,-0.004048934,0.005979962,0.0027445275,0.0046928176,-0.0013588192,-0.0038926,-0.0021389509,0.0028689941,-0.00091955526,-0.009384146,0.0053445688,-0.004539141,-0.0007042359,-0.0020163476,-0.0031689054,-0.0058168992,-0.002448088,-0.0023409356,-0.004322768,0.0033058305,-0.005936283,-0.00040013462,-0.0025264206,-0.003997203,-0.0031323147,0.0040593743,-0.00013985454,0.0012806,-0.0073284013,0.0007834084,0.0031426956,0.0064595346,-0.0008482876,-0.012258444,0.00012074309,0.0030454334,0.0023463732,0.0031914571,-0.00182434,-0.003050123,0.006458016,0.0074606286,0.0029737074,0.0005055862,-0.0011533437,-0.0026454371,0.0038485788,0.0013558005,-0.00047243753,0.00035636395,-0.00050061196,0.0023170044,0.0033772443,-0.00504903,0.0041363756,0.004681286,0.008507939
PDPN,0.0014074014,-0.0021863533,-3.403732e-05,0.00019913077,0.00057834556,-0.0008835224,-0.0015293517,0.0002887126,0.0014046263,-0.001562359,0.00055928505,0.000897431,-0.0004981938,-0.0024348507,0.002143772,0.0014648623,-0.0011299204,-0.0019127519,0.0010586013,0.0014036885,0.0011252346,0.00032020503,-0.0012428863,-0.0005427742,-0.0006523181,-0.0013062932,0.0011526768,0.0021552776,-0.0026623737,0.0022129712,0.00015151715,-0.0018264699,-0.0012320162,0.0010506262,0.0012094764,-0.0015742296,0.0009315622,0.0022032692,-0.0008334791,0.0011638206,0.0035685569,-0.0010795465,-0.0002773056,0.00091180456,0.0013461931,-0.00042742377,-0.0003034164,0.0006577486,-0.001227854,0.00044568098,-7.452379e-05,-0.00026854366,-0.0005720091,9.127847e-05,3.1204214e-05,-0.00082691514,-0.0009553153,-0.0018001484,0.0007284674,-0.00012271886,-0.0014752157,0.00029080882,-0.00069685624,-0.00079173705,-0.00015647722,-0.00033517508,0.0006671108,-0.00036805187,-0.00079684745,0.00075525546,-0.0009137271,-0.000121835335,0.0015682118,0.0013328937,0.0010449497,-0.00016331364,0.00095903233,-0.000830444,0.0013044942,-0.0007941265,-0.00052285637,-0.00048420462,0.00047000556,-0.00062655023,-0.0021544967,0.000121667785,-0.00079683197,0.0021322458,0.0015165411,-0.00019073486,0.0022539734,0.00088808837,-0.0008460873,-0.0014417627,-0.0002016563,-0.00015312669,5.5213033e-05,-0.0004476992,-4.7921734e-05,-0.0019481957,0.00088391313,0.0002216342,0.0013279341,0.0031363915,-0.0008744389,-0.0005074214,0.00011314396,0.00013102008,0.0015620019,0.00056178984,-0.001877079,-0.0011474513,-0.00058437634,-0.0010317456,-4.5775967e-05,0.0028494895,-0.0023900692,0.0010390582,-0.0024678763,0.0016905656
CELA2A,-0.0004464583,0.0007085914,-0.0036011366,0.0018978725,0.0028319634,0.0036138545,0.0053606564,-0.0047453316,-0.0028943352,-0.0037683428,0.0043840837,-0.0041178884,0.00234011,0.002365187,-0.0043802885,-0.0006696754,0.0038796468,0.0021274087,-0.001078115,0.012514558,0.0029805056,0.002191713,-0.017302986,-0.012564153,0.004219246,-0.0009988078,-0.010247169,-0.00044149597,0.0046518035,0.004950279,-0.008118213,-0.0071412087,-0.0018466401,-0.0033181626,-0.0008119301,0.011684731,-0.0019848878,0.006246375,-0.005679757,-0.0040169307,-0.0016959242,0.012155679,-0.0035903235,0.002774255,0.0034748197,-0.0006207617,0.002173699,0.006518981,-0.009954442,-0.00021552181,0.0008700454,-0.009906675,-0.014387879,0.0023968844,0.0018359115,0.012445029,0.0026796008,0.00014346391,-0.017938964,-0.004658643,0.013615075,-0.0002813893,0.0019567446,0.00963123,-0.0098424265,-0.0037367984,0.015625492,0.004672913,-0.014963132,-0.009541641,0.011166795,-0.0057122344,-0.005022824,-0.001937784,0.0019874312,0.0030951458,-0.0013476552,-0.025684869,-0.012068553,0.0076651284,-0.00042917818,-0.0016145306,0.008982133,-0.00515165,-0.0023015584,0.0066109393,0.0094187595,-0.0009197826,0.00181368,-0.0049163955,0.0018245019,-0.0013825552,0.010019381,0.0066680033,-0.0013940213,-0.002918267,-0.012869345,-0.00995193,0.010496105,-0.001981397,-0.009391631,0.009317792,-0.0012995261,-0.009508125,0.0035153509,0.006845295,-0.0106319,0.004925649,0.010046636,0.0008203352,0.0078104134,0.004644497,0.0026782954,-0.0040231175,-0.009755685,-0.00054975285,-0.011183082,-0.005965123,-0.0063149715,0.00496806
CELA2B,-0.00049926963,-0.0038232764,0.0054445104,-0.0007808573,0.00042549707,0.0022530637,-0.00062185724,0.0045769317,-0.0009819512,0.0017756518,-0.000538418,0.002522425,-0.0025451165,-0.0026385344,0.002118654,-0.0023505085,0.00381007,-0.0035047175,0.0010174644,-2.983829e-05,0.00025514,-0.0058644195,0.0022368804,-0.0040473547,-0.0035973357,-0.004349568,-0.0015943074,-0.0010714255,0.0035664248,-0.0048985137,-0.006460959,0.0017488777,-0.0065359874,-0.005659822,-0.0018299255,0.0017856462,-0.0071599754,0.0057400255,0.0050203055,-0.002589892,-0.010306608,-0.003316309,-0.002711034,0.002014325,-0.006142662,0.0015040914,0.00011611084,-0.0007667532,0.001103359,0.0005065892,0.0012167733,-0.0010011941,0.0009166078,-0.001696738,0.002095888,-0.0053495322,-0.009117672,0.0019015796,-0.003092835,-0.0135389175,-0.006548986,-0.009690483,-0.0009845787,0.0006846098,-0.010225543,-0.0048937937,0.016726725,0.0010711688,-0.009190886,0.016317088,0.007799261,0.007944829,0.0008039493,-0.0072830883,0.005254931,0.0066854944,-0.0006004129,-0.0058133714,0.0049612797,0.009277305,0.00445029,-0.002605227,-0.0012255731,0.0050655734,0.0028742186,-0.011938809,0.0055204327,-0.00018823895,0.001794182,0.0023531925,-0.0038165397,-0.007895643,-0.0029985837,-0.0021466638,-0.004144887,0.0015949135,0.0026307239,-0.002524798,-0.008485634,0.0030971456,0.02004645,0.017487712,0.004351359,-0.0016331312,0.012279316,-0.004295264,0.008295335,-0.007029163,0.00024859334,0.0094022835,-0.0034854952,0.009464026,-0.0020348828,0.012903864,-0.003312653,0.0030300156,0.0004601507,-0.0012004375,-0.00084637076,0.0030327076
PLA2G2C,-0.005126395,-0.0016306636,-0.012998329,0.018391082,-0.02593998,-0.019515214,0.0089549925,-0.012589901,-0.0073926444,-0.017073087,-0.006710246,8.010439e-05,0.009539239,0.0028864231,-0.01671336,0.0026404073,0.021838889,0.0007666655,0.0075466214,-0.023191473,-0.021344028,-0.00029364592,-0.033444535,0.05113019,-0.05889857,0.006146575,0.004216691,0.011831991,0.004964423,-0.043386698,0.019399447,-0.020387448,-0.031657256,0.008500115,-0.027711788,0.0073454534,-0.011885507,-0.0073100263,0.0058835894,0.028858583,0.008727286,-0.022537002,-0.05044873,0.0359514,0.03259762,0.023263514,0.03348775,-0.06138486,-0.04366666,0.031575285,0.0073423637,-0.0018667555,-0.03610812,0.06458159,0.035628304,-0.08212983,-0.07954839,-0.03144673,-0.09248387,0.07163634,-0.088614285,-0.069211215,0.04494603,0.12885556,-0.04259057,-0.006026156,0.056171134,-0.0015032397,0.042657327,-0.06311886,0.054839168,-0.009104063,0.0018202814,-0.03985698,-0.047008388,0.025321485,0.0038283358,0.0029499822,-0.078490295,0.0391968,0.028462972,-0.051289424,-0.1047499,-0.020831726,0.0081964275,0.031927142,0.020566301,-0.022219874,-0.0030885113,-0.051796168,-0.07627341,-0.04874388,-0.02784654,-0.011218637,0.03890288,-0.031650387,-0.018521726,-0.07004119,0.030778777,0.055176646,-0.06610483,-0.044491705,0.02915449,0.05254576,0.008915041,0.024292247,0.013273125,-0.031000819,-0.07326302,-0.018052327,0.0070943516,0.0014189767,-0.051874876,-0.016797906,0.022515412,0.05155883,-0.02269317,0.04749129,-0.0046185944,-0.02660811
