gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90
HES2,8.838693e-06,8.9509385e-15,-4.4649887e-06,-4.1568545e-28,1.6713587e-29,-1.5979604e-14,1.751025e-10,4.7681626e-22,2.1671264e-08,-4.40764e-19,4.938e-42,-1.2086689e-28,-3.7870387e-10,-1.6622412e-24,2.4359691e-15,1.3089073e-34,7.865093e-36,-2.1232735e-26,1.8040135e-21,-9.479233e-32,9.900065e-20,-2.0633325e-28,-2.5354e-41,-1.611505e-35,1.4335198e-19,0.00010760887,-7.155717e-28,4.2317493e-29,-9.279288e-15,8.2935936e-10,-2.2679743e-22,9.895071e-10,9.2170684e-18,-5.677e-42,9.699615e-27,-1.3063398e-09,5.430413e-37,-4.622507e-39,1.3600378e-35,4.2137996e-32,1.3252535e-37,6.4853494e-30,6.210805e-36,5.576e-42,-8.5869e-41,1.0527489e-31,1.1752323e-38,3.8968445e-36,8.548665e-33,-4.786676e-39,3.0213175e-30,7.75507e-36,-5.025e-42,2.63258e-39,1.1497936e-29,-2.3309896e-27,-5.8071334e-21,-1.4244512e-31,1.1143185e-18,-4.024195e-28,4.996e-42,-3.669739e-36,4.7098263e-21,-1.8585188e-15,-3.6462194e-28,-4.1856373e-13,6.006931e-22,5.625e-42,2.7214134e-32,2.4585042e-14,-1.4322457e-35,2.3739531e-25,-1.0033625e-31,5.183e-42,-2.4968885e-38,-8.72594e-27,2.5599444e-13,-7.007537e-21,-4.06e-42,7.248571e-31,4.662747e-13,-4.0362602e-29,-1.185e-42,3.8350607e-35,1.6213237e-22,-5.005e-42,5.499e-42,4.71e-43,-3.15261e-40,1.13317986e-32,-3.1660774e-14
ESPN,7.0216424e-06,1.5096167e-16,5.776038e-05,9.720184e-29,-4.369282e-29,-1.1057369e-15,-2.7779745e-10,1.374708e-22,2.0464965e-08,-9.356773e-18,5.134e-42,2.674303e-29,-2.1829513e-10,-6.2080156e-27,-6.137995e-16,6.131259e-35,1.3411191e-35,-1.1778163e-26,-6.5632045e-20,-1.8104884e-31,-5.774887e-19,1.173342e-28,5.176e-42,-2.5019621e-36,1.0256598e-20,8.1377046e-05,-6.142345e-28,-1.5807195e-27,-2.5082947e-15,-2.5344007e-10,2.994588e-22,-3.1549607e-08,-8.024274e-18,-5.043e-42,-5.6630304e-28,-1.0290846e-09,-8.37286e-40,1.924e-42,1.0155186e-35,1.4138288e-31,-7.756914e-39,8.543062e-30,-1.9941545e-36,-5.084e-42,-1.091054e-39,-3.0013207e-32,2.2803e-41,-4.6650437e-36,-1.1123734e-32,-1.8908254e-38,-1.7984519e-31,8.62422e-40,5.083e-42,-8.992e-42,-1.560597e-32,-2.4348786e-25,1.4493877e-19,9.535901e-34,-5.8652275e-20,3.2236107e-28,-2.4189e-41,-1.2054752e-34,-2.4300453e-20,2.0654646e-15,-2.4329689e-26,-1.6072544e-13,2.0164061e-23,5.482e-42,2.8280925e-32,-3.4307875e-15,-8.0041874e-36,-8.272552e-26,-3.785018e-33,-5.196e-42,1.3671852e-36,-9.879472e-27,-4.9869874e-12,7.953882e-21,3.46e-43,-9.558931e-30,-2.6372323e-13,1.166309e-30,5.171e-42,-7.5131956e-37,-8.24009e-23,-3.3004105e-06,5.028e-42,5.07e-42,-9.9393e-41,3.3227584e-32,4.1640076e-15
TNFRSF9,0.00010359178,-5.0718554e-16,0.00012511972,-2.559975e-28,2.1420732e-28,9.236616e-16,-5.1502547e-10,3.1559592e-23,-1.8997728e-08,-1.0884121e-17,-5.311e-42,4.2868385e-27,1.5483876e-09,7.893579e-28,7.28027e-15,1.3759562e-34,6.4979676e-36,1.7515474e-27,1.6000378e-21,2.4032074e-32,2.6600086e-19,1.2690024e-27,-5.279e-42,1.2753684e-34,5.4001103e-20,-3.1242148e-06,9.925077e-27,-2.559006e-27,-2.3691493e-14,1.134111e-09,-5.5239497e-21,6.77005e-08,-6.193168e-17,-4.926e-42,8.972812e-28,2.6889904e-09,-7.2233e-41,3.8672e-41,-1.4737417e-35,1.3612542e-31,-4.188294e-38,-4.6039453e-30,-1.6502135e-37,-5.125e-42,-7.38528e-40,1.6069672e-31,4.1603e-41,2.3404206e-36,7.3245692e-31,-6.919348e-39,-8.128165e-29,-3.2811839e-37,-5.032e-42,3.7424e-41,-1.2952152e-31,1.1172893e-24,-2.030408e-21,1.7269838e-31,9.130735e-19,5.935827e-30,-5.204e-42,3.1923166e-35,-2.606761e-19,9.131714e-15,4.036215e-27,-2.4865259e-14,-6.70237e-23,5.193e-42,-1.5266227e-32,-5.358088e-15,9.984277e-36,5.5372883e-25,-2.546715e-33,6.129e-42,1.924995e-36,-3.8730274e-27,-5.3754904e-12,2.6489718e-20,5.151e-42,-3.5297646e-31,-1.122433e-12,1.8475247e-30,5.258e-42,-3.539494e-36,9.26677e-22,-5.001e-42,5.95e-42,9.65e-42,-9.69176e-40,6.609381e-31,-4.167304e-15
ENO1,0.0065274285,-9.074534e-14,0.02368724,-3.3064935e-26,7.663055e-27,1.9167238e-13,-9.081498e-08,2.6974368e-20,-7.98943e-06,-1.5003609e-15,5.98e-42,-7.353105e-27,1.2153835e-07,1.1574962e-24,-2.9791726e-13,-2.7604827e-32,-2.9113526e-33,-2.1946203e-24,1.1036137e-18,5.9300305e-30,9.755662e-17,2.1503053e-26,5.176e-42,-3.6966087e-33,-1.4557903e-18,0.074576266,-1.1681813e-25,4.1434065e-26,6.527504e-13,-2.918922e-07,8.57796e-20,-2.5996094e-05,-5.1303765e-15,-5.02e-42,-2.6963867e-26,3.9410526e-07,7.115896e-39,-4.753036e-39,-4.376533e-34,5.512483e-31,1.306761e-36,1.6880585e-29,7.431963e-35,5.232e-42,-1.074496e-39,-1.1109381e-30,-1.98808e-40,-3.160932e-34,3.4005284e-31,6.856708e-36,-1.2072965e-29,-1.7313171e-34,-5.084e-42,-6.498023e-38,3.4706149e-31,4.97334e-24,-2.2864e-18,-2.0782507e-30,-2.0462617e-16,-3.8704403e-26,-5.294e-42,3.2935508e-34,3.1890484e-18,1.0561128e-12,-2.2829935e-25,9.524445e-11,1.8509434e-20,-5.534e-42,4.498183e-30,-1.4138412e-12,2.6425483e-34,-1.7066518e-23,1.1335598e-31,-3.926e-42,1.9661063e-37,2.2647423e-25,8.599256e-09,1.5718561e-18,-1.362e-41,2.1305081e-29,-1.2638941e-10,2.5687148e-28,5.632e-42,3.5412697e-35,-2.3502909e-20,4.907e-42,5.325e-42,-3.564e-42,-6.01748e-40,-3.6221982e-31,1.913109e-12
GPR157,0.00026128703,-1.3530189e-14,0.0003813467,1.9839467e-28,2.1612447e-26,4.5371527e-15,-4.047671e-09,2.13371e-21,-1.826895e-07,-2.5736694e-17,-7.567e-42,-3.8729902e-28,7.3990343e-09,-3.8236325e-25,-2.2170572e-14,-8.0452626e-33,3.1377957e-34,-2.351512e-25,4.0444334e-20,6.460669e-30,3.774875e-18,7.759243e-28,-2.35e-42,-6.9520963e-34,-7.0039076e-20,0.0006228722,1.0503762e-27,6.171783e-28,1.0973901e-14,-7.3039343e-09,3.1849634e-21,-4.313514e-07,-7.128576e-17,5.235e-42,-1.113042e-27,1.2829427e-08,3.4041e-40,7.866123e-39,7.48218e-35,2.5964051e-31,1.0757655e-35,-2.4231251e-28,-4.5303153e-36,5.345e-42,-1.90337e-40,1.0933795e-31,1.6706e-41,-1.0637695e-36,1.2380662e-31,-2.2845916e-37,-4.182429e-31,2.9195522e-37,-5.643e-42,6.831e-42,5.771086e-30,6.350914e-26,-4.6644618e-20,1.4353486e-30,-9.785843e-18,4.4767463e-27,5.287e-42,-4.57829e-36,4.716499e-20,3.5152416e-14,-1.0713103e-26,2.619197e-12,5.797108e-22,2.655e-42,-1.922858e-32,-4.7199556e-14,8.521783e-35,-1.0205553e-24,1.6637284e-33,-4.934e-42,3.6027042e-38,1.9845412e-26,1.938728e-10,1.5665591e-19,5.427e-42,2.3625032e-29,-4.42535e-12,1.5716488e-28,5.279e-42,-4.356313e-37,-1.5565731e-21,5.392e-42,-5.165e-42,-5.063e-42,1.96363e-40,-1.3938489e-32,9.654371e-14
H6PD,0.0008613023,-9.632209e-15,0.0014285208,-3.4488783e-27,6.53631e-28,2.3515352e-14,-9.2109715e-09,2.5987016e-21,-6.5136015e-07,-1.7237005e-16,-9.966e-42,-2.2378326e-28,1.2898696e-08,5.7287794e-25,1.2190205e-14,-1.5902095e-32,-6.7078713e-34,-1.5870622e-25,6.688297e-20,2.512851e-31,7.22049e-18,-1.566218e-27,-5.017e-42,6.6989625e-36,-9.876448e-20,0.001802098,-6.078854e-27,1.4800656e-27,3.982099e-14,-1.2191889e-08,6.1474484e-21,-9.2256516e-07,1.5518668e-17,4.966e-42,3.6172114e-26,1.8098524e-08,2.4097572e-38,3.5124866e-38,-2.5315825e-33,-3.2214823e-29,-1.1233948e-35,2.4359639e-29,8.4318596e-36,-4.91e-42,-1.1239165e-37,-5.816376e-30,-3.661e-41,6.195219e-34,2.6465944e-32,7.710872e-39,-9.928464e-30,1.6201097e-35,-4.906e-42,1.7744114e-38,-3.4823164e-31,-6.8182594e-25,8.4632855e-20,-5.2756092e-31,1.1641197e-17,-6.3780336e-27,5.712e-42,3.2486388e-35,-1.9160972e-19,6.106099e-14,-9.435683e-26,5.7611862e-12,1.6826539e-21,4.968e-42,1.5074247e-31,-8.483833e-14,1.6885416e-33,-4.86927e-24,3.2803996e-30,5.204e-42,8.980386e-37,6.441263e-26,4.160768e-10,1.2383027e-19,-5.199e-42,-9.138884e-31,-8.912403e-12,1.2692124e-29,5.165e-42,6.22114e-34,-2.0638944e-21,5.064e-42,5.521e-42,-4.93e-42,9.2927e-41,-9.7321205e-32,1.1613703e-13
PGD,0.0075779925,-5.2282177e-14,0.013984673,5.314462e-26,1.03447845e-26,1.1703453e-13,-5.6653512e-08,1.3345602e-20,-5.272908e-06,-8.7393837e-16,6.034e-42,-6.2469652e-27,7.367816e-08,3.9551726e-25,-8.6825004e-14,1.1809202e-33,-3.0717812e-34,-1.1106125e-24,3.6932004e-19,6.7390696e-30,3.686937e-17,7.874032e-27,-4.955e-42,4.871701e-33,-4.55644e-19,0.024172248,3.832958e-26,9.4717e-27,2.1824189e-13,-1.0150198e-07,9.9057463e-20,-9.822499e-06,-1.3370845e-15,5.186e-42,-8.015867e-27,1.3187045e-07,-4.6269213e-38,6.51972e-40,2.7351817e-32,6.8413395e-30,-1.1473877e-36,2.9903707e-28,-1.4105997e-35,-5.025e-42,2.016213e-39,-1.1667985e-30,-2.01825e-39,7.50627e-35,-5.7056897e-31,1.023907e-38,9.6694924e-29,1.4023287e-35,1.4035e-41,3.7282e-40,6.0718623e-31,2.008161e-24,-1.1906669e-18,-5.1889974e-31,-7.4667576e-17,-7.5940034e-27,5.036e-42,-3.893268e-34,1.2946034e-18,4.3677762e-13,-2.697268e-25,3.9733297e-11,7.253858e-21,5.018e-42,-4.9849974e-31,-5.4372696e-13,-1.518497e-33,-5.9489004e-23,4.6284012e-32,6.157e-42,-2.9536387e-37,7.725399e-26,3.8651686e-09,6.0192284e-19,-5.269e-42,-1.0568173e-29,-4.9873543e-11,2.7055977e-28,5.298e-42,-7.7287083e-35,-9.3198335e-21,5.211e-42,-4.919e-42,-5.161e-42,2.7752332e-38,-3.0616698e-30,7.606209e-13
MASP2,1.934008e-05,-1.9218595e-16,4.6647296e-05,5.802923e-28,4.8909533e-29,5.5083463e-16,-1.7876163e-10,-5.2757266e-23,-3.0241623e-08,-4.7752425e-18,5.197e-42,-5.647781e-29,5.345246e-10,4.823939e-27,-3.019712e-15,-1.11089296e-35,1.2157296e-36,-6.2777443e-27,1.963527e-21,-4.2336043e-32,1.4383953e-18,6.0524184e-29,-5.134e-42,1.9064468e-36,-2.529402e-21,8.839586e-05,-1.1246838e-27,1.8437592e-28,1.1482845e-14,-9.708983e-10,-9.002376e-21,-4.0631324e-08,-3.4612258e-17,-6.293e-42,-8.302875e-29,1.064861e-09,-2.4779e-41,1.898287e-38,-1.9550218e-36,-8.026897e-32,-1.0087953e-36,-4.0059215e-30,4.5048566e-37,1.756e-42,-2.36613e-40,-1.6326633e-31,2.9708e-41,-6.562236e-36,-4.0924318e-33,-2.794538e-39,-4.1791927e-31,-1.30526015e-36,-5.361e-42,1.12632e-40,-2.8598027e-33,2.8933064e-26,-6.898885e-21,1.00006585e-32,-6.2248303e-19,-1.0603975e-29,5.681e-42,-2.8518817e-36,5.9280848e-21,1.209142e-14,7.2088136e-27,1.7464219e-13,1.160213e-22,-5.447e-42,1.7334605e-32,-2.6418706e-15,1.8885667e-36,4.579085e-26,-2.1163589e-31,5.2e-42,-2.101076e-39,-7.030746e-28,1.725009e-11,4.5561176e-20,1.2208e-41,3.2635859e-31,-2.6636174e-12,2.7945018e-30,-5.178e-42,1.2649964e-37,-1.05332804e-22,5.129e-42,5.014e-42,5.388e-42,1.439683e-39,-1.4116994e-31,6.2140463e-15
SRM,0.0057867863,-8.2570974e-14,0.0197388,-5.372294e-26,5.694023e-27,1.7760076e-13,-7.779813e-08,2.6433902e-20,-6.7989654e-06,-1.3760395e-15,5.049e-42,-8.364212e-27,1.0638209e-07,1.0171122e-24,-2.5456758e-13,-2.1317245e-33,-5.3219354e-34,-1.8606854e-24,1.0011581e-18,2.785308e-30,8.6825774e-17,1.2352381e-26,-5.186e-42,-5.1919023e-34,-1.3539505e-18,0.060434934,-4.7329325e-26,2.3768223e-26,5.657963e-13,-2.4185567e-07,5.6299e-21,-2.1483958e-05,-4.3263173e-15,5.005e-42,-1.9078561e-26,3.2832992e-07,-1.1454668e-36,1.9921857e-37,2.2059788e-33,9.470176e-30,-1.4920413e-36,6.8951e-28,-2.7174592e-34,-5.324e-42,-1.162028e-39,1.8227173e-29,3.1293052e-38,2.286265e-34,4.4403033e-30,-2.1142985e-36,-1.4246004e-29,1.3825641e-36,5.101e-42,2.84072e-38,-2.071849e-31,4.82452e-24,-2.0288797e-18,1.5397315e-29,-1.6468251e-16,-1.6859405e-25,2.0872e-41,5.1134982e-34,2.4850189e-18,8.9020555e-13,-3.778348e-25,7.912814e-11,1.4775257e-20,5.75e-42,-1.2927279e-30,-1.2003294e-12,4.9610564e-34,-2.2000427e-23,6.570915e-33,-5.085e-42,4.8297024e-38,3.8775403e-25,7.1772583e-09,1.4977848e-18,5.141e-42,1.661986e-28,-1.07543446e-10,2.3500998e-27,6.215e-42,2.278054e-35,-1.8230248e-20,5.734e-42,-5.544e-42,5.167e-42,4.523014e-39,-1.5687163e-30,1.6295154e-12
DRAXIN,5.8438516e-05,-6.4612997e-16,0.000108518594,-4.559475e-27,9.045753e-29,6.4353383e-15,-3.977697e-09,5.1606268e-21,-5.513731e-08,-8.8152365e-18,4.916e-42,-1.4228908e-28,1.1701132e-09,2.0517875e-26,-3.6218494e-15,-2.337085e-34,2.2952447e-36,-1.7068671e-26,6.4930293e-21,-6.6181854e-32,5.8224256e-19,-7.858418e-27,2.9866e-41,-2.5143402e-35,-9.412924e-21,0.00022144945,-3.236886e-28,2.0568053e-28,3.2669769e-15,-1.3552665e-09,2.6258337e-22,-1.1634224e-07,-3.12688e-17,2.2681e-41,-1.22215254e-26,2.4286015e-09,-6.85269e-40,1.01273e-40,2.1818398e-35,-1.8368101e-31,2.3825128e-37,5.6226415e-31,-4.5312785e-36,-5.141e-42,1.91628e-40,-8.930413e-33,2.422e-41,3.7305665e-35,-9.459946e-31,5.990893e-38,8.309203e-32,2.0742789e-35,5.444e-42,2.0461277e-38,-3.0614678e-32,1.2191219e-26,-1.3347614e-20,5.730574e-32,-1.2887281e-18,-3.5166006e-27,-4.996e-42,-8.5481276e-36,2.2338386e-20,5.6944115e-15,-5.721899e-27,1.9429796e-12,3.004429e-21,-6.146e-42,1.4705696e-32,-4.268227e-14,-5.299787e-36,3.0324013e-26,1.9512141e-33,-5.646e-42,1.9272568e-38,8.112134e-27,5.967311e-11,1.208777e-20,4.76e-43,-1.7044219e-30,-1.17907e-12,2.3606468e-30,-5.08e-42,8.355591e-37,-8.534785e-22,-5.492e-42,6.077e-42,5.052e-42,-5.3518e-40,2.8347033e-33,1.3612372e-14
MTHFR,0.002722015,-2.3576146e-14,0.0051342365,-6.5235346e-27,-3.620166e-28,3.5293495e-14,-2.0869338e-08,3.795393e-21,-2.000781e-06,-3.0912023e-16,7.655e-42,-2.73362e-27,2.7559222e-08,-2.0520473e-24,-3.0267228e-14,1.9318432e-33,1.7758082e-35,2.3717531e-24,1.9926025e-19,-2.502615e-31,1.6901194e-17,4.3727977e-27,5.08e-42,7.1901437e-35,-2.7648132e-19,0.008790932,2.9438962e-27,3.9253376e-27,8.773135e-14,-3.9650484e-08,1.5433937e-20,-3.6308804e-06,-5.752039e-16,2.277e-42,1.5276207e-26,5.344757e-08,-2.0785365e-38,-6.71882e-40,-3.148514e-34,6.681585e-31,2.2745898e-36,1.0105133e-28,4.0646556e-34,5.074e-42,3.753153e-38,-1.8938606e-30,4.294742e-39,6.7677645e-34,4.6213606e-31,1.0574083e-37,-2.1826633e-29,-1.5616135e-34,-5.004e-42,-2.6202e-40,-2.7312722e-30,3.900049e-25,-3.0522282e-19,-9.093483e-30,-5.5554866e-17,-4.2874244e-27,-6.184e-42,8.2554584e-35,5.842616e-19,1.7216385e-13,-1.5191637e-26,1.5257948e-11,4.034489e-21,5.196e-42,-1.2504797e-30,-2.289868e-13,-1.727653e-34,2.5087531e-23,1.1040772e-31,5.643e-42,-6.6339695e-36,-1.2330931e-25,1.4743445e-09,1.6765688e-19,5.064e-42,1.4157371e-29,-2.1513161e-11,2.919348e-29,-5.154e-42,3.5118048e-33,-4.9514414e-21,-4.2876e-41,5.263e-42,4.53e-42,1.093446e-39,-3.4020857e-30,2.884706e-13
PDPN,-4.3350674e-06,1.2820358e-16,-4.502212e-05,-2.6134429e-28,-9.118142e-30,-3.1182883e-16,5.1832594e-10,-1.6990962e-22,1.5857246e-08,7.803978e-18,5.757e-42,3.7706997e-29,-2.2561931e-10,-5.5734683e-27,7.018741e-16,-4.629285e-36,8.235179e-36,7.496053e-27,-1.5102113e-20,1.9875327e-31,-1.0337289e-18,-3.8894697e-28,-5.231e-42,3.376887e-36,3.5259862e-21,-0.00012548588,5.689658e-28,-1.7690874e-28,-3.4190686e-15,1.8302072e-09,-9.297674e-23,1.4297204e-07,5.885404e-17,7.725e-42,-4.1128336e-29,-1.236021e-09,4.173973e-39,-6.27112e-40,1.081988e-35,-1.2780558e-32,2.4935204e-38,-8.56999e-31,-4.2865452e-36,5.528e-42,-2.28751e-40,1.2698204e-32,1.8434e-41,-2.438135e-36,-8.863868e-33,1.6376165e-38,-1.368633e-31,1.3684105e-37,-5.214e-42,-1.2399e-41,-2.6172154e-33,-7.9813655e-26,9.204002e-21,-2.8816257e-32,2.8686886e-18,-9.754168e-29,-4.913e-42,6.394853e-36,-4.4944475e-21,-5.626263e-15,7.711372e-27,-5.9565504e-13,-2.4526218e-22,-5.153e-42,-2.4129501e-33,5.0786977e-15,-1.8076533e-36,1.4190455e-25,-9.2479516e-35,-5.203e-42,-1.211468e-38,-8.353078e-27,-4.1281926e-11,-1.6498163e-20,5.68e-42,-2.097071e-31,7.056217e-13,-7.953294e-31,-5.974e-42,1.2357169e-36,2.8980998e-22,-1.244e-41,-5.084e-42,5.106e-42,2.22827e-40,-4.151481e-33,-1.2892425e-14
CELA2A,-7.443228e-05,-2.1700837e-16,5.1480197e-06,-1.8175796e-27,-2.3289005e-28,-1.9004855e-15,5.701232e-10,-8.1495163e-22,-1.7455692e-08,3.54503e-17,5.675e-42,2.4122085e-28,2.5942123e-10,-6.670595e-27,3.1823242e-16,9.5137025e-36,3.2451626e-36,1.7689617e-25,-5.9546353e-21,-3.839112e-32,-8.884585e-18,-2.1240068e-28,5.61e-42,-9.3769265e-36,8.799592e-21,-2.2339731e-05,1.0438568e-27,-2.9898045e-28,-9.261401e-15,2.5246236e-09,3.442642e-20,2.6957073e-08,2.3683706e-17,4.909e-42,2.595559e-28,-5.4648575e-10,-6.0685e-41,2.38012e-40,1.1619527e-33,-4.018005e-31,-6.3843216e-37,1.5010152e-29,-6.8151036e-36,-5.21e-42,-5.357531e-39,-3.2731443e-32,-3.5995e-41,7.411317e-36,-6.684533e-32,-3.186243e-39,-1.333465e-28,-3.1537444e-37,-2.27e-43,-5.9496e-41,1.6789514e-32,-3.4477243e-26,1.9501398e-19,5.6248067e-30,1.0407481e-18,-2.2547417e-27,4.927e-42,1.9320442e-35,-1.9323018e-19,-1.7825568e-14,5.703097e-26,-1.0095849e-12,-7.1744116e-23,-5.279e-42,-2.5397014e-31,1.643568e-14,1.5322595e-34,5.04695e-24,2.2368233e-31,5.427e-42,-3.2753558e-38,-7.929377e-27,-3.9383496e-11,-1.1151871e-20,4.519e-42,3.010553e-30,6.426692e-13,6.777381e-31,5.486e-42,-3.9365992e-36,1.3510843e-21,4.6155e-41,5.259e-42,4.944e-42,3.54837e-40,3.35562e-32,-9.270691e-15
CELA2B,6.255119e-05,-3.5522203e-16,8.654937e-05,-4.066455e-28,2.7036174e-29,4.667502e-15,-3.2985373e-10,-2.739536e-22,-3.0179947e-08,-4.6070076e-17,1.101e-42,-4.516137e-29,4.5230514e-10,-5.8645044e-27,-2.0196933e-15,-1.34503535e-33,-9.767599e-36,-1.1779896e-25,9.523015e-21,-3.1802866e-31,1.6065451e-19,9.092871e-29,-4.963e-42,-8.19491e-36,-2.5658834e-21,4.6956062e-05,-2.351592e-26,-2.3388123e-26,1.2035655e-15,-6.233562e-10,2.0314728e-22,-3.9688604e-08,-5.8069568e-18,-5.014e-42,-1.919835e-29,1.0441868e-09,-3.73988e-40,1.60401e-40,4.1523692e-36,7.7556596e-32,-8.354055e-39,-2.3180504e-30,3.910367e-36,-5.256e-42,-4.69449e-40,-1.1070538e-31,2.11787e-40,-7.6467134e-36,5.799519e-31,-1.3998976e-38,2.4766534e-30,-3.3542408e-37,5.544e-42,9.7012e-41,-8.486317e-33,3.747471e-24,-6.713773e-21,2.8055224e-32,-3.7317879e-19,-2.286558e-28,4.905e-42,2.6146943e-35,6.425475e-21,1.05096265e-14,-1.8896437e-27,9.0854933e-13,4.3040705e-23,3.751e-42,3.2541148e-32,-3.1419436e-15,1.914745e-36,1.0205191e-27,4.180114e-33,5.007e-42,-3.23198e-39,3.222575e-27,3.300044e-11,2.7320108e-21,-1.35e-42,4.19137e-31,-2.4793237e-13,1.3922268e-28,-5.253e-42,8.432291e-37,-1.0906626e-21,5.961e-42,-5.074e-42,-5.196e-42,6.85e-41,-1.2252398e-32,7.682312e-15
PLA2G2C,8.814029e-05,8.378276e-15,6.639364e-05,1.0288663e-27,-3.1942119e-28,8.727909e-16,-2.0753854e-10,3.0268578e-22,1.3096792e-07,-7.74239e-18,-3.883e-42,-1.2994855e-28,5.4416716e-10,-5.771704e-26,1.8321854e-15,1.969398e-35,-2.2873474e-35,2.0744998e-27,-2.956773e-20,9.39803e-32,-1.0841763e-18,-1.2130476e-27,-5.258e-42,-3.952311e-35,9.5701876e-20,-0.00015491949,-1.8495462e-28,-5.744314e-29,-1.1233485e-15,4.689466e-09,-2.4816803e-20,4.804042e-08,5.20007e-16,1.1638e-41,2.286064e-28,-8.8651236e-10,3.34291e-40,-4.7842e-41,7.834606e-35,3.6850416e-30,-4.4631813e-38,-2.091296e-30,2.6980201e-34,5.269e-42,4.032313e-38,2.0614962e-31,-1.4946e-41,-1.0798635e-34,-1.6833273e-30,-2.1982896e-36,-1.1068025e-31,1.6857887e-37,5.109e-42,6.434477e-39,-1.2241413e-32,-6.461914e-25,5.107191e-21,-8.388067e-32,9.114781e-19,5.6832724e-28,-5.195e-42,2.1123708e-35,-4.7648824e-19,-1.2546162e-14,1.618099e-27,-4.63336e-13,1.5775819e-23,5.112e-42,3.9889563e-32,8.2242915e-14,4.1585283e-36,4.0121943e-26,7.205369e-33,5.059e-42,-1.1195496e-37,5.817449e-27,-4.722282e-12,-7.301277e-20,4.966e-42,5.122113e-31,4.3763717e-12,5.334603e-30,-2.619e-41,1.6904511e-36,6.347985e-22,-4.907e-42,-5.267e-42,5.314e-42,2.18518e-40,9.911209e-33,-3.0998786e-15
HP1BP3,0.006372344,-5.859446e-14,0.013878711,-1.3715826e-26,3.3669927e-26,9.7909704e-14,-6.194446e-08,1.8449868e-20,-5.3820304e-06,-1.2338089e-15,-3.517e-42,4.3289724e-28,8.521817e-08,4.261602e-25,-1.4728975e-13,-1.0592267e-33,2.3795064e-33,-6.726181e-24,6.215527e-19,-3.306671e-30,5.4765574e-17,2.765123e-26,-5.366e-42,-1.8025066e-34,-1.0278315e-18,0.029924499,-7.2089074e-26,1.41542e-26,2.9545805e-13,-1.3621955e-07,4.21246e-20,-1.2066829e-05,-2.8176903e-15,-4.365e-42,-1.1446515e-26,1.8541564e-07,3.6878117e-38,-1.4673826e-38,-2.784574e-34,-8.083373e-30,1.702325e-36,-2.1174557e-28,-4.5832246e-35,5.815e-42,1.65618e-40,6.8543306e-31,-1.771136e-39,-3.48941e-35,3.7999203e-30,2.6370848e-36,2.4536595e-28,2.1510126e-35,-2.455e-41,-1.158246e-39,3.013449e-31,4.5023163e-24,-1.2846911e-18,1.0508044e-29,-1.233364e-16,-2.4926921e-26,5.265e-42,-1.6308096e-33,1.3132741e-18,5.7025744e-13,-4.4238057e-25,5.0125307e-11,4.8815745e-21,-6.288e-42,5.805154e-31,-7.861137e-13,6.1701325e-35,-1.5378367e-23,9.400289e-31,5.256e-42,-6.210042e-36,3.6449454e-25,4.564722e-09,8.866712e-19,5.342e-42,3.859665e-29,-6.827396e-11,-5.299503e-28,4.948e-42,-3.471688e-36,-8.942621e-21,5.03e-42,5.036e-42,-4.919e-42,-7.605061e-38,-1.4293773e-30,1.0695927e-12
